Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/276"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.15164	1.666277	0.017714		0.65594	0.008423	0.000618	
1.15008	1.66632	0.017708		0.65521	0.008495	0.00062	
1.14853	1.66636	0.017708		0.65449	0.008566	0.000621	
1.14697	1.666397	0.017705		0.65376	0.008639	0.000622	
1.14541	1.66644	0.017699		0.65304	0.008711	0.000623	
1.14385	1.666483	0.017702		0.65232	0.008785	0.000624	
1.14229	1.666523	0.017702		0.65159	0.008858	0.000625	
1.14074	1.666567	0.017697		0.65087	0.008932	0.000627	
1.13918	1.666603	0.017694		0.65014	0.009007	0.000628	
1.13762	1.666647	0.017688		0.64942	0.009081	0.000629	
1.13606	1.666687	0.017688		0.64869	0.009157	0.00063	
1.1345	1.66673	0.017682		0.64797	0.009232	0.000631	
1.13294	1.666773	0.017685		0.64724	0.009308	0.000633	
1.13138	1.66682	0.017682		0.64652	0.009385	0.000634	
1.12982	1.66686	0.017682		0.64579	0.009462	0.000635	
1.12826	1.666903	0.017676		0.64507	0.009539	0.000637	
1.12669	1.666947	0.017671		0.64434	0.009617	0.000638	
1.12513	1.666987	0.017671		0.64361	0.009695	0.000639	
1.12357	1.667033	0.017668		0.64289	0.009774	0.00064	
1.12201	1.667077	0.017662		0.64216	0.009853	0.000642	
1.12045	1.667117	0.017662		0.64144	0.009933	0.000643	
1.11888	1.667167	0.017662		0.64071	0.010013	0.000645	
1.11732	1.66721	0.017656		0.63999	0.010093	0.000646	
1.11576	1.667257	0.017654		0.63926	0.010174	0.000647	
1.11419	1.667303	0.017651		0.63853	0.010256	0.000649	
1.11263	1.667343	0.017651		0.63781	0.010338	0.00065	
1.11107	1.66739	0.017648		0.63708	0.01042	0.000652	
1.1095	1.667433	0.017642		0.63635	0.010503	0.000653	
1.10794	1.667483	0.017642		0.63563	0.010586	0.000655	
1.10637	1.66753	0.017639		0.6349	0.01067	0.000657	
1.10481	1.667577	0.017636		0.63417	0.010754	0.000658	
1.10324	1.667623	0.017634		0.63345	0.010839	0.00066	
1.10168	1.66767	0.017631		0.63272	0.010924	0.000661	
1.10011	1.667717	0.017628		0.63199	0.011009	0.000663	
1.09854	1.667767	0.017628		0.63127	0.011095	0.000665	
1.09698	1.66781	0.017622		0.63054	0.011182	0.000667	
1.09541	1.66786	0.017622		0.62981	0.011269	0.000668	
1.09384	1.667907	0.017619		0.62909	0.011356	0.00067	
1.09227	1.667957	0.017611		0.62836	0.011444	0.000672	
1.09069	1.668007	0.017611		0.62763	0.011533	0.000674	
1.08914	1.668053	0.017608		0.6269	0.011622	0.000676	
1.08756	1.668103	0.017608		0.62618	0.011711	0.000678	
1.08599	1.668153	0.017608		0.62545	0.011801	0.00068	
1.08444	1.668203	0.017599		0.62472	0.011891	0.000682	
1.08286	1.668253	0.017599		0.62399	0.011982	0.000684	
1.08127	1.668303	0.017599		0.62326	0.012074	0.000686	
1.07973	1.668353	0.01759		0.62254	0.012166	0.000688	
1.07815	1.668403	0.01759		0.62181	0.012258	0.00069	
1.07656	1.66846	0.017588		0.62108	0.012351	0.000693	
1.07502	1.668503	0.017582		0.62035	0.012444	0.000695	
1.07343	1.66856	0.017579		0.61962	0.012538	0.000697	
1.07185	1.66861	0.017579		0.61889	0.012633	0.0007	
1.07031	1.668663	0.017573		0.61817	0.012728	0.000702	
1.06872	1.668713	0.017573		0.61744	0.012823	0.000705	
1.06713	1.668767	0.017568		0.61671	0.012919	0.000707	
1.0656	1.668817	0.017568		0.61598	0.013016	0.00071	
1.064	1.668873	0.017565		0.61525	0.013113	0.000712	
1.06241	1.66893	0.017562		0.61452	0.01321	0.000715	
1.06088	1.668983	0.017556		0.61379	0.013308	0.000718	
1.05928	1.669033	0.017556		0.61306	0.013407	0.000721	
1.05768	1.66909	0.017553		0.61233	0.013506	0.000724	
1.05616	1.669143	0.017548		0.6116	0.013606	0.000726	
1.05456	1.669203	0.017548		0.61087	0.013706	0.000729	
1.05296	1.669257	0.017542		0.61015	0.013807	0.000733	
1.05144	1.66931	0.017536		0.60942	0.013908	0.000736	
1.04984	1.66937	0.017536		0.60869	0.01401	0.000739	
1.04823	1.669427	0.017533		0.60796	0.014112	0.000742	
1.04672	1.66948	0.017528		0.60723	0.014215	0.000745	
1.04511	1.66954	0.017528		0.6065	0.014319	0.000749	
1.0435	1.669593	0.017522		0.60577	0.014423	0.000752	
1.04199	1.669653	0.017522		0.60504	0.014527	0.000756	
1.04038	1.66971	0.017519		0.60431	0.014632	0.000759	
1.03876	1.669773	0.017513		0.60358	0.014738	0.000763	
1.03726	1.669823	0.017513		0.60285	0.014844	0.000767	
1.03564	1.669887	0.017508		0.60211	0.014951	0.000771	
1.03402	1.669947	0.017508		0.60138	0.015059	0.000775	
