Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CO2:CH4 (95:3:2)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/31"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
23.92369	2.260059			23.92369	0.673644		
23.909901	2.259507			23.909901	0.673882		
23.896128	2.25886			23.896128	0.674116		
23.882371	2.258167			23.882371	0.674347		
23.86863	2.257556			23.86863	0.674574		
23.854904	2.257033			23.854904	0.674797		
23.841194	2.256598			23.841194	0.675017		
23.8275	2.256218			23.8275	0.675233		
23.813822	2.255758			23.813822	0.675445		
23.80016	2.255204			23.80016	0.675653		
23.786513	2.254555			23.786513	0.675857		
23.772882	2.253829			23.772882	0.676057		
23.759266	2.253163			23.759266	0.676253		
23.745666	2.252585			23.745666	0.676445		
23.732081	2.252094			23.732081	0.676632		
23.718512	2.251683			23.718512	0.676815		
23.704959	2.251222			23.704959	0.676993		
23.691421	2.250669			23.691421	0.677167		
23.677899	2.250022			23.677899	0.677336		
23.664391	2.249284			23.664391	0.6775		
23.6509	2.248568			23.6509	0.67766		
23.637424	2.247939			23.637424	0.677815		
23.623963	2.247398			23.623963	0.677965		
23.610517	2.246944			23.610517	0.678111		
23.597087	2.246487			23.597087	0.678251		
23.583672	2.245939			23.583672	0.678386		
23.570272	2.245299			23.570272	0.678516		
23.556887	2.244567			23.556887	0.678641		
23.543518	2.243809			23.543518	0.678761		
23.530164	2.243136			23.530164	0.678876		
23.516824	2.242551			23.516824	0.678985		
23.5035	2.242052			23.5035	0.679089		
23.490192	2.241597			23.490192	0.679188		
23.476898	2.241059			23.476898	0.679281		
23.463619	2.240431			23.463619	0.679369		
23.450355	2.239713			23.450355	0.679451		
23.437106	2.238933			23.437106	0.679528		
23.423873	2.238222			23.423873	0.6796		
23.410654	2.237599			23.410654	0.679666		
23.39745	2.237063			23.39745	0.679726		
23.384261	2.236599			23.384261	0.679781		
23.371086	2.236077			23.371086	0.67983		
23.357927	2.235468			23.357927	0.679873		
23.344782	2.234769			23.344782	0.679911		
23.331653	2.233989			23.331653	0.679943		
23.318538	2.233247			23.318538	0.67997		
23.305437	2.232593			23.305437	0.679991		
23.292352	2.232026			23.292352	0.680006		
23.279281	2.231546			23.279281	0.680015		
23.266225	2.231047			23.266225	0.680019		
23.253183	2.230461			23.253183	0.680017		
23.240156	2.229789			23.240156	0.680009		
23.227143	2.229029			23.227143	0.679996		
23.214146	2.228265			23.214146	0.679977		
23.201162	2.227587			23.201162	0.679952		
23.188194	2.226997			23.188194	0.679922		
23.175239	2.226494			23.175239	0.679886		
23.162299	2.22602			23.162299	0.679844		
23.149374	2.225465			23.149374	0.679797		
23.136463	2.224825			23.136463	0.679744		
23.123566	2.2241			23.123566	0.679686		
23.110684	2.223328			23.110684	0.679622		
23.097816	2.222634			23.097816	0.679552		
23.084963	2.222027			23.084963	0.679477		
23.072124	2.221508			23.072124	0.679397		
23.059299	2.221053			23.059299	0.679311		
23.046488	2.220534			23.046488	0.679219		
23.033691	2.219932			23.033691	0.679123		
23.020909	2.219247			23.020909	0.679021		
23.008141	2.21849			23.008141	0.678914		
22.995387	2.217786			22.995387	0.678801		
22.982647	2.21717			22.982647	0.678683		
22.969922	2.216641			22.969922	0.678561		
22.95721	2.216196			22.95721	0.678433		
22.944512	2.21572			22.944512	0.6783		
22.931829	2.215162			22.931829	0.678162		
22.919159	2.214522			22.919159	0.678019		
22.906504	2.2138			22.906504	0.677871		
22.893862	2.213094			22.893862	0.677719		
22.881235	2.212474			22.881235	0.677562		
22.868621	2.211943			22.868621	0.6774		
22.856021	2.211498			22.856021	0.677233		
22.843435	2.211069			22.843435	0.677062		
22.830863	2.21056			22.830863	0.676886		
22.818305	2.209971			22.818305	0.676706		
22.80576	2.209301			22.80576	0.676522		
22.79323	2.208601			22.79323	0.676333		
22.780713	2.207985			22.780713	0.67614		
22.76821	2.207455			22.76821	0.675943		
22.75572	2.207013			22.75572	0.675742		
22.743245	2.206626			22.743245	0.675537		
22.730783	2.20617			22.730783	0.675328		
22.718334	2.205636			22.718334	0.675115		
22.705899	2.205022			22.705899	0.674898		
22.693478	2.204348			22.693478	0.674678		
22.681071	2.203739			22.681071	0.674454		
22.668677	2.203217			22.668677	0.674226		
22.656296	2.202782			22.656296	0.673996		
22.643929	2.202425			22.643929	0.673761		
22.631576	2.202027			22.631576	0.673524		
22.619236	2.20155			22.619236	0.673283		
22.606909	2.200996			22.606909	0.67304		
22.594596	2.200367			22.594596	0.672793		
22.582296	2.199769			22.582296	0.672544		
22.57001	2.199258			22.57001	0.672291		
22.557737	2.198834			22.557737	0.672036		
22.545477	2.198496			22.545477	0.671778		
22.533231	2.198158			22.533231	0.671518		
22.520998	2.197742			22.520998	0.671255		
22.508778	2.19725			22.508778	0.67099		
22.496572	2.19668			22.496572	0.670723		
22.484378	2.196098			22.484378	0.670453		
22.472198	2.195601			22.472198	0.670182		
22.460032	2.19519			22.460032	0.669908		
22.447878	2.194865			22.447878	0.669633		
22.435737	2.194583			22.435737	0.669355		
22.42361	2.194229			22.42361	0.669076		
22.411496	2.1938			22.411496	0.668796		
22.399394	2.193294			22.399394	0.668513		
22.387306	2.192741			22.387306	0.66823		
22.375231	2.19226			22.375231	0.667945		
22.363169	2.191864			22.363169	0.667658		
22.35112	2.191554			22.35112	0.667371		
22.339084	2.191313			22.339084	0.667082		
22.32706	2.191023			22.32706	0.666793		
22.31505	2.190657			22.31505	0.666502		
22.303053	2.190215			22.303053	0.666211		
22.291068	2.189706			22.291068	0.665919		
22.279097	2.189241			22.279097	0.665626		
22.267138	2.188861			22.267138	0.665333		
22.255192	2.188566			22.255192	0.665039		
22.243259	2.188354			22.243259	0.664745		
22.231339	2.188125			22.231339	0.664451		
22.219431	2.187822			22.219431	0.664156		
22.207537	2.187444			22.207537	0.663862		
22.195655	2.186991			22.195655	0.663567		
22.183785	2.186543			22.183785	0.663272		
22.171929	2.186178			22.171929	0.662978		
22.160085	2.185898			22.160085	0.662684		
22.148253	2.185701			22.148253	0.66239		
22.136435	2.185532			22.136435	0.662096		
22.124628	2.18529			22.124628	0.661803		
22.112835	2.184974			22.112835	0.66151		
22.101054	2.184583			22.101054	0.661218		
22.089286	2.184157			22.089286	0.660926		
22.07753	2.183807			22.07753	0.660636		
22.065786	2.18354			22.065786	0.660346		
22.054055	2.183356			22.054055	0.660057		
22.042337	2.183231			22.042337	0.659769		
22.030631	2.183048			22.030631	0.659482		
22.018938	2.182792			22.018938	0.659196		
