Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/66"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
3297.8531	0.02009		
3297.9737	0.02001		
3298.0942	0.01994		
3298.2147	0.01988		
3298.3353	0.01981		
3298.4558	0.01975		
3298.5763	0.01969		
3298.6969	0.01963		
3298.8174	0.01956		
3298.9379	0.0195		
3299.0585	0.01944		
3299.179	0.01937		
3299.2995	0.01931		
3299.4201	0.01925		
3299.5406	0.0192		
3299.6611	0.01914		
3299.7816	0.01908		
3299.9022	0.01903		
3300.0227	0.01898		
3300.1432	0.01893		
3300.2638	0.01888		
3300.3843	0.01883		
3300.5048	0.01877		
3300.6254	0.01871		
3300.7459	0.01864		
3300.8664	0.01857		
3300.987	0.01849		
3301.1075	0.01841		
3301.228	0.01833		
3301.3486	0.01826		
3301.4691	0.01818		
3301.5896	0.01812		
3301.7101	0.01805		
3301.8307	0.01799		
3301.9512	0.01794		
3302.0717	0.01788		
3302.1923	0.01782		
3302.3128	0.01776		
3302.4333	0.01769		
3302.5539	0.01763		
3302.6744	0.01757		
3302.7949	0.01752		
3302.9155	0.01747		
3303.036	0.01742		
3303.1565	0.01737		
3303.2771	0.01732		
3303.3976	0.01727		
3303.5181	0.01722		
3303.6386	0.01717		
3303.7592	0.01712		
3303.8797	0.01707		
3304.0002	0.01701		
3304.1208	0.01696		
3304.2413	0.0169		
3304.3618	0.01685		
3304.4824	0.01679		
3304.6029	0.01673		
3304.7234	0.01667		
3304.844	0.0166		
3304.9645	0.01653		
3305.085	0.01646		
3305.2055	0.01638		
3305.3261	0.0163		
3305.4466	0.01622		
3305.5671	0.01615		
3305.6877	0.01608		
3305.8082	0.01601		
3305.9287	0.01596		
3306.0493	0.01591		
3306.1698	0.01587		
3306.2903	0.01583		
3306.4109	0.01579		
3306.5314	0.01575		
3306.6519	0.0157		
3306.7725	0.01566		
3306.893	0.01561		
3307.0135	0.01556		
3307.134	0.01552		
3307.2546	0.01547		
3307.3751	0.01542		
3307.4956	0.01537		
3307.6162	0.01532		
3307.7367	0.01527		
3307.8572	0.01522		
3307.9778	0.01517		
3308.0983	0.01511		
3308.2188	0.01506		
3308.3394	0.015		
3308.4599	0.01495		
3308.5804	0.01489		
3308.701	0.01484		
3308.8215	0.01478		
3308.942	0.01473		
3309.0625	0.01468		
3309.1831	0.01463		
3309.3036	0.01457		
3309.4241	0.01452		
3309.5447	0.01447		
3309.6652	0.01442		
3309.7857	0.01437		
3309.9063	0.01432		
3310.0268	0.01427		
3310.1473	0.01423		
3310.2679	0.01419		
3310.3884	0.01416		
3310.5089	0.01413		
3310.6295	0.0141		
3310.75	0.01407		
3310.8705	0.01403		
3310.991	0.01399		
3311.1116	0.01394		
3311.2321	0.01388		
3311.3526	0.01382		
3311.4732	0.01376		
3311.5937	0.01371		
3311.7142	0.01365		
3311.8348	0.01359		
3311.9553	0.01354		
3312.0758	0.01348		
3312.1964	0.01342		
3312.3169	0.01336		
3312.4374	0.0133		
3312.558	0.01325		
3312.6785	0.0132		
3312.799	0.01316		
3312.9195	0.01313		
3313.0401	0.0131		
3313.1606	0.01307		
3313.2811	0.01304		
3313.4017	0.013		
3313.5222	0.01296		
3313.6427	0.01291		
3313.7633	0.01285		
3313.8838	0.01279		
3314.0043	0.01273		
3314.1249	0.01267		
3314.2454	0.01262		
3314.3659	0.01258		
3314.4864	0.01255		
3314.607	0.01253		
3314.7275	0.01251		
3314.848	0.01249		
3314.9686	0.01246		
3315.0891	0.01243		
3315.2096	0.01239		
3315.3302	0.01234		
3315.4507	0.01229		
3315.5712	0.01224		
3315.6918	0.01219		
3315.8123	0.01214		
3315.9328	0.01209		
3316.0534	0.01205		
3316.1739	0.01201		
3316.2944	0.01197		
3316.4149	0.01193		
3316.5355	0.0119		
3316.656	0.01186		
3316.7765	0.01183		
3316.8971	0.01179		
3317.0176	0.01175		
3317.1381	0.01171		
3317.2587	0.01167		
3317.3792	0.01163		
3317.4997	0.0116		
3317.6203	0.01156		
3317.7408	0.01152		
3317.8613	0.01148		
3317.9819	0.01143		
3318.1024	0.01138		
3318.2229	0.01134		
3318.3434	0.01129		
3318.464	0.01125		
3318.5845	0.01121		
3318.705	0.01117		
3318.8256	0.01113		
3318.9461	0.01109		
3319.0666	0.01105		
3319.1872	0.01102		
3319.3077	0.01099		
3319.4282	0.01096		
3319.5488	0.01093		
3319.6693	0.01091		
3319.7898	0.01088		
3319.9104	0.01085		
3320.0309	0.01081		
3320.1514	0.01076		
3320.2719	0.01071		
3320.3925	0.01067		
3320.513	0.01063		
3320.6335	0.01059		
3320.7541	0.01055		
3320.8746	0.01052		
3320.9951	0.01049		
3321.1157	0.01047		
3321.2362	0.01044		
3321.3567	0.01041		
3321.4773	0.01038		
3321.5978	0.01035		
3321.7183	0.01031		
3321.8389	0.01027		
3321.9594	0.01023		
3322.0799	0.01019		
3322.2004	0.01015		
3322.321	0.01012		
3322.4415	0.01009		
3322.562	0.01006		
3322.6826	0.01003		
3322.8031	0.01		
3322.9236	0.00996		
3323.0442	0.00993		
3323.1647	0.00989		
3323.2852	0.00986		
3323.4058	0.00983		
3323.5263	0.00981		
3323.6468	0.0098		
3323.7673	0.00979		
3323.8879	0.00977		
3324.0084	0.00976		
3324.1289	0.00974		
3324.2495	0.0097		
3324.37	0.00966		
3324.4905	0.00962		
3324.6111	0.00956		
3324.7316	0.0095		
3324.8521	0.00945		
3324.9727	0.00939		
3325.0932	0.00935		
3325.2137	0.00931		
3325.3343	0.00927		
3325.4548	0.00925		
3325.5753	0.00923		
3325.6958	0.00921		
3325.8164	0.00918		
3325.9369	0.00916		
3326.0574	0.00913		
3326.178	0.00911		
3326.2985	0.00908		
3326.419	0.00906		
3326.5396	0.00903		
3326.6601	0.00901		
3326.7806	0.00897		
3326.9012	0.00894		
3327.0217	0.0089		
3327.1422	0.00886		
3327.2628	0.00883		
3327.3833	0.00881		
3327.5038	0.00879		
3327.6243	0.00877		
3327.7449	0.00875		
3327.8654	0.00873		
3327.9859	0.0087		
3328.1065	0.00867		
3328.227	0.00864		
3328.3475	0.00862		
3328.4681	0.00859		
3328.5886	0.00857		
3328.7091	0.00855		
3328.8297	0.00853		
3328.9502	0.0085		
3329.0707	0.00847		
3329.1913	0.00843		
3329.3118	0.0084		
3329.4323	0.00837		
3329.5528	0.00835		
3329.6734	0.00833		
3329.7939	0.00832		
3329.9144	0.00831		
3330.035	0.00829		
3330.1555	0.00828		
3330.276	0.00825		
3330.3966	0.00823		
3330.5171	0.0082		
3330.6376	0.00816		
3330.7582	0.00814		
3330.8787	0.00811		
3330.9992	0.00809		
3331.1197	0.00808		
3331.2403	0.00806		
3331.3608	0.00805		
3331.4813	0.00804		
3331.6019	0.00803		
3331.7224	0.00802		
3331.8429	0.008		
3331.9635	0.00796		
3332.084	0.00792		
3332.2045	0.00787		
3332.3251	0.00782		
3332.4456	0.00777		
3332.5661	0.00773		
3332.6867	0.00769		
3332.8072	0.00767		
3332.9277	0.00765		
3333.0482	0.00765		
3333.1688	0.00764		
3333.2893	0.00763		
3333.4098	0.00762		
3333.5304	0.0076		
3333.6509	0.00758		
3333.7714	0.00755		
3333.892	0.00752		
3334.0125	0.0075		
3334.133	0.00747		
3334.2536	0.00744		
3334.3741	0.00741		
3334.4946	0.00738		
3334.6152	0.00735		
3334.7357	0.00733		
3334.8562	0.0073		
3334.9767	0.00728		
3335.0973	0.00727		
3335.2178	0.00725		
3335.3383	0.00724		
3335.4589	0.00722		
3335.5794	0.0072		
3335.6999	0.00717		
3335.8205	0.00714		
3335.941	0.0071		
3336.0615	0.00707		
3336.1821	0.00703		
3336.3026	0.007		
3336.4231	0.00696		
3336.5437	0.00693		
3336.6642	0.0069		
3336.7847	0.00687		
3336.9052	0.00684		
3337.0258	0.0068		
3337.1463	0.00677		
3337.2668	0.00673		
3337.3874	0.0067		
3337.5079	0.00667		
3337.6284	0.00665		
3337.749	0.00664		
3337.8695	0.00664		
3337.99	0.00664		
3338.1106	0.00664		
3338.2311	0.00663		
3338.3516	0.00661		
3338.4722	0.00659		
3338.5927	0.00656		
3338.7132	0.00653		
3338.8337	0.0065		
3338.9543	0.00647		
3339.0748	0.00644		
3339.1953	0.00641		
3339.3159	0.00638		
3339.4364	0.00635		
3339.5569	0.00632		
3339.6775	0.0063		
3339.798	0.00628		
3339.9185	0.00626		
3340.0391	0.00625		
3340.1596	0.00624		
3340.2801	0.00622		
3340.4006	0.0062		
3340.5212	0.00618		
3340.6417	0.00616		
3340.7622	0.00613		
3340.8828	0.00611		
3341.0033	0.00607		
3341.1238	0.00604		
3341.2444	0.00599		
3341.3649	0.00595		
3341.4854	0.0059		
3341.606	0.00586		
3341.7265	0.00582		
3341.847	0.0058		
3341.9676	0.00578		
3342.0881	0.00576		
3342.2086	0.00575		
3342.3291	0.00575		
3342.4497	0.00574		
3342.5702	0.00573		
3342.6907	0.00572		
3342.8113	0.0057		
3342.9318	0.00568		
3343.0523	0.00566		
3343.1729	0.00564		
3343.2934	0.00561		
3343.4139	0.00557		
3343.5345	0.00554		
3343.655	0.0055		
3343.7755	0.00547		
3343.8961	0.00544		
3344.0166	0.00541		
3344.1371	0.00539		
3344.2576	0.00536		
3344.3782	0.00534		
3344.4987	0.00532		
3344.6192	0.00529		
3344.7398	0.00527		
3344.8603	0.00525		
3344.9808	0.00523		
3345.1014	0.00522		
3345.2219	0.00521		
3345.3424	0.0052		
3345.463	0.00518		
3345.5835	0.00517		
3345.704	0.00515		
3345.8246	0.00514		
3345.9451	0.00512		
3346.0656	0.0051		
3346.1861	0.00507		
3346.3067	0.00505		
3346.4272	0.00503		
3346.5477	0.005		
3346.6683	0.00497		
3346.7888	0.00494		
3346.9093	0.00492		
3347.0299	0.0049		
3347.1504	0.00488		
3347.2709	0.00487		
3347.3915	0.00486		
3347.512	0.00485		
3347.6325	0.00483		
3347.7531	0.0048		
3347.8736	0.00477		
3347.9941	0.00473		
3348.1146	0.00469		
3348.2352	0.00466		
3348.3557	0.00463		
3348.4762	0.0046		
3348.5968	0.00459		
3348.7173	0.00458		
3348.8378	0.00456		
3348.9584	0.00455		
3349.0789	0.00454		
3349.1994	0.00453		
3349.32	0.00452		
3349.4405	0.00451		
3349.561	0.0045		
3349.6815	0.00449		
3349.8021	0.00447		
3349.9226	0.00445		
3350.0431	0.00443		
3350.1637	0.0044		
3350.2842	0.00437		
3350.4047	0.00434		
3350.5253	0.00431		
3350.6458	0.00429		
3350.7663	0.00427		
3350.8869	0.00425		
3351.0074	0.00422		
3351.1279	0.0042		
3351.2485	0.00417		
3351.369	0.00415		
3351.4895	0.00414		
3351.61	0.00412		
3351.7306	0.00412		
3351.8511	0.00412		
3351.9716	0.00412		
3352.0922	0.00413		
3352.2127	0.00414		
3352.3332	0.00414		
3352.4538	0.00414		
3352.5743	0.00414		
3352.6948	0.00412		
3352.8154	0.0041		
3352.9359	0.00408		
3353.0564	0.00406		
3353.177	0.00404		
3353.2975	0.00401		
3353.418	0.00399		
3353.5385	0.00396		
3353.6591	0.00394		
3353.7796	0.00392		
3353.9001	0.0039		
3354.0207	0.00388		
3354.1412	0.00387		
3354.2617	0.00387		
3354.3823	0.00388		
3354.5028	0.00389		
3354.6233	0.00389		
3354.7439	0.00389		
3354.8644	0.00388		
3354.9849	0.00385		
3355.1055	0.00382		
3355.226	0.00379		
3355.3465	0.00375		
3355.467	0.00372		
3355.5876	0.00369		
3355.7081	0.00367		
3355.8286	0.00366		
3355.9492	0.00365		
3356.0697	0.00363		
3356.1902	0.00362		
3356.3108	0.0036		
3356.4313	0.00359		
3356.5518	0.00357		
3356.6724	0.00356		
3356.7929	0.00355		
3356.9134	0.00354		
3357.0339	0.00354		
3357.1545	0.00353		
3357.275	0.00353		
3357.3955	0.00353		
3357.5161	0.00353		
3357.6366	0.00353		
3357.7571	0.00352		
3357.8777	0.00351		
3357.9982	0.00349		
3358.1187	0.00348		
3358.2393	0.00346		
3358.3598	0.00345		
3358.4803	0.00344		
3358.6009	0.00343		
3358.7214	0.00343		
3358.8419	0.00343		
3358.9624	0.00343		
3359.083	0.00342		
3359.2035	0.00341		
3359.324	0.00339		
3359.4446	0.00337		
3359.5651	0.00336		
3359.6856	0.00335		
3359.8062	0.00335		
3359.9267	0.00335		
3360.0472	0.00335		
3360.1678	0.00334		
3360.2883	0.00334		
3360.4088	0.00332		
3360.5294	0.00331		
3360.6499	0.0033		
3360.7704	0.00328		
3360.8909	0.00327		
3361.0115	0.00327		
3361.132	0.00326		
3361.2525	0.00325		
3361.3731	0.00324		
3361.4936	0.00322		
3361.6141	0.0032		
3361.7347	0.00318		
3361.8552	0.00315		
3361.9757	0.00313		
3362.0963	0.00312		
3362.2168	0.00312		
3362.3373	0.00312		
3362.4579	0.00314		
3362.5784	0.00315		
3362.6989	0.00317		
3362.8194	0.00318		
3362.94	0.00318		
3363.0605	0.00318		
3363.181	0.00317		
3363.3016	0.00315		
3363.4221	0.00313		
3363.5426	0.00312		
3363.6632	0.0031		
3363.7837	0.0031		
3363.9042	0.0031		
3364.0248	0.0031		
3364.1453	0.0031		
3364.2658	0.0031		
3364.3864	0.0031		
3364.5069	0.0031		
3364.6274	0.00309		
3364.7479	0.00308		
3364.8685	0.00307		
3364.989	0.00305		
3365.1095	0.00302		
3365.2301	0.00299		
3365.3506	0.00296		
3365.4711	0.00292		
3365.5917	0.0029		
3365.7122	0.00288		
3365.8327	0.00287		
3365.9533	0.00288		
3366.0738	0.0029		
3366.1943	0.00292		
3366.3148	0.00294		
3366.4354	0.00296		
3366.5559	0.00297		
3366.6764	0.00297		
3366.797	0.00297		
3366.9175	0.00296		
3367.038	0.00295		
3367.1586	0.00293		
3367.2791	0.00292		
3367.3996	0.0029		
3367.5202	0.00289		
3367.6407	0.00288		
3367.7612	0.00287		
3367.8818	0.00286		
3368.0023	0.00284		
3368.1228	0.00283		
3368.2433	0.00281		
3368.3639	0.00278		
3368.4844	0.00277		
3368.6049	0.00275		
3368.7255	0.00274		
3368.846	0.00274		
3368.9665	0.00274		
3369.0871	0.00274		
3369.2076	0.00274		
3369.3281	0.00273		
3369.4487	0.00272		
3369.5692	0.00271		
3369.6897	0.00271		
3369.8103	0.00271		
3369.9308	0.00272		
3370.0513	0.00273		
3370.1718	0.00273		
3370.2924	0.00274		
3370.4129	0.00275		
3370.5334	0.00276		
3370.654	0.00276		
3370.7745	0.00277		
3370.895	0.00278		
3371.0156	0.00278		
3371.1361	0.00278		
3371.2566	0.00277		
3371.3772	0.00276		
3371.4977	0.00274		
3371.6182	0.00273		
3371.7388	0.00272		
3371.8593	0.00272		
3371.9798	0.00271		
3372.1003	0.00271		
3372.2209	0.00271		
3372.3414	0.0027		
3372.4619	0.00269		
3372.5825	0.00268		
3372.703	0.00266		
3372.8235	0.00265		
3372.9441	0.00265		
3373.0646	0.00265		
3373.1851	0.00265		
3373.3057	0.00266		
3373.4262	0.00267		
3373.5467	0.00268		
3373.6673	0.00268		
3373.7878	0.00267		
3373.9083	0.00266		
3374.0288	0.00265		
3374.1494	0.00263		
3374.2699	0.00261		
3374.3904	0.00259		
3374.511	0.00258		
3374.6315	0.00258		
3374.752	0.00258		
3374.8726	0.00259		
3374.9931	0.00259		
3375.1136	0.0026		
3375.2342	0.00261		
3375.3547	0.00261		
3375.4752	0.00261		
3375.5957	0.00261		
3375.7163	0.00261		
3375.8368	0.0026		
3375.9573	0.0026		
3376.0779	0.0026		
3376.1984	0.0026		
3376.3189	0.0026		
3376.4395	0.0026		
3376.56	0.0026		
3376.6805	0.0026		
3376.8011	0.0026		
3376.9216	0.0026		
3377.0421	0.0026		
3377.1627	0.00259		
3377.2832	0.00258		
3377.4037	0.00257		
3377.5242	0.00256		
3377.6448	0.00256		
3377.7653	0.00255		
3377.8858	0.00254		
3378.0064	0.00254		
3378.1269	0.00253		
3378.2474	0.00252		
3378.368	0.00251		
3378.4885	0.0025		
3378.609	0.00249		
3378.7296	0.00247		
3378.8501	0.00246		
3378.9706	0.00245		
3379.0912	0.00243		
3379.2117	0.00242		
3379.3322	0.0024		
3379.4527	0.00239		
3379.5733	0.00238		
3379.6938	0.00238		
3379.8143	0.00237		
3379.9349	0.00237		
3380.0554	0.00236		
3380.1759	0.00234		
3380.2965	0.00233		
3380.417	0.00231		
3380.5375	0.0023		
3380.6581	0.00228		
3380.7786	0.00227		
3380.8991	0.00226		
3381.0197	0.00226		
3381.1402	0.00226		
3381.2607	0.00225		
3381.3812	0.00225		
3381.5018	0.00224		
3381.6223	0.00224		
3381.7428	0.00223		
3381.8634	0.00222		
3381.9839	0.00222		
3382.1044	0.00222		
3382.225	0.00222		
3382.3455	0.00223		
3382.466	0.00223		
3382.5866	0.00222		
3382.7071	0.00221		
3382.8276	0.00219		
3382.9482	0.00216		
3383.0687	0.00213		
3383.1892	0.00209		
3383.3097	0.00206		
3383.4303	0.00203		
3383.5508	0.00201		
3383.6713	0.00199		
3383.7919	0.00197		
3383.9124	0.00196		
3384.0329	0.00195		
3384.1535	0.00194		
3384.274	0.00193		
3384.3945	0.00192		
3384.5151	0.00192		
3384.6356	0.00191		
3384.7561	0.0019		
3384.8766	0.00189		
3384.9972	0.00187		
3385.1177	0.00185		
3385.2382	0.00183		
3385.3588	0.0018		
3385.4793	0.00177		
3385.5998	0.00173		
3385.7204	0.0017		
3385.8409	0.00168		
3385.9614	0.00166		
3386.082	0.00164		
3386.2025	0.00163		
3386.323	0.00162		
3386.4436	0.00162		
3386.5641	0.00162		
3386.6846	0.00163		
3386.8051	0.00163		
3386.9257	0.00163		
3387.0462	0.00162		
3387.1667	0.00161		
3387.2873	0.00159		
3387.4078	0.00156		
3387.5283	0.00153		
3387.6489	0.0015		
3387.7694	0.00147		
3387.8899	0.00145		
3388.0105	0.00143		
3388.131	0.00141		
3388.2515	0.0014		
3388.3721	0.00138		
3388.4926	0.00136		
3388.6131	0.00134		
3388.7336	0.00132		
3388.8542	0.0013		
3388.9747	0.00128		
3389.0952	0.00126		
3389.2158	0.00124		
3389.3363	0.00122		
3389.4568	0.00121		
3389.5774	0.0012		
3389.6979	0.00119		
3389.8184	0.00118		
3389.939	0.00118		
3390.0595	0.00117		
3390.18	0.00115		
3390.3006	0.00113		
3390.4211	0.0011		
3390.5416	0.00107		
3390.6621	0.00104		
3390.7827	0.00101		
3390.9032	0.000986		
3391.0237	0.000971		
3391.1443	0.000961		
3391.2648	0.000955		
3391.3853	0.000949		
3391.5059	0.00094		
3391.6264	0.000927		
3391.7469	0.000912		
3391.8675	0.000895		
3391.988	0.000878		
3392.1085	0.000863		
3392.229	0.000851		
3392.3496	0.00084		
3392.4701	0.00083		
3392.5906	0.00082		
3392.7112	0.00081		
3392.8317	0.0008		
3392.9522	0.00079		
3393.0728	0.00078		
3393.1933	0.00077		
3393.3138	0.000759		
3393.4344	0.000748		
3393.5549	0.000738		
3393.6754	0.000729		
3393.796	0.000721		
3393.9165	0.000715		
3394.037	0.000709		
3394.1575	0.0007		
3394.2781	0.000686		
3394.3986	0.000667		
3394.5191	0.000642		
3394.6397	0.000614		
3394.7602	0.000586		
3394.8807	0.00056		
3395.0013	0.000538		
3395.1218	0.000521		
3395.2423	0.000509		
3395.3629	0.0005		
3395.4834	0.000494		
3395.6039	0.00049		
3395.7245	0.000487		
3395.845	0.000484		
3395.9655	0.000478		
3396.086	0.000468		
3396.2066	0.00045		
3396.3271	0.000425		
3396.4476	0.000394		
3396.5682	0.000362		
3396.6887	0.000333		
3396.8092	0.000312		
3396.9298	0.000301		
3397.0503	0.0003		
3397.1708	0.000304		
3397.2914	0.000309		
3397.4119	0.000311		
3397.5324	0.000307		
3397.653	0.000299		
3397.7735	0.00029		
3397.894	0.000282		
3398.0145	0.000279		
3398.1351	0.000278		
3398.2556	0.000278		
3398.3761	0.000276		
3398.4967	0.000269		
3398.6172	0.000257		
3398.7377	0.000243		
3398.8583	0.000228		
3398.9788	0.000216		
3399.0993	0.000207		
3399.2199	0.0002		
3399.3404	0.000193		
3399.4609	0.000183		
3399.5815	0.00017		
3399.702	0.000154		
3399.8225	0.000139		
3399.943	0.000128		
3400.0636	0.000122		
3400.1841	0.000123		
3400.3046	0.000129		
3400.4252	0.000136		
3400.5457	0.000143		
3400.6662	0.000145		
3400.7868	0.000143		
3400.9073	0.000135		
3401.0278	0.000123		
3401.1484	0.000109		
3401.2689	9.2E-5		
3401.3894	7.5E-5		
3401.5099	5.8E-5		
3401.6305	4.2E-5		
3401.751	2.7E-5		
3401.8715	1.4E-5		
3401.9921	3.0E-6		
3402.1126	-7.0E-6		
3402.2331	-1.5E-5		
3402.3537	-2.2E-5		
3402.4742	-3.0E-5		
3402.5947	-3.6E-5		
3402.7153	-4.3E-5		
3402.8358	-4.9E-5		
3402.9563	-5.6E-5		
3403.0769	-6.5E-5		
3403.1974	-7.6E-5		
3403.3179	-9.0E-5		
3403.4384	-0.000107		
3403.559	-0.000123		
3403.6795	-0.000136		
3403.8	-0.000146		
3403.9206	-0.000151		
3404.0411	-0.000154		
3404.1616	-0.000157		
3404.2822	-0.000164		
3404.4027	-0.000177		
3404.5232	-0.000196		
3404.6438	-0.000218		
3404.7643	-0.000238		
3404.8848	-0.000252		
3405.0054	-0.000257		
3405.1259	-0.000252		
3405.2464	-0.000238		
3405.3669	-0.00022		
3405.4875	-0.000201		
3405.608	-0.000186		
3405.7285	-0.000176		
3405.8491	-0.000172		
3405.9696	-0.000172		
3406.0901	-0.000177		
3406.2107	-0.000184		
3406.3312	-0.000194		
3406.4517	-0.000205		
3406.5723	-0.000218		
3406.6928	-0.000233		
3406.8133	-0.00025		
3406.9339	-0.000267		
3407.0544	-0.000285		
3407.1749	-0.000303		
3407.2954	-0.000322		
3407.416	-0.000341		
3407.5365	-0.000359		
3407.657	-0.000374		
3407.7776	-0.000386		
3407.8981	-0.000393		
3408.0186	-0.000396		
3408.1392	-0.000395		
3408.2597	-0.000391		
3408.3802	-0.000387		
3408.5008	-0.000384		
3408.6213	-0.000383		
3408.7418	-0.000384		
3408.8624	-0.000386		
3408.9829	-0.000389		
3409.1034	-0.000393		
3409.2239	-0.000398		
3409.3445	-0.000406		
3409.465	-0.000419		
3409.5855	-0.000436		
3409.7061	-0.000456		
3409.8266	-0.000477		
3409.9471	-0.000496		
3410.0677	-0.000509		
3410.1882	-0.000513		
3410.3087	-0.000507		
3410.4293	-0.000493		
3410.5498	-0.000474		
3410.6703	-0.000454		
3410.7908	-0.000436		
3410.9114	-0.000424		
3411.0319	-0.00042		
3411.1524	-0.000422		
3411.273	-0.000429		
3411.3935	-0.000439		
3411.514	-0.000449		
3411.6346	-0.000457		
3411.7551	-0.000462		
3411.8756	-0.000464		
3411.9962	-0.000466		
3412.1167	-0.000468		
3412.2372	-0.000471		
3412.3578	-0.000478		
3412.4783	-0.000488		
3412.5988	-0.000501		
3412.7193	-0.000516		
3412.8399	-0.000531		
3412.9604	-0.000544		
3413.0809	-0.000553		
3413.2015	-0.000557		
3413.322	-0.000554		
3413.4425	-0.000547		
3413.5631	-0.000536		
3413.6836	-0.000525		
3413.8041	-0.000516		
3413.9247	-0.000511		
3414.0452	-0.000512		
3414.1657	-0.000516		
3414.2863	-0.000523		
3414.4068	-0.000533		
3414.5273	-0.000544		
3414.6478	-0.000557		
3414.7684	-0.000573		
3414.8889	-0.000591		
3415.0094	-0.000611		
3415.13	-0.000629		
3415.2505	-0.000644		
3415.371	-0.000652		
3415.4916	-0.000652		
3415.6121	-0.000644		
3415.7326	-0.000632		
3415.8532	-0.000618		
3415.9737	-0.000607		
3416.0942	-0.000601		
3416.2148	-0.000599		
3416.3353	-0.000599		
3416.4558	-0.0006		
3416.5763	-0.000597		
3416.6969	-0.000593		
3416.8174	-0.000586		
3416.9379	-0.000581		
3417.0585	-0.00058		
3417.179	-0.000583		
3417.2995	-0.000591		
3417.4201	-0.000603		
3417.5406	-0.000618		
3417.6611	-0.000634		
3417.7817	-0.000652		
3417.9022	-0.000671		
3418.0227	-0.000689		
3418.1432	-0.000705		
3418.2638	-0.000716		
3418.3843	-0.000718		
3418.5048	-0.000711		
3418.6254	-0.000693		
3418.7459	-0.00067		
3418.8664	-0.000645		
3418.987	-0.000625		
3419.1075	-0.000613		
3419.228	-0.00061		
3419.3486	-0.000616		
3419.4691	-0.000627		
3419.5896	-0.000638		
3419.7102	-0.000647		
3419.8307	-0.000652		
3419.9512	-0.000653		
3420.0717	-0.000653		
3420.1923	-0.000653		
3420.3128	-0.000652		
3420.4333	-0.000651		
3420.5539	-0.000647		
3420.6744	-0.00064		
3420.7949	-0.00063		
3420.9155	-0.000616		
3421.036	-0.000602		
3421.1565	-0.000588		
3421.2771	-0.000577		
3421.3976	-0.00057		
3421.5181	-0.000567		
3421.6387	-0.000569		
3421.7592	-0.000575		
3421.8797	-0.000584		
3422.0002	-0.000595		
3422.1208	-0.000606		
3422.2413	-0.000616		
3422.3618	-0.000623		
3422.4824	-0.000628		
3422.6029	-0.000631		
3422.7234	-0.000634		
3422.844	-0.000637		
3422.9645	-0.000642		
3423.085	-0.000648		
3423.2056	-0.000654		
3423.3261	-0.000657		
3423.4466	-0.000658		
3423.5672	-0.000655		
3423.6877	-0.000652		
3423.8082	-0.000651		
3423.9287	-0.000653		
3424.0493	-0.00066		
3424.1698	-0.000669		
3424.2903	-0.000678		
3424.4109	-0.000682		
3424.5314	-0.000679		
3424.6519	-0.000669		
3424.7725	-0.000655		
3424.893	-0.000642		
3425.0135	-0.000636		
3425.1341	-0.000638		
3425.2546	-0.000648		
3425.3751	-0.000664		
3425.4957	-0.000681		
3425.6162	-0.000694		
3425.7367	-0.000701		
3425.8572	-0.000699		
3425.9778	-0.000692		
3426.0983	-0.00068		
3426.2188	-0.000669		
3426.3394	-0.000658		
3426.4599	-0.000651		
3426.5804	-0.000647		
3426.701	-0.000648		
3426.8215	-0.000653		
3426.942	-0.000663		
3427.0626	-0.000677		
3427.1831	-0.000693		
3427.3036	-0.000708		
3427.4241	-0.000718		
3427.5447	-0.00072		
3427.6652	-0.000713		
3427.7857	-0.000697		
3427.9063	-0.000676		
3428.0268	-0.000654		
3428.1473	-0.000636		
3428.2679	-0.000625		
3428.3884	-0.000623		
3428.5089	-0.000627		
3428.6295	-0.000636		
3428.75	-0.000645		
3428.8705	-0.000652		
3428.9911	-0.000655		
3429.1116	-0.000654		
3429.2321	-0.00065		
3429.3526	-0.000645		
3429.4732	-0.000642		
3429.5937	-0.000641		
3429.7142	-0.000645		
3429.8348	-0.00065		
3429.9553	-0.000656		
3430.0758	-0.000659		
3430.1964	-0.000656		
3430.3169	-0.000645		
3430.4374	-0.000627		
3430.558	-0.000604		
3430.6785	-0.00058		
3430.799	-0.000561		
3430.9196	-0.00055		
3431.0401	-0.000551		
3431.1606	-0.000562		
3431.2811	-0.000582		
3431.4017	-0.000607		
3431.5222	-0.000632		
3431.6427	-0.000654		
3431.7633	-0.000672		
3431.8838	-0.000686		
3432.0043	-0.000697		
3432.1249	-0.000709		
3432.2454	-0.000721		
3432.3659	-0.000734		
3432.4865	-0.000747		
3432.607	-0.000755		
3432.7275	-0.000757		
3432.8481	-0.000751		
3432.9686	-0.000737		
3433.0891	-0.000716		
3433.2096	-0.00069		
3433.3302	-0.000661		
3433.4507	-0.000631		
3433.5712	-0.000602		
3433.6918	-0.000574		
3433.8123	-0.000548		
3433.9328	-0.000526		
3434.0534	-0.000509		
3434.1739	-0.0005		
3434.2944	-0.000498		
3434.415	-0.000504		
3434.5355	-0.000515		
