Reference:	"Clapp and Miller (1996)"
DOI:	"doi:https://doi.org/10.1006/icar.1996.0166"
Sample Type:	"Ice"
Composition:	"N2H4 (1)"
Temperature:	"130K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/6"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
3060.65	1.579			3060.65	0.0157		
3070.29	1.585			3070.29	0.0167		
3080.9	1.588			3080.9	0.0232		
3090.54	1.592			3090.54	0.0217		
3100.19	1.596			3100.19	0.0225		
3110.79	1.602			3110.79	0.0242		
3120.44	1.608			3120.44	0.0289		
3130.08	1.62			3130.08	0.0302		
3140.69	1.624			3140.69	0.0316		
3144.54	1.63			3144.54	0.0337		
3148.4	1.636			3148.4	0.0389		
3152.26	1.65			3152.26	0.0404		
3156.11	1.657			3156.11	0.0437		
3160.94	1.672			3160.94	0.0553		
3162.86	1.679			3162.86	0.061		
3164.79	1.687			3164.79	0.0623		
3166.72	1.703			3166.72	0.0715		
3168.65	1.715			3168.65	0.093		
3170.58	1.724			3170.58	0.1146		
3172.52	1.713			3172.52	0.1479		
3173.47	1.704			3173.47	0.1553		
3174.44	1.692			3174.44	0.165		
3176.37	1.669			3176.37	0.1566		
3178.29	1.672			3178.29	0.1421		
3180.22	1.692			3180.22	0.1398		
3182.15	1.717			3182.15	0.1523		
3184.08	1.744			3184.08	0.1808		
3186.01	1.767			3186.01	0.2344		
3187.94	1.765			3187.94	0.3163		
3188.9	1.745			3188.9	0.3625		
3189.87	1.712			3189.87	0.4055		
3190.83	1.666			3190.83	0.4425		
3191.79	1.607			3191.79	0.4686		
3192.76	1.538			3192.76	0.4755		
3193.72	1.474			3193.72	0.4572		
3194.69	1.42			3194.69	0.4261		
3195.65	1.382			3195.65	0.3849		
3196.62	1.359			3196.62	0.3391		
3197.58	1.347			3197.58	0.3038		
3198.54	1.339			3198.54	0.2701		
3199.51	1.336			3199.51	0.2372		
3200.47	1.337			3200.47	0.2088		
3204.33	1.363			3204.33	0.1191		
3208.19	1.408			3208.19	0.0745		
3212.04	1.439			3212.04	0.0577		
3216.87	1.468			3216.87	0.0433		
3220.72	1.489			3220.72	0.0376		
3222.65	1.503			3222.65	0.0384		
3226.51	1.519			3226.51	0.0435		
3230.37	1.531			3230.37	0.0399		
3234.22	1.539			3234.22	0.0436		
3238.08	1.545			3238.08	0.0495		
3241.94	1.557			3241.94	0.0534		
3245.79	1.565			3245.79	0.0582		
3249.65	1.569			3249.65	0.0576		
3253.51	1.579			3253.51	0.0694		
3257.37	1.578			3257.37	0.0738		
3261.22	1.586			3261.22	0.0669		
3265.08	1.596			3265.08	0.0751		
3268.94	1.612			3268.94	0.0719		
3272.79	1.624			3272.79	0.0811		
3276.65	1.652			3276.65	0.0912		
3280.51	1.682			3280.51	0.1085		
3282.44	1.701			3282.44	0.1197		
3284.37	1.73			3284.37	0.1381		
3286.29	1.76			3286.29	0.1738		
3288.22	1.79			3288.22	0.2217		
3290.15	1.811			3290.15	0.3044		
3292.08	1.788			3292.08	0.4063		
3294.01	1.726			3294.01	0.5026		
3296.9	1.54			3296.9	0.5961		
3297.87	1.459			3297.87	0.5925		
3298.83	1.385			3298.83	0.5602		
3299.79	1.332			3299.79	0.5092		
3300.76	1.301			3300.76	0.4529		
3302.69	1.288			3302.69	0.3604		
3303.65	1.296			3303.65	0.3266		
3304.62	1.306			3304.62	0.3035		
3306.54	1.328			3306.54	0.273		
3308.47	1.344			3308.47	0.2643		
3310.4	1.355			3310.4	0.273		
3312.33	1.339			3312.33	0.2875		
3314.26	1.305			3314.26	0.2959		
3316.19	1.257			3316.19	0.2812		
3318.12	1.215			3318.12	0.2398		
3320.04	1.199			3320.04	0.1794		
3322.94	1.217			3322.94	0.1058		
3324.87	1.24			3324.87	0.0729		
3326.79	1.267			3326.79	0.0537		
3328.72	1.283			3328.72	0.0403		
3330.65	1.306			3330.65	0.0298		
3332.58	1.32			3332.58	0.0246		
3336.44	1.342			3336.44	0.0188		
3338.37	1.351			3338.37	0.0154		
3340.29	1.364			3340.29	0.0112		
3345.12	1.379			3345.12	0.0121		
3350.9	1.392			3350.9	0.0088		
3355.72	1.408			3355.72	0.0023		
3360.54	1.42			3360.54	0.0052		
3365.37	1.426			3365.37	0.0046		
3370.19	1.432			3370.19	0.0015		
3375.01	1.443			3375.01	0.0032		
3380.79	1.446			3380.79	0.0055		
3385.62	1.455			3385.62	0.0116		
3390.44	1.455			3390.44	0.0081		
3395.26	1.454			3395.26	0.0137		
3400.08	1.457			3400.08	0.0118		
3405.87	1.46			3405.87	0.0084		
3410.69	1.461			3410.69	0.009		
3415.51	1.464			3415.51	0.0024		
3420.33	1.468			3420.33	0.0076		
3425.15	1.467			3425.15	0.0065		
3430.94	1.472			3430.94	0.0076		
3440.58	1.477			3440.58	0.0108		
3450.22	1.479			3450.22	0.0088		
3460.83	1.478			3460.83	0.0084		
3470.47	1.483			3470.47	0.0069		
3480.12	1.483			3480.12	0.009		
3490.72	1.485			3490.72	0.0059		
3500.37	1.488			3500.37	0.0087		
3510.01	1.486			3510.01	0.0037		
3520.62	1.492			3520.62	0.0106		
3530.26	1.488			3530.26	0.0052		
3540.87	1.493			3540.87	0.004		
3550.51	1.497			3550.51	0.0082		
3560.15	1.496			3560.15	0.0046		
3570.76	1.496			3570.76	0.0033		
3580.4	1.497			3580.4	0.0045		
3590.05	1.497			3590.05	0.0061		
3600.65	1.497			3600.65	0.0041		
3610.3	1.499			3610.3	0.0076		
3620.9	1.501			3620.9	0.0134		
3630.55	1.497			3630.55	0.0131		
3640.19	1.501			3640.19	0.0037		
3650.8	1.502			3650.8	0.0037		
3660.44	1.499			3660.44	0.0038		
3670.08	1.504			3670.08	0.0052		
3680.69	1.506			3680.69	0.0089		
3690.33	1.505			3690.33	0.0035		
3700.94	1.504			3700.94	0.0073		
3710.58	1.502			3710.58	0.0051		
3720.23	1.506			3720.23	0.0035		
3730.83	1.506			3730.83	0.0027		
3740.48	1.508			3740.48	0.003		
3750.12	1.507			3750.12	0.0028		
3760.73	1.508			3760.73	0.0035		
3770.37	1.509			3770.37	0.005		
3780.01	1.51			3780.01	0.007		
3780.98	1.508			3780.98	0.0075		
3790.62	1.509			3790.62	0.0042		
3800.26	1.507			3800.26	0.0093		
3840.76	1.505			3840.76	0.0034		
3880.3	1.511			3880.3	0.0101		
3920.8	1.511			3920.8	0.0088		
3960.33	1.511			3960.33	0.0038		
4000	1.51			4000	0.0052		
