Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:N2:CO2 (0.66:0.16:0.066:0.065:0.049)"
Temperature:	"400K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/76"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.10% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.43% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 4.10% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
24.0612712	1.6411091	3.549745583		24.0612712	0.069591173	2.00853744		24.0612712	0.961816332		0.841045678		0.119545366			9131.752685535	0.066366198		0.062738811		
24.0333902	1.6409296	3.549794494		24.0333902	0.069730419	1.954441494		24.0333902	0.961715313		0.840143447		0.11931121			9132.716967762	0.066363023		0.062745715		
24.0055738	1.6407501	3.549843423		24.0055738	0.069678905	2.127539104		24.0055738	0.961429003		0.840540344		0.120184485			9133.681249988	0.066359967		0.062752649		
23.9778217	1.6407718	3.549891988		23.9778217	0.069525047	2.280748021		23.9778217	0.961226542		0.840936376		0.121601302			9134.645532215	0.066357019		0.06275954		
23.9501337	1.6408344	3.549939776		23.9501337	0.069612491	2.259836742		23.9501337	0.961008241		0.839910038		0.122840058			9135.609814441	0.066354151		0.062766354		
23.9225095	1.6408637	3.549987077		23.9225095	0.069584993	2.278194166		23.9225095	0.960906217		0.839644964		0.123354234			9136.574096668	0.066351325		0.062773113		
23.894949	1.6409807	3.550034801		23.894949	0.069638836	2.298794891		23.894949	0.960804195		0.839406243		0.122967695			9137.538378894	0.066348507		0.062779877		
23.867452	1.6410088	3.550083779		23.867452	0.069836934	2.25236021		23.867452	0.960702175		0.838667854		0.121849891			9138.502661121	0.066345693		0.06278671		
23.8400181	1.6409457	3.550134195		23.8400181	0.069915236	2.343537938		23.8400181	0.960599401		0.838972069		0.120371248			9139.466943347	0.066342917		0.062793658		
23.8126473	1.6409615	3.550185018		23.8126473	0.069937527	2.063596392		23.8126473	0.960906217		0.837956653		0.118965769			9140.431225574	0.066340225		0.062800744		
23.7853392	1.640988	3.550234707		23.7853392	0.070088661	2.050029566		23.7853392	0.960804195		0.837445637		0.11800858			9141.395507801	0.066337644		0.062807969		
23.7580937	1.6408818	3.550282191		23.7580937	0.07025359	1.982081111		23.7580937	0.960702175		0.836425941		0.117685042			9142.359790027	0.066335156		0.062815305		
23.7309105	1.640785	3.550327383		23.7309105	0.070235214	2.018293472		23.7309105	0.960590622		0.836322381		0.117894087			9143.324072254	0.066332701		0.062822697		
23.7037894	1.6407216	3.550371358		23.7037894	0.070300625	2.067209003		23.7037894	0.960380419		0.835931336		0.118291216			9144.28835448	0.066330213		0.062830079		
23.6767303	1.640753	3.550415389		23.6767303	0.070233663	1.963229868		23.6767303	0.960470218		0.835325894		0.118525979			9145.252636707	0.066327668		0.062837412		
23.6497329	1.6406722	3.550460254		23.6497329	0.07051821	2.119023987		23.6497329	0.959987006		0.834835072		0.118507046			9146.216918933	0.066325093		0.062844706		
23.622797	1.6405049	3.550506		23.622797	0.070408517	1.992406148		23.622797	0.960159909		0.834386229		0.118429742			9147.18120116	0.066322549		0.062852016		
23.5959224	1.640377	3.55055204		23.5959224	0.070480499	2.104119454		23.5959224	0.959894007		0.834344112		0.118566932			9148.145483387	0.066320087		0.062859396		
23.5691088	1.6402092	3.550597796		23.5691088	0.070288851	2.180909092		23.5691088	0.959871357		0.834890878		0.11902219			9149.109765613	0.066317719		0.062866858		
23.5423561	1.6402836	3.550642919		23.5423561	0.070024885	2.178729192		23.5423561	0.959984691		0.835309376		0.119589382			9150.07404784	0.066315413		0.062874358		
23.5156641	1.6404848	3.550687282		23.5156641	0.0699892	2.253521083		23.5156641	0.959853114		0.835388399		0.119830655			9151.038330066	0.066313124		0.062881826		
23.4890326	1.6405737	3.550730985		23.4890326	0.070091578	2.287532927		23.4890326	0.959700561		0.835063113		0.119384635			9152.002612293	0.066310823		0.062889224		
23.4624613	1.6405853	3.550774042		23.4624613	0.070102024	2.124630795		23.4624613	0.959877234		0.834455627		0.118290908			9152.966894519	0.066308509		0.062896576		
23.43595	1.6406885	3.550816489		23.43595	0.070075654	1.929001491		23.43595	0.960159861		0.833777163		0.117046983			9153.931176746	0.066306202		0.062903956		
23.4094986	1.640743	3.550858629		23.4094986	0.070256995	1.942277457		23.4094986	0.959982018		0.833218113		0.116306681			9154.895458972	0.066303926		0.06291143		
23.3831068	1.6406217	3.550900659		23.3831068	0.07034354	1.999001916		23.3831068	0.959761633		0.832903652		0.116422329			9155.859741199	0.066301704		0.062919015		
23.3567745	1.6405229	3.550942712		23.3567745	0.070231525	2.024450107		23.3567745	0.959696681		0.832879285		0.117190627			9156.824023426	0.066299557		0.062926665		
23.3305014	1.6405605	3.550984909		23.3305014	0.070079507	2.07526761		23.3305014	0.959635528		0.833089022		0.118001135			9157.788305652	0.066297509		0.062934303		
23.3042874	1.6407078	3.551027184		23.3042874	0.069963362	2.131052805		23.3042874	0.959586432		0.833374686		0.118255779			9158.752587879	0.06629559		0.062941869		
23.2781322	1.6409192	3.551069679		23.2781322	0.069931186	2.164113254		23.2781322	0.959554926		0.833533085		0.117725771			9159.716870105	0.066293821		0.062949349		
23.2520356	1.641142	3.551112401		23.2520356	0.069989892	2.153721685		23.2520356	0.959541148		0.833405285		0.116586029			9160.681152332	0.066292205		0.062956781		
23.2259975	1.6413417	3.551154928		23.2259975	0.070119917	2.097644342		23.2259975	0.959537882		0.832930537		0.115183749			9161.645434558	0.066290725		0.06296423		
23.2000176	1.6415276	3.551196874		23.2000176	0.070295511	2.010490177		23.2000176	0.959533222		0.832140317		0.113810167			9162.609716785	0.066289354		0.062971753		
23.1740958	1.6416416	3.551237982		23.1740958	0.070588883	1.978693212		23.1740958	0.959351684		0.831136457		0.11262478			9163.573999012	0.066288072		0.062979375		
23.1482319	1.6416146	3.551278474		23.1482319	0.070878499	1.951919475		23.1482319	0.959148416		0.830083523		0.111681705			9164.538281238	0.066286871		0.062987079		
23.1224256	1.6415267	3.55131879		23.1224256	0.071066336	1.90389214		23.1224256	0.959043482		0.82917809		0.110963123			9165.502563465	0.066285755		0.062994815		
23.0966768	1.641447	3.551358992		23.0966768	0.071221566	1.901118152		23.0966768	0.958893687		0.828565368		0.110404017			9166.466845691	0.066284729		0.063002515		
23.0709853	1.641305	3.551398907		23.0709853	0.071390533	1.971371914		23.0709853	0.958628461		0.828259779		0.109932863			9167.431127918	0.066283795		0.063010126		
23.0453508	1.6411696	3.551438452		23.0453508	0.071390881	1.974775077		23.0453508	0.958591833		0.828154189		0.109514755			9168.395410144	0.066282942		0.063017636		
23.0197733	1.641112	3.551477978		23.0197733	0.071412046	2.010726205		23.0197733	0.958490697		0.828112272		0.10917231			9169.359692371	0.066282154		0.063025074		
22.9942525	1.6410933	3.551517892		22.9942525	0.071420942	2.042691247		22.9942525	0.958395124		0.828042832		0.108957163			9170.323974597	0.066281409		0.063032497		
22.9687882	1.641064	3.551557875		22.9687882	0.071497051	2.116750163		22.9687882	0.95818343		0.827887985		0.108868724			9171.288256824	0.066280691		0.063039961		
22.9433803	1.6410157	3.551597064		22.9433803	0.071502529	2.10601553		22.9433803	0.958127216		0.827575745		0.108806967			9172.252539051	0.066279987		0.063047505		
22.9180285	1.641037	3.551634657		22.9180285	0.071480849	2.017385844		22.9180285	0.958196122		0.827032982		0.10862679			9173.216821277	0.066279304		0.063055139		
22.8927326	1.6411429	3.551670803		22.8927326	0.071510603	1.910851916		22.8927326	0.958273502		0.826261112		0.108224228			9174.181103504	0.066278661		0.063062858		
22.8674926	1.6412187	3.551706873		22.8674926	0.071696967	1.872657214		22.8674926	0.958153831		0.825372674		0.107580582			9175.14538573	0.06627809		0.063070642		
22.8423081	1.6411604	3.551744285		22.8423081	0.071891584	1.840500956		22.8423081	0.958034579		0.824530287		0.106792372			9176.109667957	0.066277621		0.063078464		
22.8171791	1.6410965	3.551783747		22.8171791	0.07195828	1.77494407		22.8171791	0.958083132		0.823856661		0.106064858			9177.073950183	0.066277269		0.063086285		
22.7921052	1.6410419	3.551824782		22.7921052	0.072103263	1.794882272		22.7921052	0.957894643		0.823400644		0.105601873			9178.03823241	0.066277023		0.063094074		
22.7670865	1.6409344	3.551866095		22.7670865	0.072193952	1.838379215		22.7670865	0.957686794		0.823153026		0.105472808			9179.002514637	0.066276852		0.063101826		
22.7421225	1.6408354	3.551906672		22.7421225	0.072241391	1.903779343		22.7421225	0.957469702		0.823068054		0.105580167			9179.966796863	0.06627672		0.063109582		
22.7172133	1.6407611	3.551946017		22.7172133	0.072270056	1.985619164		22.7172133	0.957253805		0.82308506		0.105718468			9180.93107909	0.066276603		0.06311741		
22.6923586	1.6407049	3.551984292		22.6923586	0.072303774	2.076358895		22.6923586	0.957048415		0.823157436		0.105673641			9181.895361316	0.066276497		0.063125365		
22.6675582	1.6406122	3.552022081		22.6675582	0.072354751	2.169132942		22.6675582	0.956860749		0.823261873		0.105321751			9182.859643543	0.066276413		0.063133451		
22.642812	1.6406038	3.552059658		22.642812	0.072268199	2.13164385		22.642812	0.956969392		0.823361498		0.104661293			9183.823925769	0.066276365		0.063141607		
22.6181197	1.6405884	3.552096984		22.6181197	0.072405264	2.226843733		22.6181197	0.956754569		0.823361809		0.103788969			9184.788207996	0.066276356		0.063149741		
22.5934812	1.6405616	3.552133866		22.5934812	0.072348407	2.116225891		22.5934812	0.95694106		0.823134768		0.10288318			9185.752490222	0.066276381		0.063157782		
22.5688964	1.6405463	3.552170012		22.5688964	0.072476713	2.100325418		22.5688964	0.956842977		0.822619862		0.102169734			9186.716772449	0.06627643		0.063165717		
22.544365	1.6405096	3.552205557		22.544365	0.072446884	1.962294296		22.544365	0.957001654		0.821904704		0.101826048			9187.681054676	0.066276505		0.063173582		
22.5198868	1.6405217	3.552240705		22.5198868	0.07252342	1.929067944		22.5198868	0.956905321		0.821179048		0.101867365			9188.645336902	0.066276622		0.063181425		
22.4954618	1.6405482	3.552275621		22.4954618	0.072566202	1.915045371		22.4954618	0.956794429		0.820593029		0.102112636			9189.609619129	0.066276799		0.063189262		
22.4710897	1.6404943	3.552310672		22.4710897	0.072779096	2.039563595		22.4710897	0.956358342		0.820176727		0.102278859			9190.573901355	0.066277056		0.063197076		
22.4467703	1.6403568	3.552345972		22.4467703	0.072811956	2.051779094		22.4467703	0.956257228		0.819904222		0.102141853			9191.538183582	0.0662774		0.063204837		
22.4225035	1.6402523	3.552381657		22.4225035	0.072854121	2.076593425		22.4225035	0.956166097		0.819791605		0.101650764			9192.502465808	0.066277835		0.063212534		
22.3982892	1.640117	3.552417643		22.3982892	0.07284663	2.089547192		22.3982892	0.956155258		0.819878203		0.100932388			9193.466748035	0.06627837		0.063220185		
22.374127	1.6400648	3.552453528		22.374127	0.072705535	2.035627585		22.374127	0.956345725		0.820111666		0.10019965			9194.431030262	0.066279018		0.063227826		
22.350017	1.6401739	3.552489226		22.350017	0.072624314	2.029022508		22.350017	0.956411393		0.82030753		0.099626232			9195.395312488	0.066279792		0.063235484		
22.3259588	1.6402634	3.552524884		22.3259588	0.072737571	2.13027533		22.3259588	0.956155384		0.820269957		0.099255957			9196.359594715	0.066280692		0.063243172		
22.3019524	1.6402876	3.552560881		22.3019524	0.072802069	2.144560578		22.3019524	0.956036852		0.819944583		0.098992205			9197.323876941	0.066281692		0.063250884		
22.2779976	1.6403062	3.552597447		22.2779976	0.07291111	2.144414061		22.2779976	0.955900357		0.819421554		0.098672362			9198.288159168	0.066282752		0.06325861		
22.2540942	1.6403109	3.552634027		22.2540942	0.073006543	2.100864927		22.2540942	0.955841403		0.818803908		0.098199276			9199.252441394	0.066283829		0.063266341		
22.230242	1.6403127	3.552669771		22.230242	0.073145987	2.070810893		22.230242	0.955737129		0.818126994		0.097638082			9200.216723621	0.0662849		0.063274071		
22.2064409	1.6402326	3.552704291		22.2064409	0.073337048	2.078812331		22.2064409	0.9555327		0.817420531		0.097161419			9201.181005848	0.066285971		0.0632818		
22.1826907	1.6400863	3.552737876		22.1826907	0.073438732	2.054932013		22.1826907	0.955428426		0.816793996		0.096875536			9202.145288074	0.06628707		0.063289543		
22.1589912	1.6399452	3.552771365		22.1589912	0.073493295	2.055035446		22.1589912	0.955325168		0.816399156		0.096710231			9203.109570301	0.066288229		0.063297333		
22.1353423	1.6398171	3.552805698		22.1353423	0.073510147	2.084151978		22.1353423	0.955226533		0.816300489		0.096481166			9204.073852527	0.066289466		0.063305212		
22.1117439	1.6397123	3.552841017		22.1117439	0.073500417	2.122565187		22.1117439	0.955160983		0.816411657		0.096056869			9205.038134754	0.066290782		0.063313204		
22.0881957	1.6396405	3.552876589		22.0881957	0.073476067	2.147810742		22.0881957	0.95514082		0.816571727		0.095475921			9206.00241698	0.066292162		0.063321288		
22.0646976	1.6395904	3.552911359		22.0646976	0.073467573	2.171690677		22.0646976	0.955107253		0.816664736		0.094909561			9206.966699207	0.066293592		0.063329403		
22.0412495	1.6395419	3.552944569		22.0412495	0.073461654	2.188928312		22.0412495	0.95506237		0.816650895		0.094513089			9207.930981433	0.06629506		0.06333747		
22.0178511	1.6395144	3.552976485		22.0178511	0.073437321	2.180296929		22.0178511	0.955044565		0.816508848		0.09430595			9208.89526366	0.066296565		0.063345435		
21.9945024	1.6395201	3.553008184		21.9945024	0.073433897	2.157623082		21.9945024	0.955016782		0.816200985		0.094171291			9209.859545887	0.06629811		0.063353294		
21.9712031	1.6395356	3.553040827		21.9712031	0.073467768	2.1194097		21.9712031	0.954982535		0.815722997		0.093952631			9210.823828113	0.066299695		0.063361083		
21.9479532	1.6395356	3.553074691		21.9479532	0.073534849	2.073058116		21.9479532	0.954947571		0.815156273		0.093556814			9211.78811034	0.066301316		0.06336885		
21.9247524	1.6395074	3.553108738		21.9247524	0.073615519	2.030598443		21.9247524	0.954914392		0.814619445		0.09299806			9212.752392566	0.066302955		0.063376628		
21.9016006	1.639454	3.553141595		21.9016006	0.073693154	1.997417357		21.9016006	0.954880499		0.814159045		0.092377875			9213.716674793	0.066304598		0.063384421		
21.8784976	1.6393824	3.553172548		21.8784976	0.073762908	1.968810524		21.8784976	0.95484184		0.813715792		0.091830626			9214.680957019	0.066306236		0.063392227		
21.8554434	1.6392935	3.55320196		21.8554434	0.073823399	1.938094176		21.8554434	0.954796996		0.813212778		0.091467033			9215.645239246	0.06630788		0.063400048		
21.8324376	1.6391858	3.553231162		21.8324376	0.07386666	1.906398166		21.8324376	0.954747596		0.812664538		0.091328298			9216.609521473	0.066309563		0.063407896		
21.8094803	1.6390657	3.553261376		21.8094803	0.073878849	1.882783074		21.8094803	0.954696039		0.812186386		0.091381731			9217.573803699	0.06631133		0.063415779		
21.7865712	1.6389515	3.553292994		21.7865712	0.073850074	1.875143182		21.7865712	0.954644602		0.811893743		0.091562468			9218.538085926	0.066313219		0.063423693		
21.7637101	1.6388676	3.553325655		21.7637101	0.07378675	1.882551798		21.7637101	0.954596534		0.811795912		0.091789659			9219.502368152	0.066315243		0.063431618		
21.740897	1.6388281	3.553358694		21.740897	0.073713432	1.895384285		21.740897	0.954555728		0.811789825		0.091958386			9220.466650379	0.066317385		0.063439535		
21.7181317	1.6388266	3.553391674		21.7181317	0.073657191	1.90252905		21.7181317	0.954523584		0.811749464		0.091980397			9221.430932605	0.066319605		0.063447432		
21.695414	1.6388427	3.553424509		21.695414	0.073630352	1.899583463		21.695414	0.954496848		0.81161321		0.091838829			9222.395214832	0.066321863		0.063455312		
21.6727437	1.6388575	3.553457214		21.6727437	0.073627702	1.889223905		21.6727437	0.954470512		0.811391398		0.091590319			9223.359497058	0.066324138		0.063463181		
21.6501208	1.6388642	3.553489634		21.6501208	0.073635671	1.87487116		21.6501208	0.954443513		0.811116419		0.091318365			9224.323779285	0.066326435		0.063471038		
21.6275451	1.6388678	3.553521579		21.6275451	0.073644917	1.857413279		21.6275451	0.954420246		0.8108122		0.091053753			9225.288061512	0.066328771		0.063478883		
21.6050164	1.6388757	3.55355317		21.6050164	0.073657257	1.83819034		21.6050164	0.954404994		0.810508911		0.090723998			9226.252343738	0.066331163		0.063486721		
21.5825346	1.6388878	3.553585033		21.5825346	0.073681252	1.82201247		21.5825346	0.954394998		0.810258498		0.090206986			9227.216625965	0.066333618		0.063494569		
21.5600995	1.6388951	3.553617512		21.5600995	0.073722405	1.814964094		21.5600995	0.954380016		0.810109786		0.089448569			9228.180908191	0.066336128		0.063502455		
21.5377111	1.6388845	3.553650382		21.5377111	0.073776578	1.81978069		21.5377111	0.954349037		0.810063375		0.088539559			9229.145190418	0.066338692		0.063510397		
21.515369	1.6388473	3.553682971		21.515369	0.073828904	1.834124342		21.515369	0.954297487		0.810064586		0.08769319			9230.109472644	0.066341315		0.063518389		
21.4930733	1.638787	3.553714568		21.4930733	0.073857781	1.853315582		21.4930733	0.954229123		0.810055862		0.087136827			9231.073754871	0.066344017		0.063526402		
21.4708238	1.6387243	3.553745509		21.4708238	0.073844792	1.874509955		21.4708238	0.954153104		0.810030595		0.086984596			9232.038037098	0.066346821		0.063534392		
21.4486202	1.6386929	3.553776548		21.4486202	0.073789965	1.896330495		21.4486202	0.954080127		0.810012502		0.087158886			9233.002319324	0.066349739		0.063542326		
21.4264626	1.6387213	3.553808242		21.4264626	0.073722006	1.913472405		21.4264626	0.954018987		0.809976503		0.087411016			9233.966601551	0.066352774		0.063550191		
21.4043506	1.6388099	3.553840467		21.4043506	0.073688291	1.915519631		21.4043506	0.953972521		0.809821127		0.087449427			9234.930883777	0.066355911		0.063558005		
21.3822843	1.6389233	3.553872312		21.3822843	0.073725622	1.896303341		21.3822843	0.953934427		0.809451827		0.087103602			9235.895166004	0.066359132		0.063565805		
21.3602634	1.6390098	3.553903143		21.3602634	0.073833675	1.863233714		21.3602634	0.953891357		0.808886305		0.086419341			9236.85944823	0.06636242		0.063573632		
21.3382878	1.6390339	3.553932791		21.3382878	0.073973726	1.832266544		21.3382878	0.953831232		0.808257903		0.085623819			9237.823730457	0.066365763		0.063581512		
21.3163574	1.638998	3.553961567		21.3163574	0.074095221	1.814890353		21.3163574	0.953751517		0.807717238		0.08497324			9238.788012683	0.066369152		0.063589446		
21.294472	1.6389358	3.553990205		21.294472	0.074168692	1.813042104		21.294472	0.953659765		0.807340574		0.084585213			9239.75229491	0.066372582		0.063597406		
21.2726315	1.638886	3.554019357		21.2726315	0.074198583	1.822922821		21.2726315	0.953566301		0.807119847		0.084384356			9240.716577137	0.066372186		0.063611854		
21.2508358	1.6388695	3.55404946		21.2508358	0.074210852	1.839797452		21.2508358	0.953476738		0.807005361		0.084190211			9241.680859363	0.066371964		0.0636264		
21.2290847	1.638885	3.554080277		21.2290847	0.074232538	1.859075301		21.2290847	0.953390901		0.806930244		0.083859477			9242.64514159	0.066371872		0.063641034		
21.2073781	1.6389178	3.554110837		21.2073781	0.074279004	1.874155666		21.2073781	0.953306942		0.806803299		0.083379203			9243.609423816	0.066371866		0.063655763		
21.1857158	1.638952	3.554140087		21.1857158	0.074352417	1.876495		21.1857158	0.953224793		0.806522037		0.082847639			9244.573706043	0.066371937		0.063670604		
21.1640977	1.6389764	3.554167384		21.1640977	0.074448085	1.861224085		21.1640977	0.953146137		0.806030894		0.082356631			9245.537988269	0.066372114		0.063685551		
21.1425237	1.6389851	3.554193076		21.1425237	0.07456022	1.8322127		21.1425237	0.953072996		0.805369852		0.081898903			9246.502270496	0.066372453		0.063700552		
21.1209936	1.6389739	3.554218134		21.1209936	0.074683473	1.798666141		21.1209936	0.953007156		0.804644731		0.081393276			9247.466552723	0.066373004		0.063715523		
21.0995074	1.6389391	3.554243653		21.0995074	0.074812878	1.767227809		21.0995074	0.952949329		0.8039396		0.080785554			9248.430834949	0.066373796		0.06373039		
21.0780648	1.6388759	3.554270592		21.0780648	0.074940694	1.739510096		21.0780648	0.952896815		0.803266766		0.080136346			9249.395117176	0.066374824		0.063745136		
21.0566657	1.6387837	3.554299448		21.0566657	0.075052806	1.715544479		21.0566657	0.952842091		0.802599203		0.079616265			9250.359399402	0.066376066		0.063759804		
21.0353101	1.6386719	3.55433009		21.0353101	0.075134093	1.696597437		21.0353101	0.952775979		0.801934784		0.079380628			9251.323681629	0.066377502		0.063774453		
21.0139977	1.638558	3.554361528		21.0139977	0.075178382	1.684619691		21.0139977	0.952694204		0.801328125		0.079434981			9252.287963855	0.066379126		0.063789108		
20.9927285	1.6384588	3.554392365		20.9927285	0.075190382	1.680963827		20.9927285	0.952601176		0.800872847		0.079625197			9253.252246082	0.066380953		0.063803748		
20.9715023	1.6383864	3.554421669		20.9715023	0.075180607	1.686430942		20.9715023	0.9525066		0.800648106		0.079744919			9254.216528308	0.066383011		0.063818337		
20.9503189	1.6383481	3.554449587		20.9503189	0.075162515	1.701061501		20.9503189	0.952417892		0.80065314		0.079658857			9255.180810535	0.066385323		0.063832874		
20.9291784	1.6383459	3.55447697		20.9291784	0.075153936	1.721699981		20.9291784	0.952335431		0.800771402		0.079352014			9256.145092762	0.066387889		0.06384741		
20.9080804	1.6383702	3.554504505		20.9080804	0.075175999	1.740421735		20.9080804	0.95225395		0.800815795		0.078883495			9257.109374988	0.066390674		0.063862022		
20.8870249	1.6383961	3.554532407		20.8870249	0.075241778	1.74979259		20.8870249	0.952166955		0.800652306		0.078322756			9258.073657215	0.066393614		0.063876769		
20.8660118	1.6383941	3.554560452		20.8660118	0.075341071	1.750804695		20.8660118	0.95206956		0.800299723		0.07774916			9259.037939441	0.066396642		0.063891658		
20.845041	1.6383517	3.554588629		20.845041	0.075442078	1.751708521		20.845041	0.95195891		0.799893814		0.077274607			9260.002221668	0.066399722		0.063906668		
20.8241122	1.6382838	3.554617224		20.8241122	0.075515094	1.759065354		20.8241122	0.951834036		0.799543156		0.077013942			9260.966503894	0.066402873		0.063921775		
20.8032254	1.6382198	3.554646308		20.8032254	0.075553958	1.772559988		20.8032254	0.951695806		0.799237573		0.077019429			9261.930786121	0.066406157		0.063936981		
20.7823805	1.6381811	3.55467555		20.7823805	0.075575105	1.788265103		20.7823805	0.951546152		0.798912417		0.077226049			9262.895068348	0.066409652		0.063952303		
20.7615773	1.6381714	3.554704431		20.7615773	0.075601484	1.80610723		20.7615773	0.95138677		0.798571593		0.077449021			9263.859350574	0.066413411		0.06396774		
20.7408158	1.6381813	3.554732419		20.7408158	0.075648808	1.831663315		20.7408158	0.951218866		0.798297907		0.077476199			9264.823632801	0.066417429		0.063983264		
