Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/89"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
916.74	1.210800052		0.031776			916.25	100		
917.7	1.209499955		0.031780001			917.22	99.900001526		
918.67	1.208299994		0.031757001			918.18	100		
919.63	1.207100034		0.031762999			919.15	100		
920.59	1.205500007		0.031778			920.11	99.900001526		
921.56	1.202900052		0.031792998			921.08	99.900001526		
922.52	1.196699977		0.031902			922.04	99.900001526		
923.49	1.205299973		0			923.01	100		
924.45	1.213000059		0.031468999			923.97	99.900001526		
925.42	1.201699972		0.031686999			924.93	99.900001526		
926.38	1.207900047		0			925.9	99.900001526		
927.34	1.211500049		0.031397998			926.86	99.900001526		
928.31	1.215199947		0			927.83	99.900001526		
929.27	1.222100019		0.031091001			928.79	100		
930.24	1.213999987		0.031245001			929.76	99.900001526		
931.2	1.20570004		0.031385999			930.72	99.900001526		
932.17	1.212599993		0			931.68	100		
933.13	1.216699958		0.031088			932.65	100		
934.1	1.220999956		6.625E-6			933.61	99.900001526		
935.06	1.228899956		0.03077			934.58	99.900001526		
936.03	1.222900033		0.030854			935.54	99.900001526		
936.99	1.220399976		0.030889999			936.51	99.900001526		
937.95	1.219099998		0.030882001			937.47	99.900001526		
938.92	1.218099952		0.030869			938.44	99.900001526		
939.88	1.217399955		0.030858001			939.4	99.900001526		
940.85	1.216899991		0.030843999			940.37	100		
941.81	1.216500044		0.030812999			941.33	99.900001526		
942.78	1.216099977		0.030778			942.29	100		
943.74	1.215800047		0.030762			943.26	99.900001526		
944.71	1.215499997		0.030726001			944.22	99.900001526		
945.67	1.215299964		0.030711999			945.19	100		
946.63	1.215000033		0.030681999			946.15	100		
947.6	1.2148		0.030662			947.12	99.900001526		
948.56	1.214599967		0.030631			948.08	99.900001526		
949.53	1.214300036		0.030601			949.05	99.900001526		
950.49	1.214100003		0.030572999			950.01	99.900001526		
951.46	1.213799953		0.030556001			950.97	99.900001526		
952.42	1.213500023		0.030512			951.94	99.900001526		
953.39	1.213199973		0.030506			952.9	99.900001526		
954.35	1.212800026		0.030479001			953.87	99.900001526		
955.32	1.212200046		0.030455999			954.83	99.900001526		
956.28	1.211400032		0.030459			955.8	99.900001526		
957.24	1.210299969		0.030444			956.76	99.900001526		
958.21	1.208099961		0.030461			957.73	100		
959.17	1.202299953		0.030554			958.69	99.900001526		
960.14	1.210199952		0			959.66	99.900001526		
961.1	1.21510005		0.030223001			960.62	99.900001526		
962.07	1.219799995		0			961.58	99.900001526		
963.03	1.227800012		0.029898999			962.55	99.900001526		
964	1.222300053		0.029983001			963.51	99.900001526		
964.96	1.220100045		0.030001			964.48	99.900001526		
965.92	1.218999982		0.029981			965.44	99.900001526		
966.89	1.218199968		0.029965			966.41	99.900001526		
967.85	1.217700005		0.029943001			967.37	99.900001526		
968.82	1.217300057		0.029937999			968.34	99.900001526		
969.78	1.216899991		0.029894			969.3	99.900001526		
970.75	1.216699958		0.029889001			970.26	99.900001526		
971.71	1.216400027		0.029867001			971.23	99.900001526		
972.68	1.216199994		0.029839			972.19	99.900001526		
973.64	1.215999961		0.029812001			973.16	99.900001526		
974.6	1.215800047		0.029795			974.12	99.900001526		
975.57	1.215600014		0.029754			975.09	99.900001526		
976.53	1.215399981		0.02974			976.05	99.900001526		
977.5	1.215199947		0.02971			977.02	99.900001526		
978.46	1.215000033		0.029676			977.98	99.900001526		
979.43	1.2148		0.029662			978.94	99.900001526		
980.39	1.21449995		0.029634001			979.91	99.900001526		
981.36	1.214300036		0.029609			980.87	99.900001526		
982.32	1.213999987		0.029584			981.84	99.900001526		
983.28	1.213700056		0.029555			982.8	99.900001526		
984.25	1.21329999		0.029545			983.77	99.900001526		
985.21	1.212900043		0.029522			984.73	99.900001526		
986.18	1.212299943		0.029508			985.7	99.900001526		
987.14	1.211599946		0.029494001			986.66	99.900001526		
988.11	1.210700035		0.029478			987.63	99.900001526		
989.07	1.209300041		0.029474			988.59	99.900001526		
990.04	1.207000017		0.029498			989.55	99.900001526		
991	1.200999975		0.029596001			990.52	99.900001526		
991.97	1.208199978		0			991.48	99.900001526		
992.93	1.212200046		0.029309001			992.45	99.900001526		
993.89	1.215800047		0			993.41	99.900001526		
994.86	1.221699953		0.029076001			994.38	100		
995.82	1.211300015		0.029234			995.34	99.900001526		
996.79	1.218000054		0			996.31	99.900001526		
997.75	1.225600004		0.028905001			997.27	100		
998.72	1.219599962		0.02899			998.23	99.900001526		
999.68	1.216400027		0.029029001			999.2	99.900001526		
