Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO2 (95:4:1)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/30"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
24.945086	1.788155			24.945086	0.120261		
24.930095	1.788093			24.930095	0.120382		
24.915122	1.788053			24.915122	0.120503		
24.900167	1.788034			24.900167	0.120623		
24.88523	1.788003			24.88523	0.120744		
24.870311	1.787951			24.870311	0.120864		
24.855409	1.787876			24.855409	0.120984		
24.840526	1.787779			24.840526	0.121103		
24.82566	1.787686			24.82566	0.121222		
24.810812	1.787615			24.810812	0.121341		
24.795982	1.787566			24.795982	0.12146		
24.78117	1.787538			24.78117	0.121579		
24.766375	1.78751			24.766375	0.121697		
24.751598	1.787461			24.751598	0.121815		
24.736839	1.78739			24.736839	0.121932		
24.722097	1.787297			24.722097	0.12205		
24.707372	1.787196			24.707372	0.122167		
24.692666	1.787116			24.692666	0.122283		
24.677976	1.787057			24.677976	0.1224		
24.663305	1.787019			24.663305	0.122516		
24.64865	1.786993			24.64865	0.122632		
24.634013	1.786947			24.634013	0.122747		
24.619394	1.786879			24.619394	0.122862		
24.604791	1.786789			24.604791	0.122977		
24.590206	1.786684			24.590206	0.123092		
24.575639	1.786595			24.575639	0.123206		
24.561088	1.786527			24.561088	0.12332		
24.546555	1.786479			24.546555	0.123434		
24.532039	1.78645			24.532039	0.123547		
24.51754	1.786408			24.51754	0.12366		
24.503059	1.786344			24.503059	0.123773		
24.488594	1.786258			24.488594	0.123885		
24.474146	1.786152			24.474146	0.123997		
24.459716	1.786054			24.459716	0.124109		
24.445302	1.785977			24.445302	0.12422		
24.430906	1.78592			24.430906	0.124331		
24.416526	1.785885			24.416526	0.124442		
24.402164	1.785845			24.402164	0.124552		
24.387818	1.785785			24.387818	0.124662		
24.373489	1.785703			24.373489	0.124772		
24.359177	1.7856			24.359177	0.124881		
24.344882	1.785494			24.344882	0.12499		
24.330603	1.785408			24.330603	0.125099		
24.316341	1.785343			24.316341	0.125207		
24.302096	1.785298			24.302096	0.125315		
24.287868	1.785261			24.287868	0.125423		
24.273656	1.785204			24.273656	0.12553		
24.259461	1.785126			24.259461	0.125637		
24.245282	1.785027			24.245282	0.125743		
24.23112	1.784916			24.23112	0.125849		
24.216975	1.784821			24.216975	0.125955		
24.202846	1.784748			24.202846	0.126061		
24.188734	1.784694			24.188734	0.126166		
24.174638	1.784657			24.174638	0.12627		
24.160558	1.784603			24.160558	0.126375		
24.146495	1.784529			24.146495	0.126478		
24.132448	1.784434			24.132448	0.126582		
24.118418	1.784321			24.118418	0.126685		
24.104403	1.784219			24.104403	0.126788		
24.090406	1.784137			24.090406	0.12689		
24.076424	1.784075			24.076424	0.126992		
24.062458	1.784033			24.062458	0.127094		
24.048509	1.783984			24.048509	0.127195		
24.034576	1.783913			24.034576	0.127296		
24.020659	1.783823			24.020659	0.127397		
24.006758	1.783712			24.006758	0.127497		
23.992874	1.783602			23.992874	0.127596		
23.979005	1.783512			23.979005	0.127696		
23.965152	1.783442			23.965152	0.127795		
23.951315	1.783392			23.951315	0.127893		
23.937495	1.783346			23.937495	0.127991		
23.92369	1.78328			23.92369	0.128089		
23.909901	1.783194			23.909901	0.128187		
23.896128	1.783087			23.896128	0.128284		
23.882371	1.782971			23.882371	0.12838		
23.86863	1.782874			23.86863	0.128476		
23.854904	1.782797			23.854904	0.128572		
23.841194	1.782739			23.841194	0.128668		
23.8275	1.782694			23.8275	0.128763		
23.813822	1.782632			23.813822	0.128857		
23.80016	1.78255			23.80016	0.128952		
23.786513	1.782448			23.786513	0.129045		
23.772882	1.78233			23.772882	0.129139		
23.759266	1.782225			23.759266	0.129232		
23.745666	1.78214			23.745666	0.129324		
23.732081	1.782075			23.732081	0.129417		
23.718512	1.782028			23.718512	0.129508		
23.704959	1.78197			23.704959	0.1296		
23.691421	1.781893			23.691421	0.129691		
23.677899	1.781795			23.677899	0.129782		
23.664391	1.781679			23.664391	0.129872		
23.6509	1.781567			23.6509	0.129962		
23.637424	1.781475			23.637424	0.130051		
23.623963	1.781403			23.623963	0.13014		
23.610517	1.78135			23.610517	0.130229		
23.597087	1.781296			23.597087	0.130317		
23.583672	1.781224			23.583672	0.130405		
23.570272	1.781131			23.570272	0.130492		
23.556887	1.781019			23.556887	0.130579		
23.543518	1.780901			23.543518	0.130666		
23.530164	1.780803			23.530164	0.130752		
23.516824	1.780723			23.516824	0.130838		
23.5035	1.780663			23.5035	0.130923		
23.490192	1.780613			23.490192	0.131008		
23.476898	1.780545			23.476898	0.131093		
23.463619	1.780457			23.463619	0.131177		
23.450355	1.78035			23.450355	0.131261		
23.437106	1.78023			23.437106	0.131344		
23.423873	1.780125			23.423873	0.131427		
23.410654	1.780039			23.410654	0.13151		
