Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/68"
A₁ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.11 μm
A₁ Error Units:	Not Applicable
A₂ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.22 μm
A₂ Error Units:	Not Applicable
A₃ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.43 μm
A₃ Error Units:	Not Applicable
A₄ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.86 μm
A₄ Error Units:	Not Applicable
A₅ Caption:	Absorption spectrum of NH4CN ice with a thickness of 1.73 μm
A₅ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	"A₂"	"DA₂  (+/-)"	"A₃"	"DA₃  (+/-)"	"A₄"	"DA₄  (+/-)"	"A₅"	"DA₅  (+/-)"	
1499.6487	0.00266		0.00636		0.00774		0.03248		
1499.7692	0.00264		0.00635		0.00771		0.03246		
1499.8898	0.00263		0.00634		0.00768		0.03244		
1500.0103	0.00263		0.00634		0.00765		0.0324		
1500.1308	0.00262		0.00632		0.00762		0.03236		
1500.2514	0.00262		0.0063		0.00758		0.0323		
1500.3719	0.00262		0.00627		0.00755		0.03223		
1500.4924	0.00261		0.00624		0.00751		0.03217		
1500.613	0.00261		0.00622		0.00748		0.03212		
1500.7335	0.00261		0.0062		0.00746		0.03209		
1500.854	0.00261		0.00619		0.00744		0.03206		
1500.9746	0.00261		0.00619		0.00743		0.03204		
1501.0951	0.00261		0.00618		0.0074		0.03201		
1501.2156	0.0026		0.00616		0.00737		0.03197		
1501.3362	0.0026		0.00614		0.00733		0.03192		
1501.4567	0.00258		0.0061		0.00728		0.03187		
1501.5772	0.00257		0.00606		0.00724		0.03182		
1501.6977	0.00255		0.00603		0.0072		0.03179		
1501.8183	0.00254		0.006		0.00718		0.03177		
1501.9388	0.00253		0.00597		0.00717		0.03176		
1502.0593	0.00252		0.00595		0.00716		0.03176		
1502.1799	0.00253		0.00593		0.00715		0.03175		
1502.3004	0.00253		0.0059		0.00714		0.03173		
1502.4209	0.00254		0.00588		0.00712		0.0317		
1502.5415	0.00254		0.00585		0.00709		0.03167		
1502.662	0.00253		0.00584		0.00706		0.03164		
1502.7825	0.00253		0.00582		0.00703		0.0316		
1502.9031	0.00252		0.00582		0.00699		0.03157		
1503.0236	0.0025		0.00581		0.00696		0.03154		
1503.1441	0.0025		0.00581		0.00693		0.03151		
1503.2647	0.00249		0.00579		0.00689		0.03147		
1503.3852	0.00249		0.00578		0.00685		0.03143		
1503.5057	0.00249		0.00576		0.00682		0.03139		
1503.6262	0.00249		0.00574		0.00679		0.03136		
1503.7468	0.00249		0.00572		0.00677		0.03133		
1503.8673	0.00249		0.00571		0.00675		0.03131		
1503.9878	0.00249		0.00569		0.00673		0.03129		
1504.1084	0.00249		0.00568		0.00671		0.03127		
1504.2289	0.0025		0.00566		0.0067		0.03125		
1504.3494	0.0025		0.00564		0.00668		0.03121		
1504.47	0.0025		0.00561		0.00666		0.03117		
1504.5905	0.0025		0.00559		0.00664		0.03112		
1504.711	0.0025		0.00558		0.00661		0.03107		
1504.8316	0.00249		0.00557		0.00658		0.03101		
1504.9521	0.00247		0.00557		0.00654		0.03094		
1505.0726	0.00246		0.00557		0.00649		0.03086		
1505.1931	0.00244		0.00558		0.00643		0.03076		
1505.3137	0.00243		0.00558		0.00637		0.03066		
1505.4342	0.00243		0.00558		0.00633		0.03058		
1505.5547	0.00245		0.00558		0.0063		0.03052		
1505.6753	0.00247		0.00558		0.0063		0.0305		
1505.7958	0.00249		0.00558		0.00632		0.03052		
1505.9163	0.00252		0.00558		0.00634		0.03057		
1506.0369	0.00254		0.00557		0.00637		0.03061		
1506.1574	0.00255		0.00556		0.00637		0.03063		
1506.2779	0.00255		0.00554		0.00635		0.03061		
1506.3985	0.00253		0.00551		0.0063		0.03054		
1506.519	0.00251		0.00548		0.00623		0.03044		
1506.6395	0.00248		0.00545		0.00616		0.03032		
1506.7601	0.00244		0.00193		0.00542		0.00609		0.03021		
1506.8806	0.00242		0.00192		0.0054		0.00604		0.03013		
1507.0011	0.0024		0.00192		0.00538		0.00602		0.03009		
1507.1216	0.00239		0.00192		0.00537		0.00601		0.0301		
1507.2422	0.00239		0.00193		0.00534		0.00602		0.03014		
1507.3627	0.00239		0.00192		0.00531		0.00602		0.03019		
1507.4832	0.00239		0.00191		0.00527		0.00603		0.03024		
1507.6038	0.00239		0.00188		0.00523		0.00602		0.03027		
1507.7243	0.00239		0.00186		0.00519		0.00601		0.03029		
1507.8448	0.00238		0.00185		0.00517		0.00599		0.03029		
1507.9654	0.00238		0.00185		0.00516		0.00598		0.03028		
1508.0859	0.00238		0.00186		0.00516		0.00597		0.03026		
1508.2064	0.00239		0.00188		0.00517		0.00596		0.03024		
1508.327	0.0024		0.00189		0.00517		0.00597		0.03023		
1508.4475	0.00242		0.00191		0.00518		0.00597		0.03021		
1508.568	0.00244		0.00191		0.00517		0.00598		0.0302		
1508.6886	0.00245		0.00191		0.00516		0.00599		0.03019		
1508.8091	0.00246		0.0019		0.00514		0.006		0.03018		
1508.9296	0.00246		0.00189		0.00512		0.006		0.03018		
1509.0501	0.00246		0.00189		0.0051		0.006		0.03017		
1509.1707	0.00245		0.00188		0.00508		0.00599		0.03015		
1509.2912	0.00244		0.00187		0.00506		0.00597		0.03013		
1509.4117	0.00242		0.00185		0.00503		0.00594		0.03009		
1509.5323	0.00241		0.00183		0.00501		0.0059		0.03003		
1509.6528	0.00239		0.0018		0.00497		0.00586		0.02997		
1509.7733	0.00237		0.00178		0.00494		0.00581		0.02992		
1509.8939	0.00235		0.00176		0.00491		0.00577		0.02987		
1510.0144	0.00234		0.00176		0.00489		0.00574		0.02984		
1510.1349	0.00234		0.00177		0.00488		0.00571		0.02982		
1510.2555	0.00234		0.00178		0.00488		0.00568		0.02982		
1510.376	0.00235		0.00178		0.00489		0.00566		0.02981		
1510.4965	0.00236		0.00177		0.0049		0.00564		0.02981		
1510.6171	0.00236		0.00176		0.0049		0.00562		0.0298		
1510.7376	0.00237		0.00174		0.00489		0.0056		0.02978		
1510.8581	0.00236		0.00171		0.00487		0.00558		0.02976		
1510.9786	0.00236		0.0017		0.00485		0.00556		0.02974		
1511.0992	0.00235		0.00169		0.00483		0.00555		0.02972		
1511.2197	0.00234		0.0017		0.00481		0.00553		0.02971		
1511.3402	0.00233		0.00171		0.0048		0.00551		0.0297		
1511.4608	0.00232		0.00172		0.00479		0.00549		0.02968		
1511.5813	0.00231		0.00172		0.00477		0.00547		0.02964		
1511.7018	0.0023		0.00171		0.00476		0.00543		0.0296		
1511.8224	0.00229		0.00169		0.00475		0.0054		0.02955		
1511.9429	0.00228		0.00168		0.00473		0.00536		0.02949		
1512.0634	0.00227		0.00167		0.00472		0.00533		0.02945		
1512.184	0.00227		0.00166		0.00472		0.0053		0.02941		
1512.3045	0.00228		0.00166		0.00471		0.00529		0.02939		
1512.425	0.00229		0.00166		0.0047		0.00528		0.02938		
1512.5455	0.00231		0.00165		0.00469		0.00528		0.02937		
1512.6661	0.00232		0.00164		0.00467		0.00528		0.02937		
1512.7866	0.00233		0.00163		0.00465		0.00528		0.02937		
1512.9071	0.00232		0.00162		0.00462		0.00527		0.02936		
1513.0277	0.00232		0.00161		0.00459		0.00526		0.02936		
1513.1482	0.0023		0.00161		0.00457		0.00525		0.02935		
1513.2687	0.00229		0.00161		0.00455		0.00523		0.02935		
1513.3893	0.00228		0.00161		0.00454		0.00522		0.02934		
1513.5098	0.00227		0.00162		0.00453		0.00521		0.02933		
1513.6303	0.00226		0.00161		0.00453		0.00519		0.02931		
1513.7509	0.00225		0.0016		0.00452		0.00518		0.02929		
1513.8714	0.00223		0.00159		0.0045		0.00516		0.02925		
1513.9919	0.00222		0.00157		0.00449		0.00513		0.02922		
1514.1125	0.0022		0.00156		0.00447		0.00511		0.02919		
1514.233	0.00219		0.00155		0.00447		0.00508		0.02916		
1514.3535	0.00218		0.00154		0.00446		0.00505		0.02913		
1514.474	0.00218		0.00153		0.00445		0.00501		0.0291		
1514.5946	0.00218		0.00152		0.00445		0.00498		0.02907		
1514.7151	0.00219		0.0015		0.00443		0.00495		0.02904		
1514.8356	0.00219		0.00147		0.00441		0.00492		0.02901		
1514.9562	0.0022		0.00145		0.00439		0.00489		0.02898		
1515.0767	0.0022		0.00143		0.00436		0.00487		0.02895		
1515.1972	0.00221		0.00142		0.00433		0.00485		0.02894		
1515.3178	0.00221		0.00142		0.00431		0.00485		0.02893		
1515.4383	0.00221		0.00143		0.00429		0.00485		0.02893		
1515.5588	0.00221		0.00144		0.00428		0.00484		0.02892		
1515.6794	0.00221		0.00145		0.00427		0.00484		0.0289		
1515.7999	0.0022		0.00145		0.00426		0.00482		0.02887		
1515.9204	0.00219		0.00144		0.00424		0.0048		0.02882		
1516.041	0.00218		0.00143		0.00422		0.00477		0.02877		
1516.1615	0.00217		0.00142		0.0042		0.00474		0.02873		
1516.282	0.00216		0.00141		0.00418		0.00472		0.02869		
1516.4025	0.00216		0.0014		0.00417		0.00469		0.02866		
1516.5231	0.00216		0.00138		0.00416		0.00467		0.02865		
1516.6436	0.00217		0.00137		0.00416		0.00465		0.02863		
1516.7641	0.00217		0.00136		0.00415		0.00463		0.02861		
1516.8847	0.00218		0.00134		0.00415		0.0046		0.02858		
1517.0052	0.00217		0.00133		0.00414		0.00458		0.02855		
1517.1257	0.00216		0.00132		0.00413		0.00455		0.02851		
1517.2463	0.00215		0.00131		0.00413		0.00452		0.02848		
1517.3668	0.00213		0.00131		0.00412		0.00451		0.02846		
1517.4873	0.00211		0.00132		0.00411		0.0045		0.02846		
1517.6079	0.00211		0.00133		0.0041		0.0045		0.02846		
1517.7284	0.0021		0.00133		0.00409		0.0045		0.02848		
1517.8489	0.00211		0.00133		0.00407		0.0045		0.0285		
1517.9695	0.00211		0.00133		0.00405		0.00451		0.02851		
1518.09	0.00212		0.00132		0.00403		0.00451		0.02852		
1518.2105	0.00212		0.00132		0.00402		0.00451		0.02851		
1518.331	0.00212		0.00131		0.00401		0.00451		0.02851		
1518.4516	0.00212		0.00131		0.00401		0.00451		0.02849		
1518.5721	0.00212		0.00131		0.004		0.0045		0.02848		
1518.6926	0.00212		0.0013		0.004		0.00449		0.02846		
1518.8132	0.00213		0.0013		0.004		0.00448		0.02845		
1518.9337	0.00213		0.00128		0.00399		0.00446		0.02844		
1519.0542	0.00213		0.00127		0.00398		0.00445		0.02842		
1519.1748	0.00214		0.00125		0.00397		0.00442		0.02841		
1519.2953	0.00214		0.00124		0.00396		0.0044		0.0284		
1519.4158	0.00214		0.00123		0.00395		0.00438		0.02838		
1519.5364	0.00215		0.00123		0.00396		0.00436		0.02836		
1519.6569	0.00216		0.00124		0.00396		0.00434		0.02833		
1519.7774	0.00217		0.00124		0.00396		0.00432		0.02829		
1519.898	0.00217		0.00124		0.00395		0.0043		0.02826		
1520.0185	0.00217		0.00124		0.00394		0.00428		0.02822		
1520.139	0.00216		0.00122		0.00392		0.00426		0.02819		
1520.2595	0.00215		0.00121		0.00389		0.00424		0.02816		
1520.3801	0.00213		0.0012		0.00386		0.00422		0.02814		
1520.5006	0.00211		0.00119		0.00383		0.00419		0.02811		
1520.6211	0.00209		0.00119		0.00381		0.00417		0.02807		
1520.7417	0.00208		0.00119		0.0038		0.00414		0.02802		
1520.8622	0.00208		0.0012		0.0038		0.00411		0.02796		
1520.9827	0.00208		0.0012		0.0038		0.00408		0.02789		
1521.1033	0.00208		0.0012		0.0038		0.00406		0.02783		
1521.2238	0.00207		0.0012		0.00379		0.00404		0.02779		
1521.3443	0.00206		0.00118		0.00378		0.00404		0.02778		
1521.4649	0.00204		0.00116		0.00376		0.00404		0.0278		
1521.5854	0.00202		0.00115		0.00374		0.00404		0.02785		
1521.7059	0.00199		0.00113		0.00372		0.00405		0.02792		
1521.8264	0.00197		0.00112		0.0037		0.00405		0.02797		
1521.947	0.00196		0.00111		0.00369		0.00404		0.02801		
1522.0675	0.00195		0.0011		0.00368		0.00403		0.02802		
1522.188	0.00195		0.00109		0.00367		0.004		0.02801		
1522.3086	0.00194		0.00108		0.00366		0.00398		0.02798		
1522.4291	0.00195		0.00108		0.00365		0.00395		0.02795		
1522.5496	0.00196		0.00107		0.00364		0.00394		0.02793		
1522.6702	0.00197		0.00107		0.00364		0.00393		0.02792		
1522.7907	0.00199		0.00108		0.00363		0.00394		0.02794		
1522.9112	0.00202		0.00108		0.00364		0.00395		0.02797		
1523.0318	0.00204		0.00109		0.00364		0.00396		0.028		
1523.1523	0.00205		0.00109		0.00365		0.00397		0.02803		
1523.2728	0.00206		0.00109		0.00365		0.00398		0.02805		
1523.3934	0.00205		0.00109		0.00365		0.00398		0.02806		
1523.5139	0.00204		0.00109		0.00365		0.00398		0.02806		
1523.6344	0.00202		0.00108		0.00364		0.00397		0.02805		
1523.7549	0.002		0.00107		0.00363		0.00395		0.02803		
1523.8755	0.00199		0.00106		0.00362		0.00394		0.02802		
1523.996	0.00198		0.00104		0.00361		0.00394		0.028		
1524.1165	0.00198		0.00102		0.0036		0.00393		0.02799		
1524.2371	0.00198		0.001		0.00358		0.00393		0.02798		
1524.3576	0.00199		0.000983		0.00356		0.00392		0.02797		
1524.4781	0.00199		0.000971		0.00354		0.00392		0.02796		
1524.5987	0.00199		0.000968		0.00352		0.00391		0.02795		
1524.7192	0.00199		0.000976		0.00351		0.00389		0.02794		
1524.8397	0.002		0.000991		0.0035		0.00387		0.02792		
1524.9603	0.00201		0.00101		0.0035		0.00384		0.02789		
1525.0808	0.00201		0.00102		0.00349		0.00382		0.02786		
1525.2013	0.00202		0.00103		0.00349		0.00379		0.02783		
1525.3219	0.00201		0.00102		0.00348		0.00377		0.02781		
1525.4424	0.002		0.00101		0.00346		0.00375		0.02779		
1525.5629	0.00198		0.000996		0.00344		0.00374		0.0278		
1525.6834	0.00196		0.000981		0.00343		0.00375		0.02782		
1525.804	0.00195		0.000971		0.00341		0.00376		0.02785		
1525.9245	0.00195		0.000965		0.00341		0.00378		0.0279		
1526.045	0.00195		0.000962		0.00341		0.0038		0.02793		
1526.1656	0.00196		0.000959		0.00341		0.00381		0.02796		
1526.2861	0.00197		0.000955		0.00341		0.00382		0.02798		
1526.4066	0.00197		0.000948		0.00341		0.00381		0.02797		
1526.5272	0.00197		0.000942		0.00341		0.0038		0.02797		
1526.6477	0.00197		0.000939		0.00342		0.00379		0.02795		
1526.7682	0.00196		0.000943		0.00343		0.00377		0.02794		
1526.8888	0.00196		0.000954		0.00344		0.00376		0.02794		
1527.0093	0.00195		0.000969		0.00346		0.00376		0.02794		
1527.1298	0.00196		0.000984		0.00347		0.00376		0.02794		
1527.2504	0.00196		0.000994		0.00348		0.00377		0.02794		
1527.3709	0.00196		0.000998		0.00348		0.00377		0.02794		
1527.4914	0.00195		0.000994		0.00346		0.00377		0.02794		
1527.6119	0.00195		0.000986		0.00343		0.00376		0.02794		
1527.7325	0.00194		0.000977		0.00341		0.00375		0.02794		
1527.853	0.00194		0.00097		0.00339		0.00374		0.02794		
1527.9735	0.00195		0.000966		0.00338		0.00373		0.02795		
1528.0941	0.00197		0.000965		0.00337		0.00372		0.02796		
1528.2146	0.00199		0.000963		0.00338		0.00372		0.02796		
1528.3351	0.002		0.000958		0.00338		0.00371		0.02796		
1528.4557	0.002		0.000949		0.00338		0.00371		0.02796		
1528.5762	0.00199		0.000936		0.00337		0.0037		0.02796		
1528.6967	0.00198		0.000922		0.00336		0.00369		0.02796		
1528.8173	0.00196		0.000909		0.00334		0.00369		0.02796		
1528.9378	0.00194		0.000897		0.00333		0.00368		0.02798		
1529.0583	0.00193		0.000886		0.00332		0.00368		0.02799		
1529.1789	0.00192		0.000875		0.00332		0.00367		0.02801		
1529.2994	0.00192		0.000862		0.00332		0.00366		0.02802		
1529.4199	0.00193		0.000849		0.00331		0.00365		0.02803		
1529.5404	0.00193		0.000838		0.0033		0.00364		0.02803		
1529.661	0.00192		0.000833		0.00329		0.00363		0.02803		
1529.7815	0.00191		0.000836		0.00327		0.00362		0.02802		
1529.902	0.0019		0.000848		0.00326		0.00361		0.02802		
1530.0226	0.0019		0.000867		0.00325		0.00361		0.02803		
1530.1431	0.00189		0.000885		0.00323		0.0036		0.02803		
1530.2636	0.00189		0.000898		0.00322		0.00359		0.02803		
1530.3842	0.00189		0.0009		0.0032		0.00358		0.02802		
1530.5047	0.00189		0.000893		0.00318		0.00356		0.028		
1530.6252	0.00189		0.00088		0.00316		0.00354		0.02798		
1530.7458	0.00189		0.000865		0.00314		0.00352		0.02796		
1530.8663	0.00189		0.000855		0.00314		0.02795		
1530.9868	0.00189		0.000851		0.00314		0.02795		
1531.1073	0.0019		0.000853		0.00316		0.02795		
1531.2279	0.00191		0.000855		0.00318		0.02796		
1531.3484	0.00192		0.000854		0.0032		0.02797		
1531.4689	0.00193		0.000847		0.0032		0.02796		
1531.5895	0.00193		0.000835		0.0032		0.02795		
1531.71	0.00192		0.000823		0.00318		0.02794		
1531.8305	0.00191		0.000815		0.00316		0.02793		
1531.9511	0.0019		0.000815		0.00313		0.02794		
1532.0716	0.0019		0.000823		0.00311		0.02794		
1532.1921	0.0019		0.000833		0.0031		0.02795		
1532.3127	0.0019		0.000841		0.00309		0.02795		
1532.4332	0.00189		0.000839		0.00308		0.02794		
1532.5537	0.00188		0.000825		0.00307		0.0279		
1532.6743	0.00187		0.000802		0.00306		0.02785		
1532.7948	0.00184		0.000776		0.00306		0.02779		
1532.9153	0.00182		0.000754		0.00306		0.02773		
1533.0358	0.00181		0.000741		0.00307		0.02769		
1533.1564	0.00181		0.000737		0.00308		0.02766		
1533.2769	0.00182		0.00074		0.00309		0.02765		
1533.3974	0.00183		0.000744		0.0031		0.02764		
1533.518	0.00184		0.000743		0.0031		0.02762		
1533.6385	0.00185		0.000737		0.00309		0.02761		
1533.759	0.00185		0.000727		0.00307		0.02759		
1533.8796	0.00185		0.000717		0.00306		0.02757		
1534.0001	0.00184		0.00071		0.00304		0.02758		
1534.1206	0.00183		0.000707		0.00304		0.0276		
1534.2412	0.00182		0.000707		0.00303		0.02764		
1534.3617	0.00182		0.000704		0.00303		0.02769		
1534.4822	0.00182		0.000694		0.00303		0.02773		
1534.6028	0.00181		0.000676		0.00302		0.02775		
1534.7233	0.00181		0.000654		0.003		0.02776		
1534.8438	0.0018		0.000633		0.00299		0.02776		
1534.9643	0.0018		0.00062		0.00297		0.02775		
1535.0849	0.0018		0.00062		0.00297		0.02775		
1535.2054	0.0018		0.000632		0.00297		0.02775		
1535.3259	0.0018		0.000651		0.00297		0.02776		
1535.4465	0.00181		0.00067		0.00298		0.02776		
1535.567	0.00182		0.000681		0.00298		0.02776		
1535.6875	0.00182		0.000682		0.00298		0.02774		
1535.8081	0.00182		0.000673		0.00297		0.02771		
1535.9286	0.00182		0.000658		0.00296		0.02768		
1536.0491	0.00181		0.000644		0.00294		0.02766		
1536.1697	0.00181		0.000633		0.00293		0.02765		
1536.2902	0.0018		0.000627		0.00291		0.02764		
1536.4107	0.00179		0.000624		0.0029		0.02764		
1536.5313	0.00178		0.000619		0.00289		0.02763		
1536.6518	0.00177		0.000612		0.00287		0.02761		
1536.7723	0.00175		0.000604		0.00285		0.02758		
1536.8928	0.00174		0.000599		0.00283		0.02755		
1537.0134	0.00173		0.000602		0.00282		0.02754		
1537.1339	0.00173		0.000614		0.00281		0.02753		
1537.2544	0.00173		0.000635		0.00281		0.02754		
1537.375	0.00174		0.000656		0.00282		0.02755		
1537.4955	0.00175		0.00067		0.00282		0.02755		
1537.616	0.00175		0.000671		0.00281		0.02754		
1537.7366	0.00174		0.000655		0.00279		0.02751		
1537.8571	0.00173		0.000628		0.00277		0.02746		
1537.9776	0.00172		0.000596		0.00274		0.02741		
1538.0982	0.00171		0.000568		0.00271		0.02736		
1538.2187	0.00171		0.000551		0.00269		0.02731		
1538.3392	0.00171		0.000546		0.00268		0.02725		
1538.4598	0.00171		0.000546		0.00269		0.02716		
1538.5803	0.00171		0.000547		0.0027		0.02706		
1538.7008	0.00172		0.000541		0.00272		0.02694		
1538.8213	0.00172		0.000528		0.00272		0.02683		
1538.9419	0.00172		0.000509		0.00272		0.02674		
1539.0624	0.00172		0.000492		0.00271		0.0267		
1539.1829	0.00172		0.000483		0.0027		0.02672		
1539.3035	0.00173		0.000483		0.00269		0.02678		
1539.424	0.00173		0.000491		0.00267		0.02686		
1539.5445	0.00173		0.000501		0.00266		0.02693		
1539.6651	0.00172		0.000506		0.00265		0.02697		
1539.7856	0.0017		0.000501		0.00263		0.02696		
1539.9061	0.00167		0.000487		0.00261		0.02691		
1540.0267	0.00165		0.000467		0.0026		0.02685		
1540.1472	0.00162		0.00045		0.00258		0.02679		
1540.2677	0.00161		0.00044		0.00257		0.02676		
1540.3882	0.0016		0.00044		0.00257		0.02676		
1540.5088	0.00161		0.000445		0.00257		0.0268		
1540.6293	0.00162		0.00045		0.00256		0.02684		
1540.7498	0.00163		0.000449		0.00255		0.02689		
1540.8704	0.00164		0.000439		0.00254		0.02692		
1540.9909	0.00164		0.000423		0.00252		0.02693		
1541.1114	0.00164		0.000406		0.00251		0.02693		
1541.232	0.00164		0.000394		0.0025		0.02691		
1541.3525	0.00163		0.000393		0.0025		0.02688		
1541.473	0.00163		0.000403		0.00252		0.02685		
1541.5936	0.00164		0.000418		0.00253		0.0268		
1541.7141	0.00164		0.000432		0.00254		0.02675		
1541.8346	0.00164		0.000439		0.00255		0.02669		
1541.9552	0.00164		0.000434		0.00254		0.02664		
1542.0757	0.00164		0.000419		0.00253		0.02661		
1542.1962	0.00163		0.000399		0.00251		0.0266		
1542.3167	0.00162		0.000378		0.0025		0.02663		
1542.4373	0.00162		0.000361		0.00249		0.02668		
1542.5578	0.00161		0.000348		0.00249		0.02674		
1542.6783	0.00161		0.000338		0.00248		0.02678		
1542.7989	0.00161		0.00033		0.00246		0.02681		
1542.9194	0.00161		0.000321		0.00244		0.00234		0.02681		
1543.0399	0.00161		0.000312		0.00241		0.00233		0.02679		
1543.1605	0.0016		0.000305		0.00238		0.00232		0.02676		
1543.281	0.00159		0.000303		0.00235		0.00231		0.02673		
1543.4015	0.00158		0.000306		0.00233		0.00231		0.02671		
1543.5221	0.00158		0.000312		0.00231		0.0023		0.0267		
1543.6426	0.00157		0.000318		0.00229		0.0023		0.0267		
1543.7631	0.00158		0.000319		0.00228		0.00229		0.02669		
1543.8837	0.00158		0.000314		0.00227		0.00226		0.02666		
1544.0042	0.00158		0.000304		0.00226		0.00224		0.02662		
1544.1247	0.00158		0.000293		0.00225		0.00221		0.02658		
1544.2452	0.00157		0.000287		0.00224		0.00218		0.02653		
1544.3658	0.00157		0.000287		0.00224		0.00216		0.02648		
1544.4863	0.00156		0.000293		0.00225		0.00213		0.02643		
1544.6068	0.00156		0.0003		0.00224		0.00211		0.02639		
1544.7274	0.00156		0.000301		0.00223		0.00208		0.02633		
1544.8479	0.00155		0.000292		0.00221		0.00205		0.02627		
1544.9684	0.00155		0.000272		0.00219		0.00201		0.02621		
1545.089	0.00155		0.000244		0.00216		0.00197		0.02616		
1545.2095	0.00154		0.000217		0.00214		0.00194		0.02612		
1545.33	0.00154		0.000198		0.00213		0.00193		0.02612		
1545.4506	0.00154		0.000192		0.00214		0.00193		0.02613		
1545.5711	0.00155		0.000197		0.00215		0.00195		0.02617		
1545.6916	0.00156		0.000209		0.00217		0.00197		0.02622		
1545.8122	0.00157		0.000218		0.00218		0.00199		0.02625		
1545.9327	0.00158		0.000218		0.00219		0.00201		0.02627		
1546.0532	0.00159		0.000207		0.00218		0.00201		0.02627		
1546.1737	0.0016		0.000188		0.00217		0.00201		0.02624		
1546.2943	0.0016		0.000168		0.00215		0.00201		0.02621		
1546.4148	0.0016		0.000152		0.00214		0.002		0.02619		
1546.5353	0.00159		0.000144		0.00213		0.00198		0.02617		
1546.6559	0.00159		0.000143		0.00212		0.00197		0.02615		
1546.7764	0.00158		0.000144		0.0021		0.00194		0.02613		
1546.8969	0.00157		0.000142		0.00207		0.00191		0.02611		
1547.0175	0.00156		0.000133		0.00204		0.00188		0.02607		
1547.138	0.00155		0.000118		0.00199		0.00184		0.02603		
1547.2585	0.00154		0.000102		0.00195		0.00181		0.02598		
1547.3791	0.00153		9.2E-5		0.00192		0.00179		0.02595		
1547.4996	0.00153		9.2E-5		0.0019		0.00178		0.02592		
1547.6201	0.00153		0.000102		0.00189		0.00178		0.02591		
1547.7406	0.00154		0.000118		0.00189		0.00178		0.02591		
1547.8612	0.00155		0.000132		0.00189		0.00177		0.02591		
1547.9817	0.00156		0.000139		0.0019		0.00175		0.0259		
1548.1022	0.00156		0.000136		0.0019		0.00172		0.02588		
1548.2228	0.00156		0.000126		0.0019		0.00169		0.02585		
1548.3433	0.00155		0.000116		0.0019		0.00166		0.02582		
1548.4638	0.00155		0.00011		0.0019		0.00163		0.02579		
1548.5844	0.00154		0.000111		0.0019		0.00161		0.02576		
1548.7049	0.00154		0.000117		0.00191		0.0016		0.02574		
1548.8254	0.00154		0.000122		0.0019		0.00158		0.02571		
1548.946	0.00154		0.000119		0.00189		0.00157		0.02567		
1549.0665	0.00154		0.000104		0.00187		0.00155		0.02561		
1549.187	0.00153		7.8E-5		0.00185		0.00152		0.02555		
1549.3076	0.00153		4.9E-5		0.00182		0.0015		0.02549		
1549.4281	0.00152		2.5E-5		0.00179		0.00148		0.02543		
1549.5486	0.00152		1.2E-5		0.00178		0.00146		0.0254		
1549.6691	0.00153		1.4E-5		0.00177		0.00145		0.02538		
1549.7897	0.00154		2.5E-5		0.00178		0.00145		0.02537		
1549.9102	0.00155		3.8E-5		0.00178		0.00145		0.02536		
