Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/65"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
3291.9471	0.10117		
3292.0677	0.10115		
3292.1882	0.10114		
3292.3087	0.10113		
3292.4292	0.10111		
3292.5498	0.10108		
3292.6703	0.10105		
3292.7908	0.101		
3292.9114	0.10094		
3293.0319	0.10088		
3293.1524	0.10082		
3293.273	0.10076		
3293.3935	0.10071		
3293.514	0.10065		
3293.6346	0.10059		
3293.7551	0.10054		
3293.8756	0.10049		
3293.9962	0.10044		
3294.1167	0.1004		
3294.2372	0.10035		
3294.3577	0.10029		
3294.4783	0.10024		
3294.5988	0.10018		
3294.7193	0.10011		
3294.8399	0.10005		
3294.9604	0.09998		
3295.0809	0.09991		
3295.2015	0.09983		
3295.322	0.09976		
3295.4425	0.09968		
3295.5631	0.0996		
3295.6836	0.09952		
3295.8041	0.09944		
3295.9246	0.09936		
3296.0452	0.09928		
3296.1657	0.09921		
3296.2862	0.09913		
3296.4068	0.09905		
3296.5273	0.09897		
3296.6478	0.09888		
3296.7684	0.09879		
3296.8889	0.09869		
3297.0094	0.09858		
3297.13	0.09848		
3297.2505	0.09838		
3297.371	0.09827		
3297.4916	0.09818		
3297.6121	0.09808		
3297.7326	0.09799		
3297.8531	0.0979		
3297.9737	0.0978		
3298.0942	0.09771		
3298.2147	0.0976		
3298.3353	0.09749		
3298.4558	0.09738		
3298.5763	0.09725		
3298.6969	0.09712		
3298.8174	0.09699		
3298.9379	0.09686		
3299.0585	0.09673		
3299.179	0.09661		
3299.2995	0.09649		
3299.4201	0.09637		
3299.5406	0.09626		
3299.6611	0.09614		
3299.7816	0.09602		
3299.9022	0.0959		
3300.0227	0.09578		
3300.1432	0.09565		
3300.2638	0.09552		
3300.3843	0.09538		
3300.5048	0.09524		
3300.6254	0.0951		
3300.7459	0.09495		
3300.8664	0.09481		
3300.987	0.09466		
3301.1075	0.09451		
3301.228	0.09437		
3301.3486	0.09424		
3301.4691	0.09411		
3301.5896	0.09398		
3301.7101	0.09386		
3301.8307	0.09373		
3301.9512	0.0936		
3302.0717	0.09347		
3302.1923	0.09333		
3302.3128	0.09319		
3302.4333	0.09304		
3302.5539	0.0929		
3302.6744	0.09276		
3302.7949	0.09263		
3302.9155	0.09251		
3303.036	0.09239		
3303.1565	0.09228		
3303.2771	0.09217		
3303.3976	0.09205		
3303.5181	0.09192		
3303.6386	0.09178		
3303.7592	0.09164		
3303.8797	0.09148		
3304.0002	0.09133		
3304.1208	0.09117		
3304.2413	0.09101		
3304.3618	0.09085		
3304.4824	0.09069		
3304.6029	0.09054		
3304.7234	0.09039		
3304.844	0.09024		
3304.9645	0.09009		
3305.085	0.08995		
3305.2055	0.08981		
3305.3261	0.08968		
3305.4466	0.08955		
3305.5671	0.08942		
3305.6877	0.0893		
3305.8082	0.08919		
3305.9287	0.08908		
3306.0493	0.08897		
3306.1698	0.08886		
3306.2903	0.08876		
3306.4109	0.08865		
3306.5314	0.08853		
3306.6519	0.08842		
3306.7725	0.0883		
3306.893	0.08818		
3307.0135	0.08806		
3307.134	0.08795		
3307.2546	0.08784		
3307.3751	0.08772		
3307.4956	0.08761		
3307.6162	0.08749		
3307.7367	0.08737		
3307.8572	0.08724		
3307.9778	0.08711		
3308.0983	0.08698		
3308.2188	0.08685		
3308.3394	0.08673		
3308.4599	0.08661		
3308.5804	0.0865		
3308.701	0.08639		
3308.8215	0.08629		
3308.942	0.08619		
3309.0625	0.08609		
3309.1831	0.08598		
3309.3036	0.08587		
3309.4241	0.08575		
3309.5447	0.08564		
3309.6652	0.08552		
3309.7857	0.08542		
3309.9063	0.08532		
3310.0268	0.08523		
3310.1473	0.08515		
3310.2679	0.08507		
3310.3884	0.085		
3310.5089	0.08492		
3310.6295	0.08485		
3310.75	0.08477		
3310.8705	0.08468		
3310.991	0.08459		
3311.1116	0.08449		
3311.2321	0.08438		
3311.3526	0.08428		
3311.4732	0.08417		
3311.5937	0.08408		
3311.7142	0.08399		
3311.8348	0.08392		
3311.9553	0.08385		
3312.0758	0.08379		
3312.1964	0.08374		
3312.3169	0.08368		
3312.4374	0.08362		
3312.558	0.08356		
3312.6785	0.08349		
3312.799	0.08342		
3312.9195	0.08334		
3313.0401	0.08328		
3313.1606	0.08322		
3313.2811	0.08316		
3313.4017	0.08311		
3313.5222	0.08307		
3313.6427	0.08303		
3313.7633	0.08299		
3313.8838	0.08296		
3314.0043	0.08292		
3314.1249	0.08288		
3314.2454	0.08284		
3314.3659	0.08279		
3314.4864	0.08274		
3314.607	0.08268		
3314.7275	0.08262		
3314.848	0.08256		
3314.9686	0.08251		
3315.0891	0.08246		
3315.2096	0.08241		
3315.3302	0.08237		
3315.4507	0.08234		
3315.5712	0.08231		
3315.6918	0.08228		
3315.8123	0.08226		
3315.9328	0.08224		
3316.0534	0.08222		
3316.1739	0.08219		
3316.2944	0.08216		
3316.4149	0.08212		
3316.5355	0.08208		
3316.656	0.08204		
3316.7765	0.082		
3316.8971	0.08196		
3317.0176	0.08193		
3317.1381	0.08191		
3317.2587	0.08189		
3317.3792	0.08189		
3317.4997	0.08188		
3317.6203	0.08188		
3317.7408	0.08188		
3317.8613	0.08188		
3317.9819	0.08187		
3318.1024	0.08187		
3318.2229	0.08186		
3318.3434	0.08185		
3318.464	0.08184		
3318.5845	0.08182		
3318.705	0.0818		
3318.8256	0.08179		
3318.9461	0.08177		
3319.0666	0.08176		
3319.1872	0.08174		
3319.3077	0.08173		
3319.4282	0.08172		
3319.5488	0.0817		
3319.6693	0.08169		
3319.7898	0.08168		
3319.9104	0.08167		
3320.0309	0.08166		
3320.1514	0.08165		
3320.2719	0.08164		
3320.3925	0.08163		
3320.513	0.08163		
3320.6335	0.08163		
3320.7541	0.08162		
3320.8746	0.08162		
3320.9951	0.0816		
3321.1157	0.08159		
3321.2362	0.08156		
3321.3567	0.08154		
3321.4773	0.08151		
3321.5978	0.08149		
3321.7183	0.08147		
3321.8389	0.08145		
3321.9594	0.08144		
3322.0799	0.08144		
3322.2004	0.08144		
3322.321	0.08144		
3322.4415	0.08144		
3322.562	0.08144		
3322.6826	0.08143		
3322.8031	0.08142		
3322.9236	0.08141		
3323.0442	0.0814		
3323.1647	0.08138		
3323.2852	0.08136		
3323.4058	0.08134		
3323.5263	0.08132		
3323.6468	0.08129		
3323.7673	0.08126		
3323.8879	0.08123		
3324.0084	0.0812		
3324.1289	0.08117		
3324.2495	0.08115		
3324.37	0.08112		
3324.4905	0.0811		
3324.6111	0.08107		
3324.7316	0.08104		
3324.8521	0.08101		
3324.9727	0.08098		
3325.0932	0.08095		
3325.2137	0.08094		
3325.3343	0.08092		
3325.4548	0.08091		
3325.5753	0.08089		
3325.6958	0.08087		
3325.8164	0.08084		
3325.9369	0.08081		
3326.0574	0.08076		
3326.178	0.08072		
3326.2985	0.08067		
3326.419	0.08062		
3326.5396	0.08058		
3326.6601	0.08054		
3326.7806	0.0805		
3326.9012	0.08047		
3327.0217	0.08045		
3327.1422	0.08043		
3327.2628	0.08041		
3327.3833	0.08039		
3327.5038	0.08037		
3327.6243	0.08035		
3327.7449	0.08033		
3327.8654	0.0803		
3327.9859	0.08026		
3328.1065	0.08021		
3328.227	0.08016		
3328.3475	0.0801		
3328.4681	0.08005		
3328.5886	0.08		
3328.7091	0.07996		
3328.8297	0.07993		
3328.9502	0.07991		
3329.0707	0.0799		
3329.1913	0.07989		
3329.3118	0.07988		
3329.4323	0.07987		
3329.5528	0.07986		
3329.6734	0.07985		
3329.7939	0.07983		
3329.9144	0.0798		
3330.035	0.07978		
3330.1555	0.07975		
3330.276	0.07973		
3330.3966	0.07971		
3330.5171	0.0797		
3330.6376	0.07969		
3330.7582	0.07968		
3330.8787	0.07967		
3330.9992	0.07965		
3331.1197	0.07963		
3331.2403	0.0796		
3331.3608	0.07957		
3331.4813	0.07953		
3331.6019	0.0795		
3331.7224	0.07947		
3331.8429	0.07945		
3331.9635	0.07943		
3332.084	0.07942		
3332.2045	0.0794		
3332.3251	0.07939		
3332.4456	0.07938		
3332.5661	0.07938		
3332.6867	0.07937		
3332.8072	0.07936		
3332.9277	0.07935		
3333.0482	0.07933		
3333.1688	0.07932		
3333.2893	0.07931		
3333.4098	0.0793		
3333.5304	0.07931		
3333.6509	0.07932		
3333.7714	0.07935		
3333.892	0.07938		
3334.0125	0.07942		
3334.133	0.07945		
3334.2536	0.07947		
3334.3741	0.07948		
3334.4946	0.07949		
3334.6152	0.07949		
3334.7357	0.07948		
3334.8562	0.07948		
3334.9767	0.07948		
3335.0973	0.0795		
3335.2178	0.07953		
3335.3383	0.07957		
3335.4589	0.07961		
3335.5794	0.07966		
3335.6999	0.0797		
3335.8205	0.07973		
3335.941	0.07975		
3336.0615	0.07976		
3336.1821	0.07976		
3336.3026	0.07976		
3336.4231	0.07978		
3336.5437	0.0798		
3336.6642	0.07984		
3336.7847	0.07989		
3336.9052	0.07995		
3337.0258	0.08001		
3337.1463	0.08007		
3337.2668	0.08014		
3337.3874	0.0802		
3337.5079	0.08025		
3337.6284	0.08031		
3337.749	0.08038		
3337.8695	0.08044		
3337.99	0.0805		
3338.1106	0.08057		
3338.2311	0.08064		
3338.3516	0.0807		
3338.4722	0.08077		
3338.5927	0.08084		
3338.7132	0.08092		
3338.8337	0.08099		
3338.9543	0.08106		
3339.0748	0.08113		
3339.1953	0.08119		
3339.3159	0.08124		
3339.4364	0.08129		
3339.5569	0.08135		
3339.6775	0.08141		
3339.798	0.08148		
3339.9185	0.08157		
3340.0391	0.08168		
3340.1596	0.08179		
3340.2801	0.08192		
3340.4006	0.08204		
3340.5212	0.08216		
3340.6417	0.08228		
3340.7622	0.08239		
3340.8828	0.0825		
3341.0033	0.08261		
3341.1238	0.08272		
3341.2444	0.08283		
3341.3649	0.08293		
3341.4854	0.08305		
3341.606	0.08316		
3341.7265	0.08328		
3341.847	0.08342		
3341.9676	0.08357		
3342.0881	0.08372		
3342.2086	0.08389		
3342.3291	0.08407		
3342.4497	0.08424		
3342.5702	0.08441		
3342.6907	0.08458		
3342.8113	0.08474		
3342.9318	0.0849		
3343.0523	0.08506		
3343.1729	0.08522		
3343.2934	0.08539		
3343.4139	0.08556		
3343.5345	0.08574		
3343.655	0.08593		
3343.7755	0.08613		
3343.8961	0.08633		
3344.0166	0.08654		
3344.1371	0.08676		
3344.2576	0.08698		
3344.3782	0.08721		
3344.4987	0.08743		
3344.6192	0.08765		
3344.7398	0.08787		
3344.8603	0.0881		
3344.9808	0.08834		
3345.1014	0.08858		
3345.2219	0.08884		
3345.3424	0.0891		
3345.463	0.08937		
3345.5835	0.08964		
3345.704	0.0899		
3345.8246	0.09017		
3345.9451	0.09044		
3346.0656	0.09072		
3346.1861	0.091		
3346.3067	0.09129		
3346.4272	0.09159		
3346.5477	0.0919		
3346.6683	0.09222		
3346.7888	0.09254		
3346.9093	0.09286		
3347.0299	0.0932		
3347.1504	0.09354		
3347.2709	0.0939		
3347.3915	0.09426		
3347.512	0.09462		
3347.6325	0.095		
3347.7531	0.09537		
3347.8736	0.09576		
3347.9941	0.09615		
3348.1146	0.09655		
3348.2352	0.09696		
3348.3557	0.09738		
3348.4762	0.09781		
3348.5968	0.09825		
3348.7173	0.09869		
3348.8378	0.09914		
3348.9584	0.0996		
3349.0789	0.10007		
3349.1994	0.10055		
3349.32	0.10104		
3349.4405	0.10154		
3349.561	0.10205		
3349.6815	0.10256		
3349.8021	0.10307		
3349.9226	0.10358		
3350.0431	0.10411		
3350.1637	0.10464		
3350.2842	0.1052		
3350.4047	0.10578		
3350.5253	0.10639		
3350.6458	0.10702		
3350.7663	0.10766		
3350.8869	0.10832		
3351.0074	0.10898		
3351.1279	0.10964		
3351.2485	0.11031		
3351.369	0.11097		
3351.4895	0.11164		
3351.61	0.11232		
3351.7306	0.11302		
3351.8511	0.11373		
3351.9716	0.11447		
3352.0922	0.11522		
3352.2127	0.116		
3352.3332	0.11679		
3352.4538	0.11759		
3352.5743	0.11841		
3352.6948	0.11923		
3352.8154	0.12008		
3352.9359	0.12093		
3353.0564	0.12181		
3353.177	0.12271		
3353.2975	0.12363		
3353.418	0.12457		
3353.5385	0.12553		
3353.6591	0.1265		
3353.7796	0.12748		
3353.9001	0.12847		
3354.0207	0.12948		
3354.1412	0.13052		
3354.2617	0.13157		
3354.3823	0.13266		
3354.5028	0.13377		
3354.6233	0.13491		
3354.7439	0.13607		
3354.8644	0.13725		
3354.9849	0.13845		
3355.1055	0.13967		
3355.226	0.14092		
3355.3465	0.14219		
3355.467	0.1435		
3355.5876	0.14485		
3355.7081	0.14624		
3355.8286	0.14766		
3355.9492	0.14912		
3356.0697	0.15062		
3356.1902	0.15215		
3356.3108	0.15372		
3356.4313	0.15532		
3356.5518	0.15696		
3356.6724	0.15863		
3356.7929	0.16032		
3356.9134	0.16205		
3357.0339	0.16382		
3357.1545	0.16562		
3357.275	0.16746		
3357.3955	0.16935		
3357.5161	0.17128		
3357.6366	0.17327		
3357.7571	0.1753		
3357.8777	0.17738		
3357.9982	0.17952		
3358.1187	0.18171		
3358.2393	0.18395		
3358.3598	0.18626		
3358.4803	0.18863		
3358.6009	0.19106		
3358.7214	0.19356		
3358.8419	0.19612		
3358.9624	0.19875		
3359.083	0.20144		
3359.2035	0.2042		
3359.324	0.20703		
3359.4446	0.20994		
3359.5651	0.21293		
3359.6856	0.216		
3359.8062	0.21916		
3359.9267	0.22239		
3360.0472	0.22571		
3360.1678	0.22911		
3360.2883	0.23261		
3360.4088	0.2362		
3360.5294	0.23991		
3360.6499	0.24373		
3360.7704	0.24768		
3360.8909	0.25175		
3361.0115	0.25595		
3361.132	0.26028		
3361.2525	0.26474		
3361.3731	0.26933		
3361.4936	0.27405		
3361.6141	0.27892		
3361.7347	0.28394		
3361.8552	0.28911		
3361.9757	0.29445		
3362.0963	0.29996		
3362.2168	0.30566		
3362.3373	0.31154		
3362.4579	0.31762		
3362.5784	0.3239		
3362.6989	0.33039		
3362.8194	0.33709		
3362.94	0.34402		
3363.0605	0.35119		
3363.181	0.35861		
3363.3016	0.3663		
3363.4221	0.37426		
3363.5426	0.38252		
3363.6632	0.39106		
3363.7837	0.39991		
3363.9042	0.40907		
3364.0248	0.41854		
3364.1453	0.42832		
3364.2658	0.43841		
3364.3864	0.44883		
3364.5069	0.45958		
3364.6274	0.47065		
3364.7479	0.48205		
3364.8685	0.49377		
3364.989	0.5058		
3365.1095	0.51814		
3365.2301	0.53075		
3365.3506	0.54362		
3365.4711	0.55672		
3365.5917	0.57001		
3365.7122	0.58346		
3365.8327	0.59705		
3365.9533	0.61072		
3366.0738	0.62445		
3366.1943	0.63818		
3366.3148	0.65185		
3366.4354	0.66537		
3366.5559	0.67865		
3366.6764	0.69163		
3366.797	0.7042		
3366.9175	0.71629		
3367.038	0.72785		
3367.1586	0.73881		
3367.2791	0.74912		
3367.3996	0.75872		
3367.5202	0.76758		
3367.6407	0.77562		
3367.7612	0.78283		
3367.8818	0.78919		
3368.0023	0.79468		
3368.1228	0.79935		
3368.2433	0.80322		
3368.3639	0.80636		
3368.4844	0.8088		
3368.6049	0.81064		
3368.7255	0.81194		
3368.846	0.8128		
3368.9665	0.81332		
3369.0871	0.8136		
3369.2076	0.81376		
3369.3281	0.8139		
3369.4487	0.81411		
3369.5692	0.81449		
3369.6897	0.81513		
3369.8103	0.81614		
3369.9308	0.81763		
3370.0513	0.8197		
3370.1718	0.82244		
3370.2924	0.82594		
3370.4129	0.83028		
3370.5334	0.83551		
3370.654	0.84168		
3370.7745	0.84882		
3370.895	0.85699		
3371.0156	0.86623		
3371.1361	0.8766		
3371.2566	0.88814		
3371.3772	0.90091		
3371.4977	0.91496		
3371.6182	0.93033		
3371.7388	0.94706		
3371.8593	0.9652		
3371.9798	0.98478		
3372.1003	1.00585		
3372.2209	1.02844		
3372.3414	1.05258		
3372.4619	1.07828		
3372.5825	1.10555		
3372.703	1.13438		
3372.8235	1.16475		
3372.9441	1.19665		
3373.0646	1.23003		
3373.1851	1.26483		
3373.3057	1.30096		
3373.4262	1.33832		
3373.5467	1.37676		
3373.6673	1.41613		
3373.7878	1.45627		
3373.9083	1.49701		
3374.0288	1.53813		
3374.1494	1.57937		
3374.2699	1.62041		
3374.3904	1.66084		
3374.511	1.70019		
3374.6315	1.73799		
3374.752	1.77377		
3374.8726	1.80713		
3374.9931	1.83772		
3375.1136	1.86521		
3375.2342	1.88926		
3375.3547	1.90951		
3375.4752	1.92556		
3375.5957	1.93706		
3375.7163	1.9438		
3375.8368	1.94574		
3375.9573	1.94305		
3376.0779	1.93604		
3376.1984	1.9251		
3376.3189	1.91063		
3376.4395	1.89304		
3376.56	1.8727		
3376.6805	1.84998		
3376.8011	1.82523		
3376.9216	1.79878		
3377.0421	1.77087		
3377.1627	1.74172		
3377.2832	1.71146		
3377.4037	1.68018		
3377.5242	1.64798		
3377.6448	1.61494		
3377.7653	1.58121		
3377.8858	1.54694		
3378.0064	1.51228		
3378.1269	1.47737		
3378.2474	1.44234		
3378.368	1.40729		
3378.4885	1.37227		
3378.609	1.33736		
3378.7296	1.30257		
3378.8501	1.26794		
3378.9706	1.23352		
3379.0912	1.19933		
3379.2117	1.16543		
3379.3322	1.13185		
3379.4527	1.09864		
3379.5733	1.06584		
3379.6938	1.03351		
3379.8143	1.00168		
3379.9349	0.97039		
3380.0554	0.93966		
3380.1759	0.90953		
3380.2965	0.88002		
3380.417	0.85116		
3380.5375	0.82297		
3380.6581	0.79548		
3380.7786	0.76871		
3380.8991	0.74268		
3381.0197	0.71738		
3381.1402	0.69283		
3381.2607	0.66902		
3381.3812	0.64593		
3381.5018	0.62356		
3381.6223	0.60191		
3381.7428	0.58096		
3381.8634	0.56071		
3381.9839	0.54115		
3382.1044	0.52228		
3382.225	0.50408		
3382.3455	0.48655		
3382.466	0.46967		
3382.5866	0.45344		
3382.7071	0.43783		
3382.8276	0.42283		
3382.9482	0.40842		
3383.0687	0.39457		
3383.1892	0.38126		
3383.3097	0.36846		
3383.4303	0.35614		
3383.5508	0.34429		
3383.6713	0.33289		
3383.7919	0.32193		
3383.9124	0.31139		
3384.0329	0.30126		
3384.1535	0.29153		
3384.274	0.28219		
3384.3945	0.27323		
3384.5151	0.26461		
3384.6356	0.25634		
3384.7561	0.24839		
3384.8766	0.24075		
3384.9972	0.23339		
3385.1177	0.22632		
3385.2382	0.21951		
3385.3588	0.21296		
3385.4793	0.20665		
3385.5998	0.20058		
3385.7204	0.19472		
3385.8409	0.18908		
3385.9614	0.18364		
3386.082	0.1784		
3386.2025	0.17333		
3386.323	0.16844		
3386.4436	0.16372		
3386.5641	0.15917		
3386.6846	0.1548		
3386.8051	0.15059		
3386.9257	0.14654		
3387.0462	0.14264		
3387.1667	0.13888		
3387.2873	0.13524		
3387.4078	0.13172		
3387.5283	0.12832		
3387.6489	0.12502		
3387.7694	0.12183		
3387.8899	0.11875		
3388.0105	0.11577		
3388.131	0.11288		
3388.2515	0.11009		
3388.3721	0.10737		
3388.4926	0.10472		
3388.6131	0.10215		
3388.7336	0.09965		
3388.8542	0.09722		
3388.9747	0.09487		
3389.0952	0.09259		
3389.2158	0.09038		
3389.3363	0.08823		
3389.4568	0.08615		
3389.5774	0.08412		
3389.6979	0.08216		
3389.8184	0.08025		
3389.939	0.07839		
3390.0595	0.0766		
3390.18	0.07486		
3390.3006	0.07316		
3390.4211	0.07151		
3390.5416	0.06991		
3390.6621	0.06835		
3390.7827	0.06683		
3390.9032	0.06535		
3391.0237	0.06392		
3391.1443	0.06253		
3391.2648	0.06118		
3391.3853	0.05988		
3391.5059	0.05861		
3391.6264	0.05737		
3391.7469	0.05617		
3391.8675	0.05499		
3391.988	0.05385		
3392.1085	0.05273		
3392.229	0.05164		
3392.3496	0.05057		
3392.4701	0.04951		
3392.5906	0.04848		
3392.7112	0.04747		
3392.8317	0.04648		
3392.9522	0.04551		
3393.0728	0.04458		
3393.1933	0.04367		
3393.3138	0.04278		
3393.4344	0.04192		
3393.5549	0.04109		
3393.6754	0.04028		
3393.796	0.03949		
3393.9165	0.03872		
3394.037	0.03798		
3394.1575	0.03726		
3394.2781	0.03657		
3394.3986	0.03589		
3394.5191	0.03523		
3394.6397	0.03458		
3394.7602	0.03394		
3394.8807	0.03331		
3395.0013	0.03268		
3395.1218	0.03207		
3395.2423	0.03147		
3395.3629	0.03089		
3395.4834	0.03033		
3395.6039	0.02977		
3395.7245	0.02923		
3395.845	0.0287		
3395.9655	0.02818		
3396.086	0.02767		
3396.2066	0.02717		
3396.3271	0.02669		
3396.4476	0.02622		
3396.5682	0.02576		
3396.6887	0.02532		
3396.8092	0.02489		
3396.9298	0.02447		
3397.0503	0.02406		
3397.1708	0.02367		
3397.2914	0.02329		
3397.4119	0.02291		
3397.5324	0.02255		
3397.653	0.02218		
3397.7735	0.02182		
3397.894	0.02146		
3398.0145	0.0211		
3398.1351	0.02076		
3398.2556	0.02043		
3398.3761	0.02011		
3398.4967	0.0198		
3398.6172	0.01949		
3398.7377	0.01918		
3398.8583	0.01887		
3398.9788	0.01856		
3399.0993	0.01825		
3399.2199	0.01795		
3399.3404	0.01766		
3399.4609	0.01738		
3399.5815	0.01711		
3399.702	0.01685		
3399.8225	0.01659		
3399.943	0.01633		
3400.0636	0.01608		
3400.1841	0.01584		
3400.3046	0.01559		
3400.4252	0.01536		
3400.5457	0.01512		
3400.6662	0.01489		
3400.7868	0.01466		
3400.9073	0.01444		
3401.0278	0.01422		
3401.1484	0.01402		
3401.2689	0.01383		
3401.3894	0.01365		
3401.5099	0.01348		
3401.6305	0.0133		
3401.751	0.01312		
3401.8715	0.01293		
3401.9921	0.01273		
3402.1126	0.01252		
3402.2331	0.01231		
3402.3537	0.0121		
3402.4742	0.0119		
3402.5947	0.0117		
3402.7153	0.01151		
3402.8358	0.01132		
3402.9563	0.01115		
3403.0769	0.01098		
3403.1974	0.01082		
3403.3179	0.01067		
3403.4384	0.01053		
3403.559	0.01039		
3403.6795	0.01025		
3403.8	0.01012		
3403.9206	0.00998		
3404.0411	0.00985		
3404.1616	0.00972		
3404.2822	0.0096		
3404.4027	0.00948		
3404.5232	0.00935		
3404.6438	0.00923		
3404.7643	0.00909		
3404.8848	0.00895		
3405.0054	0.0088		
3405.1259	0.00866		
3405.2464	0.00853		
3405.3669	0.00841		
3405.4875	0.0083		
3405.608	0.00819		
3405.7285	0.00809		
3405.8491	0.00799		
3405.9696	0.00789		
3406.0901	0.00779		
3406.2107	0.00769		
3406.3312	0.0076		
3406.4517	0.00751		
3406.5723	0.00742		
3406.6928	0.00732		
3406.8133	0.00722		
3406.9339	0.00712		
3407.0544	0.00701		
3407.1749	0.0069		
3407.2954	0.0068		
3407.416	0.0067		
3407.5365	0.00661		
3407.657	0.00653		
3407.7776	0.00645		
3407.8981	0.00639		
3408.0186	0.00633		
3408.1392	0.00626		
3408.2597	0.0062		
3408.3802	0.00613		
3408.5008	0.00606		
3408.6213	0.00599		
3408.7418	0.00592		
3408.8624	0.00585		
3408.9829	0.00578		
3409.1034	0.00573		
3409.2239	0.00568		
3409.3445	0.00563		
3409.465	0.00559		
3409.5855	0.00555		
3409.7061	0.0055		
3409.8266	0.00545		
3409.9471	0.00539		
3410.0677	0.00533		
3410.1882	0.00527		
3410.3087	0.00521		
3410.4293	0.00516		
3410.5498	0.0051		
3410.6703	0.00504		
3410.7908	0.00498		
3410.9114	0.00493		
3411.0319	0.00488		
3411.1524	0.00482		
3411.273	0.00477		
3411.3935	0.00472		
3411.514	0.00467		
3411.6346	0.00462		
3411.7551	0.00457		
3411.8756	0.00452		
3411.9962	0.00448		
3412.1167	0.00445		
3412.2372	0.00443		
3412.3578	0.0044		
3412.4783	0.00438		
3412.5988	0.00436		
3412.7193	0.00434		
3412.8399	0.00433		
3412.9604	0.00431		
3413.0809	0.00431		
3413.2015	0.0043		
3413.322	0.00429		
3413.4425	0.00428		
3413.5631	0.00426		
3413.6836	0.00422		
3413.8041	0.00418		
3413.9247	0.00414		
3414.0452	0.0041		
3414.1657	0.00406		
3414.2863	0.00403		
3414.4068	0.00401		
3414.5273	0.00399		
3414.6478	0.00398		
3414.7684	0.00397		
3414.8889	0.00395		
3415.0094	0.00394		
3415.13	0.00394		
3415.2505	0.00394		
3415.371	0.00394		
3415.4916	0.00395		
3415.6121	0.00395		
3415.7326	0.00395		
3415.8532	0.00394		
3415.9737	0.00393		
3416.0942	0.00391		
3416.2148	0.00388		
3416.3353	0.00386		
3416.4558	0.00384		
3416.5763	0.00382		
3416.6969	0.0038		
3416.8174	0.00379		
3416.9379	0.00378		
3417.0585	0.00377		
3417.179	0.00376		
3417.2995	0.00375		
3417.4201	0.00375		
3417.5406	0.00374		
3417.6611	0.00373		
3417.7817	0.00372		
3417.9022	0.00372		
3418.0227	0.0037		
3418.1432	0.00369		
3418.2638	0.00368		
3418.3843	0.00367		
3418.5048	0.00367		
3418.6254	0.00367		
3418.7459	0.00368		
3418.8664	0.00369		
3418.987	0.00369		
3419.1075	0.0037		
3419.228	0.0037		
3419.3486	0.0037		
3419.4691	0.00369		
3419.5896	0.00369		
3419.7102	0.00369		
3419.8307	0.0037		
3419.9512	0.0037		
3420.0717	0.00372		
3420.1923	0.00373		
3420.3128	0.00374		
3420.4333	0.00374		
3420.5539	0.00374		
3420.6744	0.00373		
3420.7949	0.00371		
3420.9155	0.00369		
3421.036	0.00367		
3421.1565	0.00365		
3421.2771	0.00364		
3421.3976	0.00363		
3421.5181	0.00363		
3421.6387	0.00363		
3421.7592	0.00364		
3421.8797	0.00365		
3422.0002	0.00367		
3422.1208	0.00368		
3422.2413	0.0037		
3422.3618	0.00371		
3422.4824	0.00372		
3422.6029	0.00373		
3422.7234	0.00374		
3422.844	0.00375		
3422.9645	0.00376		
3423.085	0.00376		
3423.2056	0.00377		
3423.3261	0.00378		
3423.4466	0.00378		
3423.5672	0.00377		
3423.6877	0.00376		
3423.8082	0.00374		
3423.9287	0.00373		
3424.0493	0.00371		
3424.1698	0.00369		
3424.2903	0.00369		
3424.4109	0.00368		
3424.5314	0.00368		
3424.6519	0.00369		
3424.7725	0.0037		
3424.893	0.00371		
3425.0135	0.00373		
3425.1341	0.00374		
3425.2546	0.00375		
3425.3751	0.00376		
3425.4957	0.00377		
3425.6162	0.00378		
3425.7367	0.00379		
3425.8572	0.00379		
3425.9778	0.00378		
3426.0983	0.00377		
3426.2188	0.00377		
3426.3394	0.00376		
3426.4599	0.00376		
3426.5804	0.00376		
3426.701	0.00377		
3426.8215	0.00378		
3426.942	0.00379		
3427.0626	0.0038		
3427.1831	0.00382		
3427.3036	0.00383		
3427.4241	0.00384		
3427.5447	0.00386		
3427.6652	0.00387		
3427.7857	0.00388		
3427.9063	0.0039		
3428.0268	0.0039		
3428.1473	0.00391		
3428.2679	0.00392		
3428.3884	0.00392		
3428.5089	0.00393		
3428.6295	0.00394		
3428.75	0.00394		
3428.8705	0.00395		
3428.9911	0.00395		
3429.1116	0.00395		
3429.2321	0.00396		
3429.3526	0.00396		
3429.4732	0.00397		
3429.5937	0.00399		
3429.7142	0.004		
3429.8348	0.00402		
3429.9553	0.00404		
3430.0758	0.00405		
3430.1964	0.00406		
3430.3169	0.00407		
3430.4374	0.00408		
3430.558	0.0041		
3430.6785	0.00411		
3430.799	0.00413		
3430.9196	0.00416		
3431.0401	0.00418		
3431.1606	0.00421		
3431.2811	0.00423		
3431.4017	0.00426		
3431.5222	0.00427		
3431.6427	0.00428		
3431.7633	0.00428		
3431.8838	0.00428		
