Reference:	"He et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/PSJ/ac4793"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/74"
n₁ Error Units:	n values have small uncertainties (less than 4%) at longer wavelengths (> 1.5 μm). At short wavelengths (0.4 – 1.5 μm), the n values have larger uncertainties (5% – 14%).
k₁ Error Units:	The uncertainties for the k values are about 3% – 6% at longer wavelengths (> 1.5 μm) but increase to 10% at short wavelengths (0.4 – 1.5 μm).

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
3.00568	1.475418925			3.00568	0.087582201		
3.00394	1.474132657			3.00394	0.087753102		
3.0022	1.472805977			3.0022	0.087871701		
3.00047	1.471429944			3.00047	0.0879106		
2.99873	1.470022202			2.99873	0.087854497		
2.997	1.468604445			2.997	0.087695599		
2.99527	1.467207074			2.99527	0.087438203		
2.99354	1.465830803			2.99354	0.087117702		
2.99181	1.464449048			2.99181	0.086732201		
2.99008	1.463077068			2.99008	0.086233102		
2.98836	1.461771607			2.98836	0.085632399		
2.98664	1.460532308			2.98664	0.084988996		
2.98492	1.459330559			2.98492	0.084299102		
2.9832	1.45817852			2.9832	0.0835393		
2.98149	1.457094908			2.98149	0.082735203		
2.97977	1.45606637			2.97977	0.081906497		
2.97806	1.455086827			2.97806	0.081037603		
2.97635	1.45416081			2.97635	0.0801422		
2.97464	1.453277349			2.97464	0.079216801		
2.97294	1.452456713			2.97294	0.078237899		
2.97124	1.451732039			2.97124	0.077231698		
2.96953	1.451083064			2.96953	0.076253898		
2.96783	1.450475693			2.96783	0.075282797		
2.96614	1.449919701			2.96614	0.074308001		
2.96444	1.44941318			2.96444	0.073349297		
2.96275	1.44893229			2.96275	0.072409198		
2.96105	1.448479056			2.96105	0.071452402		
2.95936	1.448085904			2.95936	0.070486203		
2.95768	1.447744012			2.95768	0.069551498		
2.95599	1.447425842			2.95599	0.068639703		
2.95431	1.447127581			2.95431	0.067733802		
2.95262	1.446865559			2.95262	0.066824898		
2.95094	1.446651459			2.95094	0.065931		
2.94926	1.446469188			2.94926	0.065077402		
2.94759	1.446289897			2.94759	0.064253204		
2.94591	1.446117878			2.94591	0.063428603		
2.94424	1.445973158			2.94424	0.062607303		
2.94257	1.445853829			2.94257	0.061809201		
2.9409	1.445753694			2.9409	0.061026901		
2.93923	1.445670724			2.93923	0.060270201		
2.93757	1.445592046			2.93757	0.059539899		
2.9359	1.44551301			2.9359	0.058820002		
2.93424	1.445446134			2.93424	0.058108099		
2.93258	1.445394993			2.93258	0.057417199		
2.93092	1.445343256			2.93092	0.056761		
2.92927	1.445268869			2.92927	0.056124602		
2.92762	1.445175529			2.92762	0.055484399		
2.92596	1.445078492			2.92596	0.0548352		
2.92431	1.444980383			2.92431	0.054186199		
2.92266	1.444890022			2.92266	0.053521398		
2.92102	1.444821239			2.92102	0.052864902		
2.91937	1.44475019			2.91937	0.052236401		
2.91773	1.444651842			2.91773	0.051614199		
2.91609	1.444542289			2.91609	0.050961498		
2.91445	1.445450664			2.91445	0.050294999		
2.91281	1.446722269			2.91281	0.049635399		
2.91118	1.445428967			2.91118	0.048994198		
2.90954	1.444170952			2.90954	0.048343901		
2.90791	1.444057465			2.90791	0.047628701		
2.90628	1.444000244			2.90628	0.0469006		
2.90465	1.443954229			2.90465	0.0462173		
2.90303	1.443890929			2.90303	0.045515701		
2.9014	1.443829894			2.9014	0.044801801		
2.89978	1.443787575			2.89978	0.044061501		
2.89816	1.443756819			2.89816	0.043334		
2.89654	1.443724632			2.89654	0.0425804		
2.89492	1.44372654			2.89492	0.0418007		
2.89331	1.44374311			2.89331	0.041045099		
2.89169	1.443765521			2.89169	0.040257901		
2.89008	1.443811297			2.89008	0.039467901		
2.88847	1.443878293			2.88847	0.038660701		
2.88686	1.443968654			2.88686	0.037852898		
2.88526	1.444074988			2.88526	0.037033301		
2.88365	1.444214582			2.88365	0.036191501		
2.88205	1.444399476			2.88205	0.035349201		
2.88045	1.444615722			2.88045	0.0345238		
2.87885	1.444848299			2.87885	0.033704098		
2.87725	1.445093393			2.87725	0.032881901		
2.87566	1.445376277			2.87566	0.032028899		
2.87406	1.445713162			2.87406	0.031187801		
2.87247	1.446099043			2.87247	0.030354699		
2.87088	1.446526647			2.87088	0.0295566		
2.86929	1.446982145			2.86929	0.0287834		
2.8677	1.447447419			2.8677	0.028048201		
2.86612	1.447928548			2.86612	0.0273042		
2.86453	1.448440552			2.86453	0.026582999		
2.86295	1.448981762			2.86295	0.025866199		
2.86137	1.449574113			2.86137	0.025167		
2.85979	1.450209737			2.85979	0.0245184		
2.85822	1.450861573			2.85822	0.0239243		
2.85664	1.451518297			2.85664	0.0233701		
2.85507	1.45217216			2.85507	0.022856999		
2.8535	1.45282495			2.8535	0.0223627		
2.85193	1.453492045			2.85193	0.021893		
2.85036	1.454166174			2.85036	0.021464		
2.84879	1.454839706			2.84879	0.0210655		
2.84723	1.455517054			2.84723	0.020698801		
2.84567	1.456187129			2.84567	0.0203766		
2.84411	1.456834793			2.84411	0.0200835		
2.84255	1.457471848			2.84255	0.0197994		
2.84099	1.458110332			2.84099	0.0195389		
2.83943	1.458743095			2.83943	0.0193085		
2.83788	1.45936656			2.83788	0.019104499		
2.83633	1.459970713			2.83633	0.0189343		
2.83478	1.460549355			2.83478	0.0187789		
2.83323	1.461114645			2.83323	0.018632701		
2.83168	1.461667299			2.83168	0.018508401		
2.83013	1.462195754			2.83013	0.018402001		
2.82859	1.462697148			2.82859	0.0182999		
2.82705	1.463196158			2.82705	0.0181845		
2.82551	1.463696361			2.82551	0.0180973		
2.82397	1.464175463			2.82397	0.0180269		
2.82243	1.464634895			2.82243	0.0179634		
2.8209	1.465073705			2.8209	0.017907601		
2.81936	1.465498209			2.81936	0.017845299		
2.81783	1.465917826			2.81783	0.0177854		
2.8163	1.466338277			2.8163	0.0177307		
2.81477	1.466736197			2.81477	0.017708		
2.81324	1.467110157			2.81324	0.017665301		
2.81172	1.46747458			2.81172	0.0176287		
2.81019	1.46783185			2.81019	0.017578401		
2.80867	1.468192816			2.80867	0.0175319		
2.80715	1.468556523			2.80715	0.017493701		
2.80563	1.468895555			2.80563	0.017484		
2.80411	1.469218135			2.80411	0.017444599		
2.8026	1.469541073			2.8026	0.0174172		
2.80108	1.469858527			2.80108	0.017380999		
2.79957	1.470178604			2.79957	0.0173526		
2.79806	1.470487237			2.79806	0.017337199		
2.79655	1.470779538			2.79655	0.0173197		
2.79504	1.471064925			2.79504	0.017294301		
