Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
664.46	1.37393		-0.00691		
664.58	1.37401		-0.00681		
664.7	1.37534		-0.00661		
664.82	1.37539		-0.00633		
664.94	1.37666		-0.00603		
665.06	1.37665		-0.00575		
665.18	1.37663		-0.00551		
665.3	1.37661		-0.00537		
665.42	1.37662		-0.00529		
665.54	1.3754		-0.00522		
665.66	1.37545		-0.00514		
665.78	1.3755		-0.00502		
665.9	1.37554		-0.00486		
666.02	1.37553		-0.00467		
666.14	1.37547		-0.00448		
666.26	1.37411		-0.00435		
666.38	1.37398		-0.00429		
666.5	1.37383		-0.0043		
666.62	1.3737		-0.00437		
666.74	1.37359		-0.0045		
666.86	1.37351		-0.00463		
666.98	1.37347		-0.00477		
667.1	1.37346		-0.00491		
667.22	1.37348		-0.005		
667.34	1.37353		-0.00507		
667.46	1.37484		-0.0051		
667.58	1.37492		-0.00512		
667.7	1.375		-0.00512		
667.82	1.37507		-0.00511		
667.94	1.37511		-0.00511		
668.06	1.37514		-0.00513		
668.18	1.37515		-0.00513		
668.3	1.37515		-0.00514		
668.42	1.37516		-0.00512		
668.54	1.37518		-0.00506		
668.66	1.37772		-0.00494		
668.78	1.37777		-0.00478		
668.9	1.37782		-0.00458		
669.02	1.37787		-0.00435		
669.14	1.37791		-0.00414		
669.26	1.37795		-0.00393		
669.38	1.37797		-0.00373		
669.5	1.37547		-0.00351		
669.62	1.37418		-0.00328		
669.74	1.37411		-0.00304		
669.86	1.37398		-0.00281		
669.98	1.3738		-0.00266		
670.1	1.37358		-0.00263		
670.22	1.37335		-0.00275		
670.34	1.37313		-0.00304		
670.46	1.37296		-0.00346		
670.58	1.37285		-0.00396		
670.7	1.37282		-0.00446		
670.82	1.37283		-0.0049		
670.94	1.37288		-0.00521		
671.06	1.37292		-0.00539		
671.18	1.37295		-0.00546		
671.3	1.37293		-0.00544		
671.42	1.37289		-0.00541		
671.54	1.37281		-0.00539		
671.66	1.37271		-0.00542		
671.78	1.3726		-0.00553		
671.9	1.37252		-0.00573		
672.02	1.37248		-0.006		
672.14	1.37376		-0.00634		
672.26	1.37386		-0.0067		
672.38	1.37403		-0.00704		
672.5	1.37425		-0.00729		
672.62	1.3745		-0.00745		
672.74	1.37474		-0.00748		
672.86	1.37495		-0.00743		
672.98	1.37636		-0.00732		
673.1	1.37647		-0.00722		
673.22	1.37655		-0.00713		
673.34	1.37663		-0.00709		
673.46	1.37671		-0.00707		
673.58	1.37681		-0.00704		
673.7	1.37691		-0.00699		
673.82	1.377		-0.00689		
673.94	1.37705		-0.00676		
674.06	1.37832		-0.00662		
674.18	1.37832		-0.00649		
674.3	1.37833		-0.00639		
674.42	1.37835		-0.0063		
674.54	1.37839		-0.00619		
674.66	1.37845		-0.00601		
674.78	1.3785		-0.00577		
674.9	1.37851		-0.00548		
675.02	1.37847		-0.00518		
675.14	1.37837		-0.00493		
675.26	1.37825		-0.00476		
675.38	1.37811		-0.00465		
675.5	1.37799		-0.00463		
675.62	1.37662		-0.00462		
675.74	1.37652		-0.00462		
675.86	1.37641		-0.00464		
675.98	1.3763		-0.00472		
676.1	1.37492		-0.00488		
676.22	1.3748		-0.00518		
676.34	1.37473		-0.00558		
676.46	1.37473		-0.00608		
676.58	1.37482		-0.00658		
676.7	1.37499		-0.007		
676.82	1.37522		-0.00729		
676.94	1.37672		-0.00742		
677.06	1.37695		-0.0074		
677.18	1.3784		-0.00726		
677.3	1.37856		-0.00705		
677.42	1.37869		-0.00678		
677.54	1.3788		-0.00646		
677.66	1.37888		-0.00608		
