Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/255"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
7.9061635	1.3469875		0.042014		
7.9001361	1.3471503		0.042294		
7.8941179	1.3471819		0.042703		
7.8881089	1.347097		0.042886		
7.882109	1.3469755		0.042983		
7.8761183	1.346974		0.042721		
7.8701366	1.3470892		0.042737		
7.864164	1.3472194		0.042665		
7.8582005	1.3472945		0.042825		
7.852246	1.3473324		0.042677		
7.8463005	1.3474727		0.042531		
7.8403641	1.3476996		0.042386		
7.8344366	1.3480008		0.042338		
7.828518	1.3482458		0.04253		
7.8226084	1.3483365		0.042691		
7.8167077	1.3484689		0.042503		
7.8108159	1.3486495		0.042574		
7.804933	1.34895		0.042281		
7.7990589	1.3492606		0.042637		
7.7931937	1.3494342		0.042696		
7.7873373	1.3494949		0.043003		
7.7814897	1.3496025		0.042691		
7.7756508	1.349798		0.042839		
7.7698208	1.3501155		0.042495		
7.7639994	1.3504291		0.042979		
7.7581868	1.3505583		0.043034		
7.7523828	1.3506507		0.043258		
7.7465876	1.3507267		0.043166		
7.740801	1.3509603		0.043034		
7.735023	1.3512662		0.043133		
7.7292537	1.3514724		0.04341		
7.7234929	1.3515442		0.043612		
7.7177408	1.3515536		0.043673		
7.7119972	1.3517028		0.043414		
7.7062621	1.3519556		0.043503		
7.7005356	1.3522521		0.043443		
7.6948175	1.3524365		0.043911		
7.689108	1.3524598		0.043943		
7.6834069	1.3525221		0.043967		
7.6777143	1.3526909		0.043774		
7.6720301	1.3530052		0.043758		
7.6663543	1.3532707		0.044019		
7.6606869	1.3533479		0.044317		
7.6550278	1.3534049		0.044244		
7.6493772	1.3535417		0.044272		
7.6437348	1.3537329		0.044198		
7.6381008	1.3540142		0.044224		
7.6324751	1.3542311		0.044513		
7.6268577	1.3542491		0.044787		
7.6212485	1.3543507		0.044528		
7.6156476	1.3545015		0.044767		
7.6100548	1.3547402		0.044456		
7.6044703	1.3549741		0.044926		
7.598894	1.3550829		0.044873		
7.5933259	1.355167		0.045151		
7.5877659	1.3552682		0.044942		
7.5822141	1.3554836		0.04502		
7.5766704	1.3557199		0.045003		
7.5711347	1.3559253		0.045249		
7.5656072	1.3560245		0.045378		
7.5600877	1.3561449		0.045367		
7.5545763	1.3563606		0.04534		
7.5490729	1.3565553		0.045548		
7.5435775	1.3567239		0.045574		
7.5380901	1.3568617		0.045797		
7.5326107	1.3569794		0.045778		
7.5271392	1.3571212		0.045883		
7.5216757	1.3573317		0.045775		
7.5162201	1.3575589		0.046002		
7.5107725	1.3577501		0.046037		
7.5053327	1.3579136		0.046282		
7.4999008	1.3580152		0.046346		
7.4944767	1.3582117		0.046298		
7.4890605	1.3584247		0.046497		
7.4836521	1.3586381		0.046535		
7.4782515	1.358791		0.046877		
7.4728587	1.3588759		0.04691		
7.4674737	1.3590365		0.046961		
7.4620964	1.3592999		0.046963		
7.4567269	1.3595442		0.047341		
7.4513651	1.3595304		0.047811		
7.446011	1.3594411		0.047784		
7.4406646	1.35944		0.047766		
7.4353258	1.3596443		0.047425		
7.4299947	1.3599924		0.047585		
7.4246713	1.3602247		0.047853		
7.4193555	1.3603068		0.048169		
7.4140472	1.360316		0.048241		
7.4087466	1.3604225		0.048146		
7.4034536	1.3606933		0.048072		
7.3981681	1.3610056		0.048304		
7.3928901	1.3611218		0.048763		
7.3876197	1.3611091		0.04888		
7.3823567	1.3611002		0.048965		
7.3771013	1.361248		0.048685		
7.3718534	1.361608		0.048708		
7.3666129	1.3618644		0.049122		
7.3613798	1.3619423		0.049396		
7.3561542	1.3619045		0.049638		
7.350936	1.3619081		0.049453		
7.3457252	1.3622324		0.049131		
7.3405218	1.3626309		0.049475		
7.3353257	1.3629263		0.049699		
7.330137	1.3629583		0.050429		
7.3249557	1.3628537		0.050326		
7.3197816	1.3629207		0.050314		
7.3146149	1.3632636		0.049968		
7.3094554	1.3636498		0.050522		
7.3043032	1.36382		0.050843		
7.2991583	1.3637372		0.051498		
7.2940206	1.3635904		0.051297		
7.2888902	1.3636835		0.051195		
7.2837669	1.3640484		0.050899		
7.2786509	1.3644969		0.051354		
7.273542	1.3646003		0.05203		
7.2684403	1.3644487		0.052329		
7.2633458	1.3643757		0.052189		
7.2582584	1.3646017		0.051925		
7.2531781	1.3650923		0.051967		
7.2481049	1.3653469		0.052844		
7.2430388	1.3652534		0.053224		
7.2379798	1.3650195		0.053559		
7.2329279	1.3650453		0.052971		
7.227883	1.3653954		0.053126		
7.2228451	1.3657455		0.053296		
7.2178143	1.3658617		0.054095		
7.2127904	1.365676		0.054377		
7.2077736	1.365546		0.054341		
7.2027637	1.3656836		0.054043		
7.1977608	1.3660691		0.054084		
7.1927648	1.3664438		0.054508		
7.1877757	1.3664264		0.055419		
7.1827936	1.3661868		0.055496		
7.1778184	1.3660162		0.055611		
7.17285	1.3661585		0.055052		
7.1678886	1.3665377		0.055352		
7.162934	1.3668551		0.055579		
