Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:CO2:N2:H2 (0.56:0.147:0.11:0.1:0.064:0.019)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/75"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.08% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.38% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 1.90% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
0.4761218	1.6660726	3.821147076	0.010235637	7.116863433		0.4761218	0.81130201		0.2674145		0.028108801										
0.4761108	1.6660764	3.821144178	0.010234073	7.130694261		0.4761108	0.811397546		0.267360955		0.028167521										
0.4760999	1.6660793	3.821140812	0.010229844	7.12913728		0.4760999	0.811453194		0.267512896		0.028031845										
0.476089	1.6660827	3.82113752	0.010221224	7.109653433		0.476089	0.811483812		0.267948861		0.02774246										
0.476078	1.6660896	3.821134567	0.010207835	7.0792223		0.476078	0.81153401		0.268631317		0.027370657										
0.4760671	1.6661032	3.821131969	0.010191734	7.05059334		0.4760671	0.811639432		0.269395729		0.027113185										
0.4760562	1.6661248	3.821129728	0.010177383	7.0334181		0.4760562	0.811778563		0.27001592		0.027064093										
0.4760453	1.6661524	3.821128047	0.010169613	7.030003088		0.4760453	0.811883321		0.270305941		0.027107428										
0.4760343	1.6661816	3.821127306	0.010170935	7.037345292		0.4760343	0.811895408		0.270200048		0.02710283										
0.4760234	1.6662064	3.821127779	0.010179888	7.050790533		0.4760234	0.811813834		0.269783811		0.02704889										
0.4760125	1.6662245	3.821129366	0.010192135	7.066017034		0.4760125	0.811687311		0.269240629		0.026929516										
0.4760016	1.6662364	3.821131592	0.010202989	7.080389308		0.4760016	0.811579445		0.268752869		0.026790672										
0.4759906	1.6662451	3.821133894	0.010209867	7.092814153		0.4759906	0.811527084		0.268417637		0.026740114										
0.4759797	1.6662542	3.821135946	0.010213072	7.10372182		0.4759797	0.811527443		0.26822082		0.026834734										
0.4759688	1.6662655	3.821137789	0.010214927	7.114083251		0.4759688	0.811547256		0.268074838		0.026999532										
0.4759579	1.6662786	3.821139697	0.010218153	7.125103287		0.4759579	0.811547906		0.267876684		0.027147527										
0.4759469	1.6662911	3.821141889	0.010224034	7.136926478		0.4759469	0.811508947		0.267581131		0.027228915										
0.475936	1.6663011	3.82114429	0.01023161	7.147082247		0.475936	0.811432842		0.267239672		0.02722032										
0.4759251	1.6663067	3.821146442	0.01023806	7.14859409		0.4759251	0.811328281		0.267000999		0.027114114										
0.4759142	1.6663099	3.821147635	0.010240338	7.131863752		0.4759142	0.811193238		0.267040502		0.026938451										
0.4759033	1.666314	3.821147207	0.01023705	7.090624304		0.4759033	0.811016575		0.267452795		0.026746483										
0.4758923	1.6663228	3.821144873	0.010229744	7.028649801		0.4758923	0.810793275		0.268158073		0.026610578										
0.4758814	1.6663383	3.821140921	0.010222543	6.9597207		0.4758814	0.810530188		0.26891342		0.026592711										
0.4758705	1.666359	3.821136196	0.01022028	6.899024736		0.4758705	0.810229747		0.269438818		0.026691614										
0.4758596	1.6663804	3.821131882	0.010225526	6.854819937		0.4758596	0.80989404		0.269582631		0.026849614										
0.4758487	1.6663972	3.821129152	0.010236913	6.826995446		0.4758487	0.809545236		0.269392323		0.026991617										
0.4758377	1.6664074	3.821128769	0.010249604	6.811628405		0.4758377	0.809242833		0.269064379		0.027075065										
0.4758268	1.6664116	3.821130736	0.01025845	6.80604702		0.4758268	0.80905841		0.268796104		0.027094602										
0.4758159	1.6664149	3.8211342	0.010261423	6.808778484		0.4758159	0.809017876		0.268667896		0.027026506										
0.475805	1.6664211	3.821137769	0.010260581	6.816742243		0.475805	0.809069874		0.268631774		0.026906871										
0.4757941	1.6664308	3.821140183	0.010259591	6.82453614		0.4757941	0.80912339		0.26860204		0.026765569										
0.4757832	1.6664423	3.821140947	0.010260601	6.826586106		0.4757832	0.80911189		0.268546499		0.026717584										
0.4757723	1.6664537	3.821140558	0.010263265	6.820010915		0.4757723	0.809025321		0.268498673		0.026734345										
0.4757613	1.6664644	3.821140168	0.010266317	6.805011787		0.4757613	0.80888587		0.268500639		0.02679841										
0.4757504	1.666475	3.821140963	0.010269267	6.784437269		0.4757504	0.808717361		0.268548055		0.026895045										
0.4757395	1.6664867	3.821143599	0.010272808	6.762626515		0.4757395	0.808532039		0.268584573		0.027077728										
0.4757286	1.6664981	3.821147937	0.010278037	6.743530833		0.4757286	0.808333351		0.268542932		0.027241082										
0.4757177	1.6665086	3.821153077	0.010285343	6.727575776		0.4757177	0.808117127		0.268406601		0.027320961										
0.4757068	1.6665167	3.821157671	0.010294102	6.713771114		0.4757068	0.807888336		0.268204519		0.027305375										
0.4756959	1.6665215	3.821160435	0.010303133	6.703991432		0.4756959	0.807677145		0.26796316		0.027227563										
0.475685	1.6665227	3.821160715	0.010310753	6.705090547		0.475685	0.807549759		0.26768861		0.027121353										
0.4756741	1.6665212	3.821158791	0.010315102	6.723048801		0.4756741	0.807570447		0.267399372		0.027028234										
0.4756631	1.6665188	3.821155717	0.010314981	6.754452666		0.4756631	0.807740288		0.267162286		0.02696831										
0.4756522	1.6665175	3.82115275	0.010310455	6.785360623		0.4756522	0.807980872		0.267079971		0.02693097										
0.4756413	1.6665198	3.821150705	0.010302919	6.80077282		0.4756413	0.808185971		0.267217002		0.026878027										
0.4756304	1.6665251	3.821149637	0.010294312	6.796185478		0.4756304	0.808298547		0.267540679		0.026762155										
0.4756195	1.6665336	3.821149045	0.010286174	6.779552305		0.4756195	0.808336934		0.267938889		0.026557508										
0.4756086	1.6665441	3.82114843	0.010279312	6.762057889		0.4756086	0.808349337		0.268300187		0.026408579										
0.4755977	1.6665554	3.821147819	0.010273636	6.748661519		0.4755977	0.80836457		0.268590313		0.02645912										
0.4755868	1.6665669	3.821147813	0.010268446	6.737656894		0.4755868	0.808384925		0.268846013		0.026763784										
0.4755759	1.6665791	3.821149058	0.010262842	6.726213389		0.4755759	0.808409834		0.269119423		0.027279468										
0.475565	1.666593	3.821151495	0.010256737	6.714580358		0.475565	0.808442163		0.269411747		0.027885142										
0.4755541	1.6666094	3.821154104	0.010251177	6.706470039		0.4755541	0.808484818		0.269658981		0.028352475										
0.4755432	1.6666286	3.821155471	0.010247911	6.707088329		0.4755432	0.808537102		0.269761476		0.028550713										
0.4755323	1.6666485	3.821154851	0.010248083	6.721471024		0.4755323	0.808607524		0.269641811		0.028496936										
0.4755214	1.6666679	3.821152818	0.010251652	6.75254201		0.4755214	0.808712815		0.269279682		0.028256554										
0.4755105	1.6666855	3.821150903	0.010257738	6.798117136		0.4755105	0.808855732		0.268722714		0.027916459										
0.4754996	1.6667008	3.821150512	0.010265188	6.850835911		0.4754996	0.80901512		0.268066678		0.02757808										
0.4754887	1.666714	3.821151996	0.010272991	6.900783548		0.4754887	0.80915341		0.267420752		0.027290499										
0.4754778	1.6667257	3.821154617	0.01028043	6.940747163		0.4754778	0.809242993		0.266862957		0.027111391										
0.4754669	1.6667367	3.821157287	0.010287436	6.967154937		0.4754669	0.809265412		0.266421506		0.027134143										
0.475456	1.6667473	3.8211594	0.01029479	6.979112727		0.475456	0.809202741		0.266075726		0.027340546										
0.4754451	1.6667575	3.8211611	0.010303366	6.978796221		0.4754451	0.809052364		0.265779424		0.027647329										
0.4754342	1.6667649	3.821162907	0.010313134	6.972967637		0.4754342	0.808851849		0.265483564		0.027957446										
0.4754233	1.6667693	3.821165068	0.010322421	6.97040447		0.4754233	0.808677284		0.265180323		0.028149076										
0.4754124	1.666771	3.82116714	0.010329268	6.974574749		0.4754124	0.808580389		0.264910711		0.028139564										
0.4754015	1.6667719	3.821168094	0.010332934	6.978133584		0.4754015	0.808533072		0.264754182		0.02799498										
0.4753906	1.6667734	3.821166904	0.010334056	6.968257307		0.4753906	0.808454025		0.264783676		0.027807229										
0.4753797	1.6667758	3.821163252	0.010333505	6.938669827		0.4753797	0.808294169		0.265016243		0.027646977										
0.4753688	1.6667794	3.821157861	0.010331617	6.897383965		0.4753688	0.80809197		0.26538156		0.02754871										
0.4753579	1.6667845	3.821152254	0.010328764	6.86080857		0.4753579	0.807931781		0.265745463		0.027485158										
0.475347	1.6667919	3.821148073	0.010326013	6.840616303		0.475347	0.807860296		0.265984318		0.02739287										
0.4753361	1.6667998	3.82114641	0.010324609	6.834774765		0.4753361	0.807845541		0.266070341		0.027239785										
0.4753252	1.6668072	3.821147485	0.010324563	6.83167029		0.4753252	0.807823254		0.266089693		0.027037116										
0.4753143	1.666813	3.82115071	0.010324227	6.819475732		0.4753143	0.807755599		0.266186704		0.027020829										
0.4753034	1.6668182	3.821154984	0.010321786	6.793684473		0.4753034	0.807648035		0.266457221		0.027204884										
0.4752925	1.6668247	3.821159086	0.010317042	6.757740951		0.4752925	0.807522881		0.2668827		0.027496685										
0.4752816	1.6668339	3.821162081	0.010311692	6.719933858		0.4752816	0.807397608		0.267343608		0.027799856										
0.4752708	1.6668453	3.821163602	0.010307635	6.689052907		0.4752708	0.807288988		0.267708974		0.028079231										
0.4752599	1.6668572	3.821163873	0.010305499	6.671380131		0.4752599	0.807221178		0.267909576		0.028102829										
0.475249	1.6668692	3.821163451	0.010304524	6.669097905		0.475249	0.807219016		0.267954689		0.027936112										
0.4752381	1.6668806	3.821162906	0.010303774	6.681074812		0.4752381	0.807291917		0.2678848		0.02773952										
0.4752272	1.6668928	3.821162669	0.010303335	6.704906045		0.4752272	0.807425079		0.267715257		0.027652961										
0.4752163	1.6669058	3.821163048	0.01030433	6.737444209		0.4752163	0.807582202		0.267431553		0.027690126										
0.4752054	1.6669185	3.821164247	0.010307869	6.774208245		0.4752054	0.807719977		0.267029704		0.027803521										
0.4751945	1.6669287	3.821166287	0.010313705	6.809704984		0.4751945	0.807812296		0.266559491		0.027904588										
0.4751836	1.6669351	3.821168912	0.010319818	6.840352477		0.4751836	0.80787329		0.266116774		0.027929528										
0.4751728	1.6669382	3.821171647	0.010323266	6.864934064		0.4751728	0.807945349		0.265810716		0.027829291										
0.4751619	1.6669404	3.821174026	0.010322277	6.882852128		0.4751619	0.808054686		0.265705834		0.027637992										
0.475151	1.6669456	3.821175828	0.010317807	6.89227895		0.475151	0.80817526		0.26578295		0.02740665										
0.4751401	1.6669542	3.821177159	0.010313009	6.891262993		0.4751401	0.808243778		0.265948953		0.027120187										
0.4751292	1.6669653	3.821178318	0.010310782	6.882184493		0.4751292	0.808225004		0.266087095		0.026786452										
0.4751183	1.6669758	3.821179525	0.010311795	6.872916735		0.4751183	0.808151127		0.266116017		0.026566444										
0.4751075	1.6669835	3.821180657	0.010314298	6.87081761		0.4751075	0.808091853		0.266040761		0.026433803										
0.4750966	1.6669881	3.821181182	0.010315575	6.876563107		0.4750966	0.808096247		0.265949043		0.026381307										
0.4750857	1.666991	3.821180402	0.010313788	6.885190054		0.4750857	0.808167654		0.265940581		0.026428828										
0.4750748	1.6669942	3.821177925	0.010308383	6.892329949		0.4750748	0.808291217		0.266066789		0.026555542										
0.4750639	1.6669994	3.821174	0.01030001	6.898367386		0.4750639	0.80845823		0.266302848		0.026598975										
0.475053	1.6670085	3.821169479	0.010290034	6.905610035		0.475053	0.808658614		0.266585176		0.02658996										
0.4750422	1.6670208	3.821165398	0.010280343	6.913543158		0.4750422	0.808857989		0.266853		0.026573866										
0.4750313	1.6670361	3.821162529	0.010272442	6.919423325		0.4750313	0.809016204		0.267075041		0.026629183										
0.4750204	1.6670531	3.821161217	0.010266967	6.922820217		0.4750204	0.809120297		0.267232446		0.026806284										
0.4750095	1.6670708	3.82116147	0.010263828	6.927324414		0.4750095	0.809191456		0.267301471		0.027088315										
0.4749986	1.6670887	3.821163076	0.010263135	6.937308009		0.4749986	0.809251787		0.267245801		0.02753381										
0.4749878	1.667106	3.821165598	0.010265142	6.952406362		0.4749878	0.809295079		0.267059527		0.027964042										
0.4749769	1.6671211	3.821168367	0.010269397	6.968550701		0.4749769	0.809306622		0.26678849		0.028133763										
0.474966	1.6671331	3.821170621	0.010274267	6.981131411		0.474966	0.809288407		0.266522912		0.028012068										
0.4749551	1.6671431	3.82117182	0.010277951	6.987179393		0.4749551	0.809254211		0.266346512		0.027725121										
0.4749443	1.6671516	3.821171918	0.010279875	6.983979556		0.4749443	0.809198669		0.266298847		0.027185158										
0.4749334	1.6671599	3.821171386	0.010280526	6.969080513		0.4749334	0.809100237		0.2663814		0.026642536										
0.4749225	1.6671675	3.821170971	0.010279814	6.943422209		0.4749225	0.808965514		0.26659045		0.026409937										
0.4749116	1.6671749	3.821171328	0.010276376	6.912782304		0.4749116	0.808848934		0.26693024		0.02653113										
0.4749008	1.6671843	3.821172729	0.010268981	6.885013807		0.4749008	0.808814244		0.267385026		0.02688499										
0.4748899	1.6671994	3.82117496	0.010259082	6.864098148		0.4748899	0.808859115		0.267875475		0.027397748										
0.474879	1.6672219	3.821177463	0.010251361	6.85021086		0.474879	0.808906263		0.268239276		0.027829546										
0.4748681	1.6672491	3.821179583	0.010251152	6.844032792		0.4748681	0.80886998		0.268287101		0.027950525										
0.4748573	1.667276	3.821180828	0.010260668	6.849456035		0.4748573	0.80873457		0.267913832		0.027742876										
0.4748464	1.6672961	3.821181013	0.010277536	6.868244945		0.4748464	0.808549639		0.267189147		0.027343567										
0.4748355	1.6673075	3.821180279	0.010296506	6.894984618		0.4748355	0.808373573		0.266335017		0.026862846										
0.4748247	1.6673112	3.821178997	0.010312487	6.917982043		0.4748247	0.808227247		0.265612786		0.026530994										
0.4748138	1.6673106	3.821177585	0.010322881	6.927437895		0.4748138	0.808099904		0.265182729		0.026411963										
0.4748029	1.6673093	3.821176305	0.010327738	6.923135989		0.4748029	0.807989279		0.26504368		0.02645387										
0.474792	1.6673091	3.821175179	0.01032877	6.912836902		0.474792	0.807909413		0.265079411		0.026568159										
0.4747812	1.6673105	3.821174158	0.010327643	6.90511321		0.4747812	0.807879755		0.265169693		0.026743733										
0.4747703	1.6673127	3.821173414	0.01032501	6.903053872		0.4747703	0.807906405		0.265269321		0.026861007										
0.4747594	1.6673162	3.821173483	0.010320375	6.903582279		0.4747594	0.807980731		0.265418102		0.026828941										
0.4747486	1.6673212	3.82117501	0.010313256	6.901435974		0.4747486	0.808081846		0.265671646		0.026635844										
0.4747377	1.6673299	3.821178246	0.010304406	6.893912747		0.4747377	0.808182329		0.266024416		0.026362873										
0.4747268	1.6673429	3.821182719	0.010295993	6.882815273		0.4747268	0.808255984		0.266389206		0.026106465										
0.474716	1.6673595	3.82118742	0.01029057	6.873569305		0.474716	0.808289906		0.266638173		0.025923332										
0.4747051	1.6673771	3.821191394	0.010289668	6.869733572		0.4747051	0.808277989		0.266692186		0.025953778										
0.4746942	1.6673929	3.821194259	0.010292755	6.86973386		0.4746942	0.808220449		0.266581074		0.026253221										
0.4746834	1.667405	3.821196297	0.010297546	6.866774068		0.4746834	0.808118152		0.266433676		0.026690522										
0.4746725	1.6674133	3.821198053	0.010300777	6.855720236		0.4746725	0.807997435		0.266399899		0.027097138										
0.4746617	1.6674209	3.821199816	0.010300098	6.838370401		0.4746617	0.807907462		0.266546782		0.027407396										
0.4746508	1.6674306	3.821201342	0.010295841	6.823541337		0.4746508	0.807891239		0.266797509		0.027595635										
0.4746399	1.6674448	3.821202039	0.010291232	6.81996881		0.4746399	0.807942829		0.266976565		0.027691104										
0.4746291	1.6674625	3.821201442	0.01029001	6.83065885		0.4746291	0.80801614		0.266933448		0.027659208										
0.4746182	1.6674802	3.82119966	0.010293676	6.850835408		0.4746182	0.808059743		0.266652365		0.027503148										
0.4746073	1.6674947	3.821197416	0.010300332	6.87137916		0.4746073	0.808055381		0.266266529		0.027267411										
0.4745965	1.6675057	3.821195639	0.010306468	6.882090172		0.4745965	0.808005747		0.265971862		0.027049438										
0.4745856	1.6675154	3.821194865	0.010310153	6.875786145		0.4745856	0.807903556		0.265887341		0.026881764										
0.4745748	1.6675262	3.821194926	0.010312055	6.852092317		0.4745748	0.807735497		0.265992923		0.02682146										
0.4745639	1.6675394	3.821195132	0.010314429	6.819944455		0.4745639	0.807512917		0.266145531		0.026857681										
0.4745531	1.6675534	3.821194772	0.010318878	6.792773881		0.4745531	0.80728281		0.266190521		0.026947814										
0.4745422	1.6675673	3.821193579	0.010325981	6.779592232		0.4745422	0.807085241		0.266040976		0.027020785										
0.4745313	1.6675797	3.821191886	0.010335742	6.779435722		0.4745313	0.806914954		0.265703979		0.026947523										
0.4745205	1.6675889	3.821190477	0.010347858	6.785875533		0.4745205	0.806741687		0.26523813		0.026858501										
0.4745096	1.6675936	3.821190237	0.010360804	6.795313736		0.4745096	0.806571186		0.264722454		0.026806769										
0.4744988	1.6675932	3.821191745	0.010372041	6.808974796		0.4744988	0.80645279		0.264234225		0.026800276										
0.4744879	1.667589	3.821194935	0.01037885	6.828870492		0.4744879	0.806443015		0.263850327		0.026831547										
0.4744771	1.6675835	3.821199038	0.010379904	6.850571041		0.4744771	0.806539459		0.26364835		0.026948758										
0.4744662	1.6675799	3.821202897	0.010375722	6.865821195		0.4744662	0.80668763		0.26367162		0.027022653										
0.4744554	1.6675792	3.821205547	0.010367801	6.868326481		0.4744554	0.806827802		0.263916159		0.027051582										
0.4744445	1.6675826	3.821206671	0.010357807	6.857200312		0.4744445	0.806927422		0.264332392		0.027020812										
0.4744336	1.6675904	3.821206641	0.010347301	6.834912913		0.4744336	0.806974144		0.264849359		0.026902499										
0.4744228	1.6676024	3.821206131	0.010338011	6.805733858		0.4744228	0.806962711		0.265376977		0.026752324										
0.4744119	1.6676178	3.821205639	0.010331638	6.776509514		0.4744119	0.806902325		0.265806309		0.026635788										
0.4744011	1.667635	3.821205286	0.010329532	6.759450981		0.4744011	0.806837587		0.265999888		0.026613858										
0.4743902	1.6676518	3.821204955	0.010332313	6.767933482		0.4743902	0.806831836		0.265836411		0.026757799										
0.4743794	1.6676655	3.821204596	0.010339411	6.807067535		0.4743794	0.806922868		0.265297836		0.027064409										
0.4743685	1.6676745	3.821204392	0.010348906	6.868728583		0.4743685	0.807098083		0.26451179		0.027412266										
0.4743577	1.6676769	3.821204655	0.010357439	6.935023975		0.4743577	0.807314942		0.263726451		0.027657267										
0.4743468	1.6676749	3.82120558	0.010361428	6.988012926		0.4743468	0.807534235		0.263195395		0.027717159										
0.474336	1.6676717	3.821207102	0.010359027	7.016575103		0.474336	0.8077254		0.263061554		0.027607119										
0.4743251	1.6676708	3.821208961	0.010351114	7.019364776		0.4743251	0.807866513		0.263304213		0.027478451										
0.4743143	1.6676743	3.821210824	0.010340291	7.003475441		0.4743143	0.807953505		0.263783325		0.027444337										
0.4743035	1.6676819	3.82121231	0.010329152	6.981388825		0.4743035	0.808011931		0.264319552		0.027511118										
0.4742926	1.6676925	3.821212916	0.010319104	6.965811709		0.4742926	0.808088084		0.264771399		0.027628587										
0.4742818	1.6677051	3.821212095	0.010310358	6.964207127		0.4742818	0.808219273		0.265076251		0.027726952										
0.4742709	1.6677195	3.821209643	0.010303058	6.975661103		0.4742709	0.808397957		0.265235759		0.027740725										
0.4742601	1.6677346	3.821206146	0.010297516	6.99310107		0.4742601	0.808580015		0.265291295		0.027712942										
0.4742492	1.66775	3.821203006	0.010293947	7.008099041		0.4742492	0.808715699		0.265297548		0.027719307										
0.4742384	1.6677647	3.821201812	0.010291814	7.014205239		0.4742384	0.808778732		0.265320228		0.027746632										
0.4742275	1.6677785	3.821203417	0.010290127	7.009068207		0.4742275	0.808772812		0.265410413		0.027741792										
0.4742167	1.667792	3.821207384	0.010288008	6.994752577		0.4742167	0.80872391		0.265583031		0.02764102										
0.4742059	1.6678061	3.821212235	0.010285425	6.977519051		0.4742059	0.808666792		0.265793139		0.027439517										
0.474195	1.6678216	3.821216233	0.010283356	6.965002707		0.474195	0.80862692		0.265950993		0.027246955										
0.4741842	1.6678379	3.821218165	0.010283316	6.961507908		0.4741842	0.808602527		0.265972818		0.027101819										
0.4741733	1.667854	3.821217724	0.010286123	6.965626588		0.4741733	0.808572238		0.265840956		0.026990648										
0.4741625	1.6678668	3.821215453	0.010290669	6.973052746		0.4741625	0.808531017		0.26562524		0.026900582										
0.4741517	1.6678764	3.821212419	0.010294275	6.980837473		0.4741517	0.808507479		0.265439172		0.026802192										
0.4741408	1.6678846	3.821209794	0.010294674	6.988528893		0.4741408	0.808536964		0.265363519		0.026585172										
0.47413	1.6678941	3.821208431	0.010291979	6.996074005		0.47413	0.808617283		0.265394795		0.026394537										
0.4741191	1.6679067	3.821208589	0.010288581	7.002757539		0.4741191	0.808704601		0.265456516		0.026292016										
0.4741083	1.6679213	3.821209918	0.01028697	7.009426313		0.4741083	0.808761998		0.265457238		0.026342595										
0.4740975	1.6679358	3.821211749	0.01028749	7.018769894		0.4740975	0.808798461		0.265365408		0.026487089										
0.4740866	1.667949	3.821213484	0.01028851	7.031916789		0.4740866	0.808847345		0.265228529		0.026700836										
0.4740758	1.6679626	3.821214873	0.010288441	7.04267313		0.4740758	0.80890132		0.265146561		0.026891544										
0.474065	1.6679775	3.821216021	0.010287802	7.040662876		0.474065	0.808895037		0.265177875		0.027035132										
0.4740541	1.6679949	3.821217154	0.010288916	7.021137223		0.4740541	0.808763796		0.265277915		0.027082464										
0.4740433	1.6680131	3.821218343	0.010294002	6.99285149		0.4740433	0.808518303		0.265306747		0.027073931										
0.4740324	1.6680294	3.821219417	0.010303321	6.973733863		0.4740324	0.808252097		0.265123669		0.027038096										
0.4740216	1.6680412	3.821220152	0.010315307	6.978215311		0.4740216	0.808070579		0.264676237		0.026954444										
0.4740108	1.6680476	3.821220546	0.010327162	7.006687246		0.4740108	0.808022875		0.264057519		0.026894035										
0.4739999	1.6680493	3.821220903	0.010336	7.046328577		0.4739999	0.808086903		0.263460594		0.026897933										
0.4739891	1.668048	3.821221586	0.010339597	7.079989683		0.4739891	0.80820552		0.263086589		0.026972239										
0.4739783	1.6680477	3.821222614	0.010337153	7.095149301		0.4739783	0.808323253		0.26305349		0.027132346										
0.4739675	1.6680507	3.821223551	0.010329877	7.088601784		0.4739675	0.808402501		0.263343439		0.027378973										
0.4739566	1.6680594	3.821223837	0.010320932	7.065794204		0.4739566	0.80842064		0.263809551		0.027627873										
0.4739458	1.6680732	3.821223314	0.010314042	7.035650185		0.4739458	0.808364524		0.264260034		0.027808794										
0.473935	1.6680894	3.821222425	0.010311561	7.005589684		0.473935	0.808235391		0.264560086		0.027942564										
0.4739241	1.6681045	3.821221888	0.01031323	6.978304708		0.4739241	0.808052123		0.264698475		0.028043489										
0.4739133	1.6681164	3.821222092	0.010316477	6.954320541		0.4739133	0.807860496		0.264759032		0.028089338										
0.4739025	1.6681259	3.821222739	0.010318165	6.93667395		0.4739025	0.807729553		0.264826189		0.028027909										
0.4738916	1.6681353	3.821223044	0.010316858	6.931234413		0.4738916	0.807715621		0.26490556		0.027801377										
0.4738808	1.6681481	3.821222329	0.010313992	6.942552067		0.4738808	0.807819644		0.264914534		0.027619204										
0.47387	1.668164	3.82122056	0.010312945	6.968388302		0.47387	0.807972784		0.264754582		0.027421941										
0.4738592	1.6681814	3.821218434	0.010316433	7.00118264		0.4738592	0.80808821		0.264389083		0.027164755										
0.4738483	1.6681966	3.821216973	0.010324508	7.033487257		0.4738483	0.808124455		0.263871541		0.02694503										
0.4738375	1.6682072	3.821216906	0.010334796	7.062502032		0.4738375	0.808105905		0.263303636		0.026942885										
0.4738267	1.668213	3.821218317	0.010344179	7.087547104		0.4738267	0.808080854		0.262796425		0.026892696										
0.4738159	1.6682156	3.821220746	0.010350597	7.106645391		0.4738159	0.808072682		0.262433898		0.02685848										
0.473805	1.6682166	3.821223609	0.010353467	7.115438847		0.473805	0.808067124		0.262267159		0.026968307										
0.4737942	1.6682179	3.821226543	0.010353076	7.110240761		0.4737942	0.808039159		0.262313072		0.027244996										
0.4737834	1.6682195	3.821229396	0.01034961	7.090197747		0.4737834	0.807981019		0.262571634		0.027510766										
0.4737726	1.668223	3.821232001	0.010343268	7.057240804		0.4737726	0.807900035		0.263022506		0.02766912										
0.4737618	1.6682293	3.821234042	0.010334657	7.016836851		0.4737618	0.80781618		0.263605841		0.027682519										
0.4737509	1.6682395	3.821235224	0.010325117	6.977684982		0.4737509	0.80775486		0.264212712		0.027587622										
0.4737401	1.6682536	3.821235542	0.010316494	6.950788458		0.4737401	0.807745581		0.264699194		0.027385904										
0.4737293	1.6682709	3.821235384	0.010310708	6.944464063		0.4737293	0.807801714		0.264937852		0.027195522										
0.4737185	1.6682893	3.821235309	0.010309066	6.95886754		0.4737185	0.807902114		0.264882497		0.027119142										
0.4737077	1.6683062	3.821235717	0.010311282	6.985642945		0.4737077	0.808005703		0.264604542		0.027095645										
0.4736968	1.6683203	3.821236664	0.010315432	7.012158377		0.4736968	0.808075567		0.264262947		0.027067376										
0.473686	1.6683309	3.821237943	0.010318664	7.026111649		0.473686	0.808092021		0.264045135		0.027092622										
0.4736752	1.6683405	3.821239339	0.010319253	7.019385048		0.4736752	0.808039404		0.264069073		0.027131339										
0.4736644	1.6683515	3.821240823	0.010317695	6.990484152		0.4736644	0.807901249		0.264329017		0.027152397										
0.4736536	1.6683649	3.821242515	0.010316201	6.947415689		0.4736536	0.807684369		0.264691412		0.027199432										
0.4736427	1.6683796	3.821244432	0.010316679	6.906027867		0.4736427	0.807443541		0.264974847		0.027258628										
0.4736319	1.6683937	3.821246233	0.010319234	6.88195089		0.4736319	0.807262748		0.26506017		0.027321232										
0.4736211	1.6684064	3.821247239	0.010322317	6.880293802		0.4736211	0.807196059		0.264961915		0.027391717										
0.4736103	1.6684183	3.821246844	0.01032467	6.893772781		0.4736103	0.807224684		0.264776821		0.027470781										
0.4735995	1.6684315	3.821245029	0.010326725	6.909792894		0.4735995	0.807272251		0.26458328		0.027605433										
0.4735887	1.6684452	3.821242534	0.010330271	6.920640353		0.4735887	0.807266471		0.264377198		0.027846535										
0.4735779	1.6684583	3.821240496	0.010336678	6.925495081		0.4735779	0.807179973		0.264118057		0.028116744										
0.473567	1.6684681	3.821239826	0.010345267	6.925900866		0.473567	0.80703259		0.263817739		0.028332567										
0.4735562	1.6684733	3.821240814	0.010352993	6.92159799		0.4735562	0.806873773		0.263581693		0.028435447										
0.4735454	1.6684752	3.821243187	0.010356321	6.912442608		0.4735454	0.806761814		0.263530825		0.028344238										
0.4735346	1.6684778	3.821246369	0.010353723	6.902547081		0.4735346	0.806744907		0.263686576		0.028039873										
0.4735238	1.6684851	3.821249666	0.010347523	6.899804013		0.4735238	0.80682761		0.263912004		0.027600326										
0.473513	1.6684976	3.821252317	0.010342365	6.909904868		0.473513	0.806963469		0.264007538		0.02708518										
0.4735022	1.6685132	3.82125366	0.010341901	6.931059931		0.4735022	0.80708143		0.263862199		0.026602777										
