Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/64"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1527.5516	1.29935		1.29935		
1527.6118	1.29897		1.29897		
1527.6721	1.29853		1.29853		
1527.7324	1.29808		1.29808		
1527.7926	1.29775		1.29775		
1527.8529	1.29754		1.29754		
1527.9132	1.29751		1.29751		
1527.9734	1.29756		1.29756		
1528.0337	1.29769		1.29769		
1528.0939	1.29781		1.29781		
1528.1542	1.29792		1.29792		
1528.2145	1.29799		1.29799		
1528.2747	1.29804		1.29804		
1528.335	1.29805		1.29805		
1528.3953	1.29806		1.29806		
1528.4555	1.29803		1.29803		
1528.5158	1.29801		1.29801		
1528.5761	1.29799		1.29799		
1528.6363	1.29802		1.29802		
1528.6966	1.29807		1.29807		
1528.7569	1.29818		1.29818		
1528.8171	1.2983		1.2983		
1528.8774	1.29843		1.29843		
1528.9377	1.29848		1.29848		
1528.9979	1.29847		1.29847		
1529.0582	1.29834		1.29834		
1529.1185	1.29817		1.29817		
1529.1787	1.29796		1.29796		
1529.239	1.29781		1.29781		
1529.2993	1.29772		1.29772		
1529.3595	1.29775		1.29775		
1529.4198	1.29785		1.29785		
1529.4801	1.29805		1.29805		
1529.5403	1.29827		1.29827		
1529.6006	1.29851		1.29851		
1529.6609	1.29871		1.29871		
1529.7211	1.2989		1.2989		
1529.7814	1.29901		1.29901		
1529.8416	1.29909		1.29909		
1529.9019	1.29908		1.29908		
1529.9622	1.29902		1.29902		
1530.0224	1.29888		1.29888		
1530.0827	1.29871		1.29871		
1530.143	1.29851		1.29851		
1530.2032	1.29834		1.29834		
1530.2635	1.29818		1.29818		
1530.3238	1.2981		1.2981		
1530.384	1.29805		1.29805		
1530.4443	1.29807		1.29807		
1530.5046	1.29811		1.29811		
1530.5648	1.29818		1.29818		
1530.6251	1.29822		1.29822		
1530.6854	1.29824		1.29824		
1530.7456	1.29819		1.29819		
1530.8059	1.29806		1.29806		
1530.8662	1.29783		1.29783		
1530.9264	1.29755		1.29755		
1530.9867	1.29721		1.29721		
1531.047	1.29689		1.29689		
1531.1072	1.2966		1.2966		
1531.1675	1.29641		1.29641		
1531.2278	1.29629		1.29629		
1531.288	1.29628		1.29628		
1531.3483	1.29632		1.29632		
1531.4086	1.29642		1.29642		
1531.4688	1.29655		1.29655		
1531.5291	1.29675		1.29675		
1531.5893	1.29698		1.29698		
1531.6496	1.29727		1.29727		
1531.7099	1.29755		1.29755		
1531.7701	1.29779		1.29779		
1531.8304	1.29791		1.29791		
1531.8907	1.29789		1.29789		
1531.9509	1.29768		1.29768		
1532.0112	1.29736		1.29736		
1532.0715	1.29697		1.29697		
1532.1317	1.29664		1.29664		
1532.192	1.29642		1.29642		
1532.2523	1.29638		1.29638		
1532.3125	1.29648		1.29648		
1532.3728	1.29672		1.29672		
1532.4331	1.29701		1.29701		
1532.4933	1.29732		1.29732		
1532.5536	1.2976		1.2976		
1532.6139	1.29786		1.29786		
1532.6741	1.29809		1.29809		
1532.7344	1.29831		1.29831		
1532.7947	1.2985		1.2985		
1532.8549	1.29864		1.29864		
1532.9152	1.29871		1.29871		
1532.9755	1.29873		1.29873		
1533.0357	1.29865		1.29865		
1533.096	1.29854		1.29854		
1533.1563	1.2984		1.2984		
1533.2165	1.29833		1.29833		
1533.2768	1.2983		1.2983		
1533.3371	1.29833		1.29833		
1533.3973	1.29835		1.29835		
1533.4576	1.29836		1.29836		
1533.5178	1.29828		1.29828		
1533.5781	1.29816		1.29816		
1533.6384	1.29798		1.29798		
1533.6986	1.29781		1.29781		
1533.7589	1.29767		1.29767		
1533.8192	1.29761		1.29761		
1533.8794	1.29757		1.29757		
1533.9397	1.29756		1.29756		
1534	1.29751		1.29751		
1534.0602	1.29744		1.29744		
1534.1205	1.2973		1.2973		
1534.1808	1.29716		1.29716		
1534.241	1.29704		1.29704		
1534.3013	1.29701		1.29701		
1534.3616	1.29706		1.29706		
1534.4218	1.29721		1.29721		
1534.4821	1.29739		1.29739		
1534.5424	1.2976		1.2976		
1534.6026	1.29775		1.29775		
1534.6629	1.29785		1.29785		
1534.7232	1.29787		1.29787		
1534.7834	1.29785		1.29785		
1534.8437	1.29779		1.29779		
1534.904	1.29773		1.29773		
1534.9642	1.29765		1.29765		
1535.0245	1.29758		1.29758		
1535.0848	1.29747		1.29747		
1535.145	1.29736		1.29736		
1535.2053	1.29719		1.29719		
1535.2656	1.29701		1.29701		
1535.3258	1.2968		1.2968		
1535.3861	1.29659		1.29659		
1535.4463	1.29638		1.29638		
1535.5066	1.29623		1.29623		
1535.5669	1.2961		1.2961		
1535.6271	1.29604		1.29604		
