Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/54"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
4166.039122	1.370134344		0.002040372			4166.039122	5.5E-5		
4166.159653	1.370131383		0.002053283			4166.159653	6.9E-5		
4166.280184	1.370121351		0.00206389			4166.280184	8.0E-5		
4166.400715	1.370105056		0.002070321			4166.400715	8.6E-5		
4166.521246	1.370084008		0.002067926			4166.521246	8.2E-5		
4166.641777	1.370064152		0.002055432			4166.641777	6.7E-5		
4166.762309	1.370049408		0.002035335			4166.762309	4.4E-5		
4166.88284	1.370041262		0.00201028			4166.88284	1.6E-5		
4167.003371	1.370041622		0.001982884			4167.003371	-1.4E-5		
4167.123902	1.370049694		0.001957755			4167.123902	-4.1E-5		
4167.244433	1.370062592		0.001936888			4167.244433	-6.3E-5		
4167.364964	1.370077276		0.001920471			4167.364964	-8.0E-5		
4167.485496	1.370092311		0.001907677			4167.485496	-9.3E-5		
4167.606027	1.370104957		0.001896853			4167.606027	-0.000104		
4167.726558	1.370117196		0.001884232			4167.726558	-0.000117		
4167.847089	1.370130216		0.001870652			4167.847089	-0.000131		
4167.96762	1.370146181		0.001854159			4167.96762	-0.000148		
4168.088151	1.370167957		0.001838224			4168.088151	-0.000164		
4168.208683	1.370194847		0.00182471			4168.208683	-0.000177		
4168.329214	1.370226716		0.001816359			4168.329214	-0.000184		
4168.449745	1.370261285		0.001815131			4168.449745	-0.000183		
4168.570276	1.370295547		0.001822122			4168.570276	-0.000173		
4168.690807	1.370326675		0.001836591			4168.690807	-0.000155		
4168.811338	1.370350929		0.001856947			4168.811338	-0.000131		
4168.93187	1.370368323		0.001877721			4168.93187	-0.000107		
4169.052401	1.370380857		0.00189879			4169.052401	-8.3E-5		
4169.172932	1.37038806		0.001917452			4169.172932	-6.2E-5		
4169.293463	1.370393488		0.001932578			4169.293463	-4.5E-5		
4169.413994	1.370399186		0.001944953			4169.413994	-3.1E-5		
4169.534525	1.370406877		0.001957207			4169.534525	-1.7E-5		
4169.655056	1.370414774		0.001971268			4169.655056	-1.0E-6		
4169.775588	1.370422451		0.001987165			4169.775588	1.7E-5		
4169.896119	1.370428841		0.002006783			4169.896119	3.9E-5		
4170.01665	1.37043027		0.002029436			4170.01665	6.4E-5		
4170.137181	1.370426697		0.002052393			4170.137181	8.9E-5		
4170.257712	1.370417149		0.002075715			4170.257712	0.000114		
4170.378243	1.370400567		0.002095822			4170.378243	0.000135		
4170.498775	1.370379008		0.002110767			4170.498775	0.00015		
4170.619306	1.370353784		0.002119559			4170.619306	0.000158		
4170.739837	1.370325808		0.002121233			4170.739837	0.000158		
4170.860368	1.370297557		0.002113816			4170.860368	0.000148		
4170.980899	1.370272102		0.002098032			4170.980899	0.000129		
4171.10143	1.370252052		0.002074634			4171.10143	0.000102		
4171.221962	1.370238897		0.002046263			4171.221962	7.0E-5		
4171.342493	1.37023444		0.002013721			4171.342493	3.4E-5		
4171.463024	1.370239737		0.001982407			4171.463024	0		
4171.583555	1.370251485		0.001953432			4171.583555	-3.1E-5		
4171.704086	1.370270068		0.001928594			4171.704086	-5.7E-5		
4171.824617	1.370291951		0.001909019			4171.824617	-7.7E-5		
4171.945149	1.370316645		0.001893825			4171.945149	-9.2E-5		
4172.06568	1.370342707		0.001883099			4172.06568	-0.000102		
4172.186211	1.370370453		0.001875913			4172.186211	-0.000108		
4172.306742	1.370400253		0.001873152			4172.306742	-0.000109		
4172.427273	1.370431704		0.001876664			4172.427273	-0.000103		
4172.547804	1.370462216		0.001887514			4172.547804	-8.9E-5		
4172.668336	1.370489817		0.001905825			4172.668336	-6.7E-5		
4172.788867	1.37051104		0.001930897			4172.788867	-3.8E-5		
4172.909398	1.370523525		0.001960144			4172.909398	-5.0E-6		
4173.029929	1.37052522		0.001989139			4173.029929	2.7E-5		
4173.15046	1.370519105		0.002013149			4173.15046	5.3E-5		
4173.270991	1.370507218		0.002031138			4173.270991	7.2E-5		
4173.391523	1.370493256		0.002040151			4173.391523	8.1E-5		
4173.512054	1.370482211		0.002042614			4173.512054	8.3E-5		
4173.632585	1.370475099		0.002041195			4173.632585	8.1E-5		
4173.753116	1.370473153		0.00203855			4173.753116	7.8E-5		
4173.873647	1.370475496		0.002038374			4173.873647	7.8E-5		
4173.994178	1.37047843		0.002042713			4173.994178	8.3E-5		
4174.11471	1.370479091		0.00204992			4174.11471	9.1E-5		
4174.235241	1.370476298		0.002059158			4174.235241	0.000101		
4174.355772	1.370468146		0.002067814			4174.355772	0.00011		
4174.476303	1.370455769		0.002073086			4174.476303	0.000115		
4174.596834	1.370440392		0.002073082			4174.596834	0.000114		
4174.717365	1.37042505		0.002066705			4174.717365	0.000106		
4174.837897	1.370411467		0.002054762			4174.837897	9.2E-5		
4174.958428	1.370401865		0.002037117			4174.958428	7.2E-5		
4175.078959	1.370398824		0.002016342			4175.078959	4.9E-5		
4175.19949	1.370402154		0.00199518			4175.19949	2.6E-5		
4175.320021	1.370411804		0.001975452			4175.320021	5.0E-6		
4175.440552	1.370426373		0.001959974			4175.440552	-1.1E-5		
4175.561084	1.370442868		0.001948927			4175.561084	-2.2E-5		
4175.681615	1.370460795		0.001941433			4175.681615	-2.9E-5		
4175.802146	1.370479398		0.001938446			4175.802146	-3.1E-5		
4175.922677	1.370496121		0.001939213			4175.922677	-2.9E-5		
4176.043208	1.370511683		0.00194096			4176.043208	-2.6E-5		
4176.163739	1.370527694		0.001945409			4176.163739	-2.0E-5		
4176.28427	1.370542108		0.001952684			4176.28427	-1.1E-5		
4176.404802	1.370555718		0.001962736			4176.404802	1.0E-6		
4176.525333	1.370566179		0.001976619			4176.525333	1.7E-5		
4176.645864	1.370572469		0.001992576			4176.645864	3.5E-5		
4176.766395	1.370573198		0.002009782			4176.766395	5.4E-5		
4176.886926	1.370568547		0.002025496			4176.886926	7.1E-5		
4177.007457	1.370558657		0.002038802			4177.007457	8.5E-5		
4177.127989	1.370545127		0.002046872			4177.127989	9.3E-5		
4177.24852	1.370529733		0.002050508			4177.24852	9.6E-5		
4177.369051	1.370513683		0.002047817			4177.369051	9.2E-5		
4177.489582	1.370499679		0.002041364			4177.489582	8.4E-5		
4177.610113	1.370486029		0.002030342			4177.610113	7.1E-5		
4177.730644	1.370476252		0.002015447			4177.730644	5.4E-5		
4177.851176	1.37046805		0.001997729			4177.851176	3.4E-5		
4177.971707	1.370464921		0.001975155			4177.971707	9.0E-6		
4178.092238	1.37046798		0.001951295			4178.092238	-1.7E-5		
4178.212769	1.370478766		0.001926964			4178.212769	-4.3E-5		
4178.3333	1.370496861		0.001907643			4178.3333	-6.3E-5		
4178.453831	1.370518845		0.001894449			4178.453831	-7.6E-5		
4178.574363	1.370542381		0.001889344			4178.574363	-8.0E-5		
4178.694894	1.370562827		0.001891702			4178.694894	-7.6E-5		
4178.815425	1.37057678		0.001899001			4178.815425	-6.7E-5		
4178.935956	1.370582507		0.001905894			4178.935956	-5.9E-5		
4179.056487	1.370582326		0.001907694			4179.056487	-5.7E-5		
4179.177018	1.37058063		0.001901404			4179.177018	-6.4E-5		
4179.29755	1.370582689		0.001887613			4179.29755	-7.9E-5		
4179.418081	1.370592725		0.001868789			4179.418081	-9.9E-5		
4179.538612	1.370613345		0.001850228			4179.538612	-0.000118		
4179.659143	1.370643833		0.001837426			4179.659143	-0.00013		
4179.779674	1.370680622		0.001835147			4179.779674	-0.00013		
4179.900205	1.370719203		0.001845483			4179.900205	-0.000116		
4180.020737	1.370752955		0.001869747			4180.020737	-8.7E-5		
4180.141268	1.370776451		0.001902819			4180.141268	-4.9E-5		
4180.261799	1.370788379		0.001942051			4180.261799	-5.0E-6		
4180.38233	1.370785002		0.001982219			4180.38233	3.9E-5		
4180.502861	1.37076792		0.002016861			4180.502861	7.6E-5		
4180.623392	1.370739962		0.002041261			4180.623392	0.000101		
4180.743924	1.370705886		0.0020524			4180.743924	0.000111		
4180.864455	1.370670755		0.002048153			4180.864455	0.000104		
4180.984986	1.370641338		0.002029924			4180.984986	8.2E-5		
4181.105517	1.370621622		0.002000199			4181.105517	4.8E-5		
4181.226048	1.370617461		0.001964072			4181.226048	8.0E-6		
4181.346579	1.370628433		0.001929748			4181.346579	-2.9E-5		
4181.467111	1.370652624		0.001901887			4181.467111	-5.8E-5		
4181.587642	1.370686189		0.001886174			4181.587642	-7.3E-5		
4181.708173	1.370722652		0.001884822			4181.708173	-7.2E-5		
4181.828704	1.370755542		0.001897318			4181.828704	-5.6E-5		
4181.949235	1.370780033		0.001919412			4181.949235	-3.0E-5		
4182.069766	1.370794676		0.001947559			4182.069766	2.0E-6		
4182.190298	1.370797332		0.001977348			4182.190298	3.5E-5		
4182.310829	1.370790547		0.002004079			4182.310829	6.4E-5		
4182.43136	1.370775258		0.002026786			4182.43136	8.8E-5		
4182.551891	1.370753718		0.002041698			4182.551891	0.000103		
4182.672422	1.370728866		0.002049544			4182.672422	0.00011		
4182.792953	1.370701752		0.002048442			4182.792953	0.000107		
4182.913485	1.370675933		0.002039086			4182.913485	9.5E-5		
4183.034016	1.37065235		0.002021418			4183.034016	7.4E-5		
4183.154547	1.370634365		0.001996142			4183.154547	4.5E-5		
4183.275078	1.370624016		0.001964951			4183.275078	1.0E-5		
4183.395609	1.370623474		0.001931346			4183.395609	-2.7E-5		
4183.51614	1.370632103		0.00189809			4183.51614	-6.3E-5		
4183.636671	1.370650291		0.001868793			4183.636671	-9.4E-5		
4183.757203	1.370674225		0.001846412			4183.757203	-0.000117		
4183.877734	1.37070214		0.001831053			4183.877734	-0.000132		
4183.998265	1.370731182		0.001824707			4183.998265	-0.000137		
4184.118796	1.370756915		0.001825828			4184.118796	-0.000134		
4184.239327	1.370778308		0.001831755			4184.239327	-0.000126		
4184.359858	1.370793283		0.001840799			4184.359858	-0.000115		
4184.48039	1.370802691		0.001848367			4184.48039	-0.000106		
4184.600921	1.370807813		0.001854381			4184.600921	-9.9E-5		
4184.721452	1.37080971		0.001854236			4184.721452	-9.9E-5		
4184.841983	1.370814573		0.001849369			4184.841983	-0.000104		
4184.962514	1.370822671		0.001841581			4184.962514	-0.000112		
4185.083045	1.370837127		0.001833403			4185.083045	-0.00012		
4185.203577	1.370856733		0.001828543			4185.203577	-0.000124		
4185.324108	1.370880391		0.001830697			4185.324108	-0.00012		
4185.444639	1.370902088		0.001841142			4185.444639	-0.000107		
4185.56517	1.370919372		0.001858213			4185.56517	-8.7E-5		
4185.685701	1.37092738		0.001879482			4185.685701	-6.3E-5		
4185.806232	1.370926404		0.001898577			4185.806232	-4.2E-5		
4185.926764	1.37091856		0.001912644			4185.926764	-2.7E-5		
4186.047295	1.370906803		0.00191878			4186.047295	-2.1E-5		
4186.167826	1.370896189		0.001915768			4186.167826	-2.5E-5		
4186.288357	1.37089142		0.001907859			4186.288357	-3.4E-5		
4186.408888	1.370891247		0.001897854			4186.408888	-4.5E-5		
4186.529419	1.37089765		0.001888355			4186.529419	-5.5E-5		
4186.649951	1.370906411		0.00188325			4186.649951	-6.0E-5		
4186.770482	1.370915302		0.00188086			4186.770482	-6.2E-5		
4186.891013	1.37092193		0.001880424			4186.891013	-6.2E-5		
4187.011544	1.370927028		0.001878267			4187.011544	-6.4E-5		
4187.132075	1.370932179		0.001874291			4187.132075	-6.8E-5		
4187.252606	1.370939308		0.001867471			4187.252606	-7.5E-5		
4187.373138	1.370950768		0.001859479			4187.373138	-8.3E-5		
4187.493669	1.370968276		0.001852932			4187.493669	-8.9E-5		
4187.6142	1.370990057		0.001852476			4187.6142	-8.8E-5		
4187.734731	1.371012881		0.001858308			4187.734731	-8.0E-5		
4187.855262	1.371035236		0.001872336			4187.855262	-6.3E-5		
4187.975793	1.371050941		0.00189403			4187.975793	-3.8E-5		
4188.096325	1.371058818		0.001918018			4188.096325	-1.1E-5		
4188.216856	1.371058594		0.001943408			4188.216856	1.7E-5		
4188.337387	1.371049427		0.001964808			4188.337387	4.0E-5		
4188.457918	1.37103569		0.001981043			4188.457918	5.7E-5		
4188.578449	1.371017089		0.001990316			4188.578449	6.6E-5		
4188.69898	1.370999328		0.001991371			4188.69898	6.6E-5		
4188.819512	1.370983297		0.001986875			4188.819512	6.0E-5		
4188.940043	1.370971901		0.00197756			4188.940043	4.9E-5		
4189.060574	1.370963916		0.001967129			4189.060574	3.7E-5		
4189.181105	1.370959848		0.001954645			4189.181105	2.3E-5		
4189.301636	1.370959377		0.001943755			4189.301636	1.1E-5		
4189.422167	1.370959975		0.001933708			4189.422167	0		
4189.542699	1.370961398		0.001924518			4189.542699	-1.0E-5		
4189.66323	1.370962689		0.001915336			4189.66323	-2.0E-5		
4189.783761	1.37096361		0.001905271			4189.783761	-3.1E-5		
4189.904292	1.370964987		0.001892456			4189.904292	-4.5E-5		
4190.024823	1.370969211		0.001876748			4190.024823	-6.2E-5		
4190.145354	1.37097818		0.001859842			4190.145354	-8.0E-5		
4190.265885	1.370991263		0.001843592			4190.265885	-9.7E-5		
4190.386417	1.371009471		0.001827936			4190.386417	-0.000113		
4190.506948	1.371033474		0.00181646			4190.506948	-0.000124		
4190.627479	1.371060536		0.001811146			4190.627479	-0.000128		
4190.74801	1.371088815		0.001812105			4190.74801	-0.000125		
4190.868541	1.371117135		0.001820316			4190.868541	-0.000114		
4190.989072	1.371141681		0.001836013			4190.989072	-9.5E-5		
4191.109604	1.371161227		0.00185655			4191.109604	-7.1E-5		
4191.230135	1.371173846		0.001882045			4191.230135	-4.2E-5		
4191.350666	1.371177437		0.001908092			4191.350666	-1.3E-5		
4191.471197	1.371173603		0.00193278			4191.471197	1.4E-5		
4191.591728	1.371161724		0.001953426			4191.591728	3.6E-5		
4191.712259	1.371144564		0.00196714			4191.712259	5.0E-5		
4191.832791	1.371124812		0.001972851			4191.832791	5.5E-5		
4191.953322	1.3711057		0.001971269			4191.953322	5.2E-5		
4192.073853	1.371087752		0.001963269			4192.073853	4.2E-5		
4192.194384	1.371073258		0.001948711			4192.194384	2.5E-5		
4192.314915	1.371063432		0.001929334			4192.314915	3.0E-6		
4192.435446	1.371059342		0.001905982			4192.435446	-2.3E-5		
4192.555978	1.371061501		0.001879528			4192.555978	-5.2E-5		
4192.676509	1.371073074		0.001850686			4192.676509	-8.3E-5		
4192.79704	1.371094923		0.001824841			4192.79704	-0.00011		
4192.917571	1.371125551		0.001803899			4192.917571	-0.000131		
4193.038102	1.371165057		0.001792384			4193.038102	-0.000141		
4193.158633	1.371208454		0.001794227			4193.158633	-0.000136		
4193.279165	1.371250826		0.001810635			4193.279165	-0.000115		
4193.399696	1.371285425		0.001841115			4193.399696	-7.9E-5		
4193.520227	1.371306994		0.001880551			4193.520227	-3.4E-5		
4193.640758	1.371313837		0.001923608			4193.640758	1.4E-5		
4193.761289	1.371304832		0.001964011			4193.761289	5.8E-5		
4193.88182	1.371284406		0.001995141			4193.88182	9.1E-5		
4194.002352	1.371257083		0.002015816			4194.002352	0.000112		
4194.122883	1.371227632		0.002023931			4194.122883	0.000119		
4194.243414	1.371201		0.00202281			4194.243414	0.000116		
4194.363945	1.371177966		0.002014218			4194.363945	0.000105		
4194.484476	1.371160401		0.00200076			4194.484476	8.9E-5		
4194.605007	1.371147799		0.00198428			4194.605007	7.0E-5		
4194.725539	1.371139661		0.001966621			4194.725539	5.0E-5		
4194.84607	1.371135225		0.001946925			4194.84607	2.8E-5		
4194.966601	1.371135917		0.001926915			4194.966601	6.0E-6		
4195.087132	1.37114081		0.001906649			4195.087132	-1.6E-5		
4195.207663	1.371151259		0.001888762			4195.207663	-3.5E-5		
4195.328194	1.371163928		0.001873458			4195.328194	-5.1E-5		
4195.448726	1.371180797		0.001861521			4195.448726	-6.3E-5		
4195.569257	1.371197276		0.001855045			4195.569257	-6.9E-5		
4195.689788	1.371212794		0.00185044			4195.689788	-7.3E-5		
4195.810319	1.37122759		0.001847691			4195.810319	-7.5E-5		
4195.93085	1.37124214		0.001845863			4195.93085	-7.6E-5		
4196.051381	1.371256782		0.001844935			4196.051381	-7.6E-5		
4196.171913	1.371272961		0.001845725			4196.171913	-7.4E-5		
4196.292444	1.371289106		0.00185014			4196.292444	-6.8E-5		
4196.412975	1.371304219		0.001858242			4196.412975	-5.8E-5		
4196.533506	1.371315716		0.001870188			4196.533506	-4.4E-5		
4196.654037	1.371322273		0.001884249			4196.654037	-2.8E-5		
4196.774568	1.371321473		0.001897854			4196.774568	-1.3E-5		
4196.8951	1.371315545		0.001906338			4196.8951	-4.0E-6		
4197.015631	1.371306356		0.001908682			4197.015631	-2.0E-6		
4197.136162	1.371298512		0.001901885			4197.136162	-1.0E-5		
4197.256693	1.371297021		0.001890171			4197.256693	-2.3E-5		
4197.377224	1.371302025		0.001876248			4197.377224	-3.8E-5		
4197.497755	1.371315113		0.001863641			4197.497755	-5.1E-5		
4197.618286	1.371334123		0.001857011			4197.618286	-5.7E-5		
4197.738818	1.371354535		0.001858445			4197.738818	-5.4E-5		
4197.859349	1.371371883		0.001866406			4197.859349	-4.4E-5		
4197.97988	1.371384471		0.001878281			4197.97988	-3.0E-5		
4198.100411	1.371390649		0.001891455			4198.100411	-1.5E-5		
4198.220942	1.37139147		0.001901334			4198.220942	-4.0E-6		
4198.341473	1.371390896		0.001906771			4198.341473	2.0E-6		
4198.462005	1.371391211		0.001908531			4198.462005	4.0E-6		
4198.582536	1.371394457		0.0019083			4198.582536	4.0E-6		
4198.703067	1.371401099		0.001908766			4198.703067	5.0E-6		
4198.823598	1.371409314		0.001912758			4198.823598	1.0E-5		
4198.944129	1.371415869		0.001919567			4198.944129	1.8E-5		
4199.06466	1.371420476		0.001928306			4199.06466	2.8E-5		
4199.185192	1.371420855		0.001938209			4199.185192	3.9E-5		
4199.305723	1.371416875		0.001945664			4199.305723	4.7E-5		
4199.426254	1.371410938		0.001948711			4199.426254	5.0E-5		
4199.546785	1.371405567		0.001947197			4199.546785	4.8E-5		
4199.667316	1.371403135		0.001941882			4199.667316	4.2E-5		
4199.787847	1.371405094		0.001935392			4199.787847	3.5E-5		
4199.908379	1.371411177		0.001929555			4199.908379	2.9E-5		
4200.02891	1.371420905		0.001927116			4200.02891	2.7E-5		
4200.149441	1.371431307		0.001929161			4200.149441	3.0E-5		
4200.269972	1.371440372		0.001935813			4200.269972	3.8E-5		
4200.390503	1.371445313		0.001945434			4200.390503	4.9E-5		
4200.511034	1.371445449		0.001956255			4200.511034	6.1E-5		
4200.631566	1.371439371		0.00196474			4200.631566	7.0E-5		
4200.752097	1.3714306		0.00196796			4200.752097	7.3E-5		
4200.872628	1.371420686		0.001965819			4200.872628	7.0E-5		
4200.993159	1.371412752		0.001957222			4200.993159	6.0E-5		
4201.11369	1.371409802		0.001943795			4201.11369	4.5E-5		
4201.234221	1.371414389		0.001928096			4201.234221	2.8E-5		
4201.354753	1.371427406		0.001914596			4201.354753	1.4E-5		
4201.475284	1.371446208		0.001907981			4201.475284	8.0E-6		
4201.595815	1.371467074		0.001908479			4201.595815	1.0E-5		
4201.716346	1.371488325		0.001918907			4201.716346	2.3E-5		
4201.836877	1.371501857		0.001937951			4201.836877	4.5E-5		
4201.957408	1.371507162		0.001960214			4201.957408	7.0E-5		
4202.07794	1.371501711		0.001983136			4202.07794	9.5E-5		
4202.198471	1.371487825		0.002000241			4202.198471	0.000113		
4202.319002	1.371468236		0.002010456			4202.319002	0.000123		
4202.439533	1.371447224		0.002010805			4202.439533	0.000122		
4202.560064	1.371428643		0.002004672			4202.560064	0.000114		
4202.680595	1.371413156		0.001992016			4202.680595	9.9E-5		
4202.801127	1.371404501		0.001976228			4202.801127	8.1E-5		
4202.921658	1.371399849		0.0019611			4202.921658	6.4E-5		
4203.042189	1.371398296		0.001945783			4203.042189	4.7E-5		
4203.16272	1.371399107		0.001932132			4203.16272	3.2E-5		
4203.283251	1.371400245		0.001918461			4203.283251	1.7E-5		
4203.403782	1.371403068		0.001904687			4203.403782	2.0E-6		
4203.524314	1.371406408		0.001889978			4203.524314	-1.4E-5		
4203.644845	1.37141314		0.001874157			4203.644845	-3.1E-5		
4203.765376	1.371422236		0.001859097			4203.765376	-4.7E-5		
4203.885907	1.37143484		0.001844726			4203.885907	-6.2E-5		
4204.006438	1.371449316		0.001832955			4204.006438	-7.4E-5		
4204.126969	1.371466386		0.001822833			4204.126969	-8.4E-5		
4204.2475	1.371484343		0.00181718			4204.2475	-8.9E-5		
4204.368032	1.371501931		0.001813358			4204.368032	-9.2E-5		
4204.488563	1.3715197		0.001813142			4204.488563	-9.1E-5		
4204.609094	1.371535326		0.001814866			4204.609094	-8.8E-5		
4204.729625	1.371550347		0.001818436			4204.729625	-8.3E-5		
4204.850156	1.371562811		0.001823971			4204.850156	-7.6E-5		
4204.970687	1.371573365		0.001829622			4204.970687	-6.9E-5		
4205.091219	1.371582345		0.001836275			4205.091219	-6.1E-5		
4205.21175	1.371588307		0.001843112			4205.21175	-5.3E-5		
4205.332281	1.371591974		0.001848281			4205.332281	-4.7E-5		
4205.452812	1.371594584		0.001851707			4205.452812	-4.3E-5		
4205.573343	1.371596532		0.001853365			4205.573343	-4.1E-5		
4205.693874	1.371598702		0.001853201			4205.693874	-4.1E-5		
4205.814406	1.371601235		0.00185211			4205.814406	-4.2E-5		
4205.934937	1.371603927		0.001849202			4205.934937	-4.5E-5		
4206.055468	1.371608572		0.001845269			4206.055468	-4.9E-5		
4206.175999	1.371613829		0.0018413			4206.175999	-5.3E-5		
4206.29653	1.371620369		0.001836348			4206.29653	-5.8E-5		
4206.417061	1.371628565		0.001831294			4206.417061	-6.3E-5		
4206.537593	1.371638891		0.001827014			4206.537593	-6.7E-5		
4206.658124	1.371649117		0.001824547			4206.658124	-6.9E-5		
4206.778655	1.371659548		0.001821165			4206.778655	-7.2E-5		
4206.899186	1.371671569		0.001818589			4206.899186	-7.4E-5		
4207.019717	1.371683808		0.001815999			4207.019717	-7.6E-5		
4207.140248	1.371698245		0.001813275			4207.140248	-7.8E-5		
4207.26078	1.371714803		0.001811324			4207.26078	-7.9E-5		
4207.381311	1.371735314		0.001810937			4207.381311	-7.8E-5		
4207.501842	1.371758774		0.001815793			4207.501842	-7.1E-5		
4207.622373	1.371783287		0.001826005			4207.622373	-5.8E-5		
4207.742904	1.371807889		0.001844346			4207.742904	-3.6E-5		
4207.863435	1.371827121		0.001871149			4207.863435	-5.0E-6		
4207.983967	1.37183803		0.001903885			4207.983967	3.2E-5		
4208.104498	1.37183755		0.001939128			4208.104498	7.1E-5		
4208.225029	1.371825521		0.001972367			4208.225029	0.000107		
4208.34556	1.371801458		0.001999114			4208.34556	0.000135		
4208.466091	1.371769213		0.002012807			4208.466091	0.000148		
4208.586622	1.371735817		0.002011207			4208.586622	0.000144		
4208.707154	1.371708051		0.001995708			4208.707154	0.000125		
4208.827685	1.371690493		0.001969643			4208.827685	9.5E-5		
4208.948216	1.371688302		0.001938119			4208.948216	6.0E-5		
4209.068747	1.371701539		0.001910168			4209.068747	3.0E-5		
4209.189278	1.371726755		0.001891421			4209.189278	1.1E-5		
4209.309809	1.371758089		0.001887657			4209.309809	9.0E-6		
4209.430341	1.371786538		0.001898526			4209.430341	2.3E-5		
4209.550872	1.371806857		0.001920735			4209.550872	4.9E-5		
4209.671403	1.37181388		0.00194918			4209.671403	8.1E-5		
4209.791934	1.371807141		0.001975759			4209.791934	0.00011		
4209.912465	1.371789942		0.001994849			4209.912465	0.00013		
4210.032996	1.371767919		0.00200249			4210.032996	0.000137		
4210.153528	1.37174785		0.002000073			4210.153528	0.000133		
4210.274059	1.371732412		0.001991049			4210.274059	0.000122		
4210.39459	1.371723474		0.001978917			4210.39459	0.000108		
4210.515121	1.37171957		0.001968283			4210.515121	9.6E-5		
4210.635652	1.371716691		0.001960296			4210.635652	8.7E-5		
4210.756183	1.371712191		0.001953313			4210.756183	7.9E-5		
4210.876715	1.371704524		0.001944718			4210.876715	6.9E-5		
4210.997246	1.371694713		0.001929933			4210.997246	5.2E-5		
4211.117777	1.371687587		0.001906855			4211.117777	2.6E-5		
4211.238308	1.371688418		0.001876067			4211.238308	-8.0E-6		
4211.358839	1.371702322		0.001842671			4211.358839	-4.4E-5		
4211.47937	1.371729416		0.001812983			4211.47937	-7.5E-5		
4211.599901	1.371768698		0.001793383			4211.599901	-9.4E-5		
4211.720433	1.3718135		0.001789698			4211.720433	-9.5E-5		
4211.840964	1.371856657		0.001802367			4211.840964	-7.8E-5		
4211.961495	1.371890599		0.001830048			4211.961495	-4.5E-5		
4212.082026	1.371909143		0.001865899			4212.082026	-4.0E-6		
4212.202557	1.371911861		0.001901818			4212.202557	3.6E-5		
4212.323088	1.371901309		0.00193223			4212.323088	6.9E-5		
4212.44362	1.371880712		0.001952423			4212.44362	9.0E-5		
4212.564151	1.371856399		0.001959299			4212.564151	9.6E-5		
4212.684682	1.371834583		0.001954285			4212.684682	8.9E-5		
4212.805213	1.371818942		0.001940766			4212.805213	7.3E-5		
4212.925744	1.371811201		0.001922249			4212.925744	5.2E-5		
4213.046275	1.371811724		0.001902322			4213.046275	3.0E-5		
4213.166807	1.371820006		0.001883726			4213.166807	1.0E-5		
4213.287338	1.371834077		0.001870191			4213.287338	-4.0E-6		
4213.407869	1.371849914		0.001861062			4213.407869	-1.3E-5		
4213.5284	1.371868197		0.001856297			4213.5284	-1.7E-5		
4213.648931	1.371885565		0.001857003			4213.648931	-1.5E-5		
4213.769462	1.371901241		0.001860522			4213.769462	-1.0E-5		
4213.889994	1.371915408		0.00186684			4213.889994	-2.0E-6		
4214.010525	1.371927509		0.001875993			4214.010525	9.0E-6		
4214.131056	1.371935723		0.001887189			4214.131056	2.2E-5		
4214.251587	1.371940606		0.00189859			4214.251587	3.5E-5		
4214.372118	1.371941426		0.00191024			4214.372118	4.8E-5		
4214.492649	1.371938003		0.001919442			4214.492649	5.8E-5		
4214.613181	1.371932229		0.001925178			4214.613181	6.4E-5		
4214.733712	1.371924795		0.001927407			4214.733712	6.6E-5		
4214.854243	1.371916353		0.001924282			4214.854243	6.2E-5		
4214.974774	1.371910928		0.001915557			4214.974774	5.2E-5		
4215.095305	1.371909716		0.001903867			4215.095305	3.9E-5		
4215.215836	1.371913817		0.001890047			4215.215836	2.4E-5		
4215.336368	1.371924474		0.001876726			4215.336368	1.0E-5		
4215.456899	1.371941259		0.001867542			4215.456899	1.0E-6		
4215.57743	1.371960684		0.001864511			4215.57743	-1.0E-6		
4215.697961	1.371981522		0.00186771			4215.697961	4.0E-6		
4215.818492	1.372000313		0.001879155			4215.818492	1.8E-5		
4215.939023	1.372012725		0.001896404			4215.939023	3.8E-5		
4216.059555	1.372016992		0.001915958			4216.059555	6.0E-5		
4216.180086	1.372013047		0.001934211			4216.180086	8.0E-5		
4216.300617	1.37200163		0.001947509			4216.300617	9.4E-5		
4216.421148	1.371986539		0.001952913			4216.421148	9.9E-5		
4216.541679	1.371970735		0.001950241			4216.541679	9.5E-5		
4216.66221	1.371958387		0.001939238			4216.66221	8.2E-5		
4216.782742	1.371952639		0.00192332			4216.782742	6.4E-5		
4216.903273	1.371954611		0.001906026			4216.903273	4.5E-5		
4217.023804	1.371962601		0.001891069			4217.023804	2.9E-5		
4217.144335	1.371975047		0.001879447			4217.144335	1.7E-5		
4217.264866	1.371989311		0.001873126			4217.264866	1.1E-5		
4217.385397	1.372002496		0.00187048			4217.385397	9.0E-6		
