Reference:	"Yarnall and Hudson (2022)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2022.121738"
Sample Type:	"Ice"
Composition:	"C3H6O2 (1)"
Temperature:	"115K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/295"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
593.2436	1.5613			593.2436	0.0042		
593.3641	1.5608			593.3641	0.00434		
593.4846	1.5603			593.4846	0.00419		
593.6051	1.5599			593.6051	0.00377		
593.7256	1.5596			593.7256	0.00315		
593.8461	1.5595			593.8461	0.00244		
593.9666	1.5597			593.9666	0.00171		
594.0871	1.5601			594.0871	0.00101		
594.2076	1.5606			594.2076	0.00037		
594.3281	1.5614			594.3281	-0.00014		
594.4486	1.5623			594.4486	-0.00047		
594.5691	1.5633			594.5691	-0.00053		
594.6896	1.5644			594.6896	-0.00025		
594.8101	1.5653			594.8101	0.00036		
594.9306	1.5658			594.9306	0.00122		
595.0511	1.566			595.0511	0.00215		
595.1716	1.5658			595.1716	0.00294		
595.2921	1.5654			595.2921	0.00342		
595.4126	1.5649			595.4126	0.00353		
595.5331	1.5646			595.5331	0.00334		
595.6536	1.5646			595.6536	0.00303		
595.7741	1.565			595.7741	0.00281		
595.8946	1.5654			595.8946	0.00285		
596.0151	1.5659			596.0151	0.00322		
596.1356	1.5661			596.1356	0.00382		
596.2561	1.566			596.2561	0.00449		
596.3766	1.5656			596.3766	0.00504		
596.4971	1.565			596.4971	0.00533		
596.6176	1.5643			596.6176	0.00533		
596.7381	1.5637			596.7381	0.00507		
596.8586	1.5632			596.8586	0.00461		
596.9791	1.5629			596.9791	0.00402		
597.0996	1.5627			597.0996	0.00331		
597.2201	1.5626			597.2201	0.00246		
597.3406	1.5629			597.3406	0.00149		
597.4611	1.5635			597.4611	0.0005		
597.5816	1.5645			597.5816	-0.00037		
597.7021	1.5658			597.7021	-0.00088		
597.8226	1.5674			597.8226	-0.00087		
597.9431	1.5689			597.9431	-0.00026		
598.0636	1.5701			598.0636	0.00087		
598.1841	1.5707			598.1841	0.00228		
598.3046	1.5708			598.3046	0.0037		
598.4251	1.5703			598.4251	0.00487		
598.5456	1.5697			598.5456	0.00566		
598.6661	1.569			598.6661	0.00608		
598.7866	1.5684			598.7866	0.00627		
598.9072	1.5679			598.9072	0.00639		
599.0277	1.5675			599.0277	0.00652		
599.1482	1.5671			599.1482	0.00669		
599.2687	1.5664			599.2687	0.00678		
599.3892	1.5657			599.3892	0.00667		
599.5097	1.5649			599.5097	0.00627		
599.6302	1.5642			599.6302	0.00556		
599.7507	1.5638			599.7507	0.00463		
599.8712	1.5637			599.8712	0.0036		
599.9917	1.5638			599.9917	0.00262		
600.1122	1.5642			600.1122	0.00175		
600.2327	1.5647			600.2327	0.00102		
600.3532	1.5653			600.3532	0.00041		
600.4737	1.566			600.4737	-0.0001		
600.5942	1.5668			600.5942	-0.00048		
600.7147	1.5676			600.7147	-0.0007		
600.8352	1.5683			600.8352	-0.00074		
600.9557	1.569			600.9557	-0.00062		
601.0762	1.5694			601.0762	-0.00043		
601.1967	1.5696			601.1967	-0.00031		
601.3172	1.5698			601.3172	-0.00037		
601.4377	1.57			601.4377	-0.00067		
601.5582	1.5703			601.5582	-0.00114		
601.6787	1.571			601.6787	-0.00162		
601.7992	1.5719			601.7992	-0.00192		
601.9197	1.573			601.9197	-0.00191		
602.0402	1.574			602.0402	-0.00156		
602.1607	1.5748			602.1607	-0.00097		
602.2812	1.5752			602.2812	-0.00032		
602.4017	1.5754			602.4017	0.00019		
602.5222	1.5754			602.5222	0.00044		
602.6427	1.5754			602.6427	0.00044		
602.7632	1.5757			602.7632	0.00028		
602.8837	1.5762			602.8837	0.00012		
603.0042	1.5769			603.0042	9.0E-5		
603.1247	1.5776			603.1247	0.00026		
603.2452	1.5783			603.2452	0.00059		
603.3657	1.5788			603.3657	0.00102		
603.4862	1.5792			603.4862	0.00146		
603.6067	1.5796			603.6067	0.00188		
603.7272	1.58			603.7272	0.00226		
603.8477	1.5803			603.8477	0.00265		
603.9682	1.5807			603.9682	0.00309		
604.0887	1.581			604.0887	0.00358		
604.2092	1.5812			604.2092	0.00411		
604.3297	1.5813			604.3297	0.00463		
604.4502	1.5812			604.4502	0.00509		
604.5707	1.5812			604.5707	0.00546		
604.6912	1.581			604.6912	0.00571		
604.8117	1.5809			604.8117	0.00588		
604.9322	1.5808			604.9322	0.00595		
605.0527	1.5807			605.0527	0.00595		
605.1732	1.5807			605.1732	0.00586		
605.2937	1.5807			605.2937	0.00568		
605.4142	1.5809			605.4142	0.00544		
605.5347	1.5811			605.5347	0.00517		
605.6552	1.5815			605.6552	0.00492		
605.7757	1.582			605.7757	0.00473		
605.8962	1.5826			605.8962	0.00463		
606.0167	1.5832			606.0167	0.00462		
606.1372	1.5838			606.1372	0.00467		
606.2577	1.5845			606.2577	0.00478		
606.3782	1.5852			606.3782	0.00494		
606.4987	1.5859			606.4987	0.00519		
606.6192	1.5866			606.6192	0.00556		
606.7397	1.5872			606.7397	0.00606		
606.8602	1.5878			606.8602	0.00668		
606.9807	1.5882			606.9807	0.00735		
607.1012	1.5884			607.1012	0.008		
607.2217	1.5885			607.2217	0.00855		
607.3422	1.5886			607.3422	0.00899		
607.4627	1.5887			607.4627	0.00932		
607.5832	1.5888			607.5832	0.00959		
607.7037	1.589			607.7037	0.00985		
607.8242	1.5893			607.8242	0.0101		
607.9447	1.5895			607.9447	0.0105		
608.0652	1.5896			608.0652	0.0108		
608.1857	1.5898			608.1857	0.0111		
608.3062	1.5899			608.3062	0.0113		
608.4267	1.59			608.4267	0.0115		
608.5472	1.5902			608.5472	0.0116		
608.6677	1.5905			608.6677	0.0118		
608.7882	1.5907			608.7882	0.012		
608.9087	1.591			608.9087	0.0123		
609.0292	1.5911			609.0292	0.0126		
609.1497	1.5912			609.1497	0.0128		
609.2702	1.5912			609.2702	0.0129		
609.3907	1.5913			609.3907	0.0128		
609.5112	1.5915			609.5112	0.0126		
609.6318	1.5919			609.6318	0.0123		
609.7523	1.5925			609.7523	0.012		
609.8728	1.5933			609.8728	0.0119		
609.9933	1.5943			609.9933	0.0119		
610.1138	1.5953			610.1138	0.0123		
610.2343	1.5962			610.2343	0.0129		
610.3548	1.5969			610.3548	0.0137		
610.4753	1.5973			610.4753	0.0145		
610.5958	1.5975			610.5958	0.0153		
610.7163	1.5975			610.7163	0.0159		
610.8368	1.5974			610.8368	0.0161		
610.9573	1.5975			610.9573	0.0162		
611.0778	1.5978			611.0778	0.0161		
611.1983	1.5983			611.1983	0.016		
611.3188	1.599			611.3188	0.016		
611.4393	1.5999			611.4393	0.0162		
611.5598	1.6007			611.5598	0.0167		
611.6803	1.6014			611.6803	0.0173		
611.8008	1.6019			611.8008	0.0178		
611.9213	1.6023			611.9213	0.0184		
612.0418	1.6026			612.0418	0.0188		
612.1623	1.6031			612.1623	0.0191		
612.2828	1.6036			612.2828	0.0194		
612.4033	1.6042			612.4033	0.0197		
612.5238	1.6048			612.5238	0.0201		
612.6443	1.6055			612.6443	0.0205		
612.7648	1.6061			612.7648	0.0209		
612.8853	1.6067			612.8853	0.0213		
613.0058	1.6074			613.0058	0.0217		
613.1263	1.6082			613.1263	0.0221		
613.2468	1.609			613.2468	0.0227		
613.3673	1.6099			613.3673	0.0233		
613.4878	1.6106			613.4878	0.0242		
613.6083	1.6112			613.6083	0.025		
613.7288	1.6116			613.7288	0.0258		
613.8493	1.6118			613.8493	0.0264		
613.9698	1.6122			613.9698	0.0267		
614.0903	1.6127			614.0903	0.0268		
614.2108	1.6136			614.2108	0.0269		
614.3313	1.6147			614.3313	0.0271		
614.4518	1.616			614.4518	0.0276		
614.5723	1.6173			614.5723	0.0283		
614.6928	1.6185			614.6928	0.0292		
614.8133	1.6196			614.8133	0.0302		
614.9338	1.6206			614.9338	0.0312		
615.0543	1.6216			615.0543	0.0322		
615.1748	1.6227			615.1748	0.0332		
615.2953	1.6238			615.2953	0.0342		
615.4158	1.6249			615.4158	0.0353		
615.5363	1.626			615.5363	0.0365		
615.6568	1.627			615.6568	0.0378		
615.7773	1.6279			615.7773	0.0391		
615.8978	1.6288			615.8978	0.0403		
616.0183	1.6297			616.0183	0.0413		
616.1388	1.6309			616.1388	0.0422		
616.2593	1.6323			616.2593	0.0433		
616.3798	1.6339			616.3798	0.0445		
616.5003	1.6356			616.5003	0.046		
616.6208	1.6374			616.6208	0.0477		
616.7413	1.6391			616.7413	0.0496		
616.8618	1.6409			616.8618	0.0516		
616.9823	1.6426			616.9823	0.0538		
617.1028	1.6445			617.1028	0.0562		
617.2233	1.6465			617.2233	0.059		
617.3438	1.6483			617.3438	0.0622		
617.4643	1.6499			617.4643	0.0658		
617.5848	1.6511			617.5848	0.0697		
617.7053	1.6518			617.7053	0.0737		
617.8258	1.6521			617.8258	0.0775		
617.9463	1.6522			617.9463	0.081		
618.0668	1.6524			618.0668	0.0842		
618.1873	1.6529			618.1873	0.0874		
618.3078	1.6537			618.3078	0.0907		
618.4283	1.6548			618.4283	0.0945		
618.5488	1.6559			618.5488	0.0988		
618.6693	1.6568			618.6693	0.1037		
618.7898	1.6573			618.7898	0.1092		
618.9103	1.6573			618.9103	0.1149		
619.0308	1.6568			619.0308	0.1209		
619.1513	1.6558			619.1513	0.127		
619.2718	1.6544			619.2718	0.1333		
619.3923	1.6526			619.3923	0.1397		
619.5128	1.6503			619.5128	0.1463		
619.6333	1.6473			619.6333	0.1531		
619.7538	1.6437			619.7538	0.1599		
619.8743	1.6393			619.8743	0.1666		
619.9948	1.6343			619.9948	0.1731		
620.1153	1.6286			620.1153	0.1794		
620.2358	1.6222			620.2358	0.1854		
