Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/257"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
10.481016	1.1117972			10.481016	0.15089		
10.470426	1.112611			10.470426	0.146325		
10.459857	1.1133089			10.459857	0.144162		
10.44931	1.1142151			10.44931	0.138713		
10.438784	1.115939			10.438784	0.135499		
10.428279	1.1175623			10.428279	0.131923		
10.417795	1.1192238			10.417795	0.129037		
10.407333	1.1202892			10.407333	0.126689		
10.396891	1.121524			10.396891	0.122387		
10.38647	1.1231485			10.38647	0.119435		
10.37607	1.1251995			10.37607	0.115224		
10.365691	1.1273741			10.365691	0.113298		
10.355333	1.1290381			10.355333	0.110626		
10.344995	1.130559			10.344995	0.108232		
10.334678	1.1320379			10.334678	0.105166		
10.324382	1.1341078			10.324382	0.10162		
10.314106	1.1364401			10.314106	0.099372		
10.30385	1.1386179			10.30385	0.097091		
10.293615	1.1404259			10.293615	0.09562		
10.2834	1.1418377			10.2834	0.093344		
10.273206	1.1437265			10.273206	0.090207		
10.263031	1.1458363			10.263031	0.088323		
10.252877	1.1482225			10.252877	0.085508		
10.242743	1.1502555			10.242743	0.085183		
10.232629	1.1517611			10.232629	0.082886		
10.222535	1.1533437			10.222535	0.0814		
10.21246	1.1550022			10.21246	0.078813		
10.202406	1.1573084			10.202406	0.076451		
10.192371	1.1594126			10.192371	0.075656		
10.182356	1.1612971			10.182356	0.073803		
10.172361	1.1626998			10.172361	0.073529		
10.162385	1.1640603			10.162385	0.070685		
10.152429	1.1659245			10.152429	0.069248		
10.142492	1.1679438			10.142492	0.067063		
10.132575	1.1700866			10.132575	0.066122		
10.122677	1.1716378			10.122677	0.065461		
10.112798	1.1730044			10.112798	0.063852		
10.102939	1.1744005			10.102939	0.062514		
10.093099	1.1762071			10.093099	0.060077		
10.083278	1.1783433			10.083278	0.059061		
10.073476	1.1801656			10.073476	0.058105		
10.063693	1.1817632			10.063693	0.057238		
10.053929	1.1829511			10.053929	0.056462		
10.044185	1.1845385			10.044185	0.053994		
10.034458	1.1863512			10.034458	0.053402		
10.024751	1.1883301			10.024751	0.051309		
10.015063	1.1900624			10.015063	0.051763		
10.005393	1.1913938			10.005393	0.050068		
9.995742	1.1927929			9.995742	0.049618		
9.9861095	1.1941697			9.9861095	0.047823		
9.9764955	1.1960791			9.9764955	0.04647		
9.9669001	1.1977479			9.9669001	0.046165		
9.9573231	1.1993592			9.9573231	0.0448		
9.9477644	1.2006671			9.9477644	0.044942		
9.9382242	1.2019112			9.9382242	0.043028		
9.9287021	1.2034925			9.9287021	0.042349		
9.9191984	1.2051117			9.9191984	0.040978		
9.9097128	1.2066971			9.9097128	0.040624		
9.9002453	1.2080513			9.9002453	0.039685		
9.8907959	1.209314			9.8907959	0.039024		
9.8813645	1.2107251			9.8813645	0.037526		
9.8719511	1.2122591			9.8719511	0.036828		
9.8625556	1.213982			9.8625556	0.035335		
9.8531779	1.2155195			9.8531779	0.035417		
9.8438181	1.2170743			9.8438181	0.033706		
9.8344761	1.2185523			9.8344761	0.03394		
9.8251518	1.2201332			9.8251518	0.031926		
9.8158451	1.2218793			9.8158451	0.032139		
9.806556	1.2235115			9.806556	0.03076		
9.7972845	1.2251405			9.7972845	0.030973		
9.7880306	1.2265331			9.7880306	0.030019		
9.7787941	1.228148			9.7787941	0.029501		
9.769575	1.2295909			9.769575	0.029202		
9.7603732	1.2312529			9.7603732	0.028167		
9.7511888	1.2326609			9.7511888	0.028749		
9.7420217	1.2340351			9.7420217	0.027418		
9.7328718	1.2354023			9.7328718	0.027918		
9.723739	1.2367437			9.723739	0.026584		
9.7146234	1.2382759			9.7146234	0.026781		
9.7055248	1.2396108			9.7055248	0.02619		
9.6964433	1.2409248			9.6964433	0.02619		
9.6873788	1.2420628			9.6873788	0.025799		
9.6783311	1.2433168			9.6783311	0.025221		
9.6693004	1.2447207			9.6693004	0.024754		
9.6602865	1.2460301			9.6602865	0.024669		
9.6512894	1.2473935			9.6512894	0.024096		
9.6423091	1.248442			9.6423091	0.024634		
9.6333454	1.249606			9.6333454	0.023271		
9.6243984	1.2508249			9.6243984	0.023789		
9.615468	1.2521805			9.615468	0.022319		
9.6065541	1.2535598			9.6065541	0.023162		
9.5976568	1.2547784			9.5976568	0.022155		
