Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
550.7069	1.4725			550.7069	-0.006455		
550.8274	1.4732			550.8274	-0.007866		
550.9479	1.4743			550.9479	-0.008869		
551.0685	1.4757			551.0685	-0.009344		
551.189	1.4769			551.189	-0.0093		
551.3095	1.4779			551.3095	-0.008863		
551.43	1.4786			551.43	-0.008225		
551.5506	1.479			551.5506	-0.007566		
551.6711	1.4792			551.6711	-0.006996		
551.7916	1.4793			551.7916	-0.006531		
551.9122	1.4793			551.9122	-0.006115		
552.0327	1.4794			552.0327	-0.005673		
552.1532	1.4794			552.1532	-0.005171		
552.2738	1.4792			552.2738	-0.004644		
552.3943	1.4789			552.3943	-0.004183		
552.5148	1.4784			552.5148	-0.003884		
552.6354	1.478			552.6354	-0.003792		
552.7559	1.4777			552.7559	-0.003865		
552.8764	1.4775			552.8764	-0.003983		
552.997	1.4775			552.997	-0.004001		
553.1175	1.4776			553.1175	-0.003812		
553.238	1.4776			553.238	-0.003405		
553.3585	1.4773			553.3585	-0.002876		
553.4791	1.4767			553.4791	-0.002398		
553.5996	1.4758			553.5996	-0.002158		
553.7201	1.4748			553.7201	-0.002288		
553.8407	1.4738			553.8407	-0.002823		
553.9612	1.4731			553.9612	-0.003691		
554.0817	1.4728			554.0817	-0.004741		
554.2023	1.4729			554.2023	-0.005788		
554.3228	1.4733			554.3228	-0.006663		
554.4433	1.4739			554.4433	-0.007251		
554.5639	1.4747			554.5639	-0.0075		
554.6844	1.4753			554.6844	-0.007431		
554.8049	1.4758			554.8049	-0.007124		
554.9255	1.476			554.9255	-0.006701		
555.046	1.4759			555.046	-0.006304		
555.1665	1.4756			555.1665	-0.00606		
555.287	1.4752			555.287	-0.00605		
555.4076	1.4748			555.4076	-0.006279		
555.5281	1.4746			555.5281	-0.006679		
555.6486	1.4746			555.6486	-0.007129		
555.7692	1.4748			555.7692	-0.007506		
555.8897	1.475			555.8897	-0.007735		
556.0102	1.4753			556.0102	-0.007824		
556.1308	1.4754			556.1308	-0.007855		
556.2513	1.4754			556.2513	-0.007945		
556.3718	1.4753			556.3718	-0.008185		
556.4924	1.4754			556.4924	-0.008585		
556.6129	1.4757			556.6129	-0.009055		
556.7334	1.4763			556.7334	-0.009438		
556.854	1.477			556.854	-0.009572		
