Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/70"
A₁ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.11 μm
A₁ Error Units:	Not Applicable
A₂ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.22 μm
A₂ Error Units:	Not Applicable
A₃ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.43 μm
A₃ Error Units:	Not Applicable
A₄ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.86 μm
A₄ Error Units:	Not Applicable
A₅ Caption:	Absorption spectrum of NH4CN ice with a thickness of 1.73 μm
A₅ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	"A₂"	"DA₂  (+/-)"	"A₃"	"DA₃  (+/-)"	"A₄"	"DA₄  (+/-)"	"A₅"	"DA₅  (+/-)"	
3264.8276	0.01222		0.01953		0.04983		0.08481		0.17646		
3264.9481	0.01218		0.01946		0.04968		0.08454		0.17589		
3265.0687	0.01215		0.01939		0.04952		0.08427		0.17532		
3265.1892	0.01212		0.01931		0.04937		0.08399		0.17474		
3265.3097	0.01209		0.01924		0.04923		0.08372		0.17416		
3265.4303	0.01207		0.01916		0.04909		0.08344		0.17357		
3265.5508	0.01204		0.01907		0.04895		0.08316		0.17299		
3265.6713	0.01201		0.01899		0.04882		0.08288		0.17242		
3265.7919	0.01198		0.01891		0.04869		0.08261		0.17185		
3265.9124	0.01195		0.01883		0.04856		0.08234		0.17128		
3266.0329	0.01192		0.01875		0.04842		0.08208		0.17071		
3266.1535	0.0119		0.01868		0.04828		0.08182		0.17013		
3266.274	0.01187		0.0186		0.04814		0.08156		0.16956		
3266.3945	0.01185		0.01853		0.04798		0.08129		0.16899		
3266.515	0.01182		0.01847		0.04782		0.08102		0.16842		
3266.6356	0.01179		0.0184		0.04766		0.08075		0.16786		
3266.7561	0.01176		0.01834		0.0475		0.08047		0.1673		
3266.8766	0.01171		0.01827		0.04734		0.0802		0.16675		
3266.9972	0.01167		0.01821		0.04718		0.07993		0.16621		
3267.1177	0.01162		0.01815		0.04702		0.07966		0.16567		
3267.2382	0.01156		0.01808		0.04687		0.07939		0.16513		
3267.3588	0.01151		0.01801		0.04672		0.07912		0.1646		
3267.4793	0.01146		0.01794		0.04658		0.07884		0.16406		
3267.5998	0.01141		0.01786		0.04643		0.07855		0.16351		
3267.7204	0.01137		0.01778		0.04628		0.07826		0.16297		
3267.8409	0.01133		0.0177		0.04612		0.07797		0.16242		
3267.9614	0.0113		0.01763		0.04597		0.07769		0.16188		
3268.082	0.01128		0.01755		0.04582		0.07741		0.16134		
3268.2025	0.01126		0.01749		0.04567		0.07714		0.1608		
3268.323	0.01124		0.01742		0.04553		0.07689		0.16027		
3268.4435	0.01122		0.01735		0.04539		0.07663		0.15973		
3268.5641	0.0112		0.01728		0.04525		0.07638		0.1592		
3268.6846	0.01118		0.01721		0.04512		0.07614		0.15866		
3268.8051	0.01115		0.01714		0.04498		0.07589		0.15812		
3268.9257	0.01111		0.01707		0.04485		0.07565		0.15758		
3269.0462	0.01107		0.017		0.0447		0.07541		0.15704		
3269.1667	0.01103		0.01694		0.04456		0.07516		0.1565		
3269.2873	0.011		0.01688		0.04442		0.07491		0.15597		
3269.4078	0.01096		0.01682		0.04428		0.07466		0.15544		
3269.5283	0.01093		0.01677		0.04414		0.0744		0.15492		
3269.6489	0.01089		0.0167		0.044		0.07413		0.15439		
3269.7694	0.01085		0.01664		0.04386		0.07387		0.15386		
3269.8899	0.01082		0.01656		0.04372		0.07361		0.15333		
3270.0104	0.01078		0.01649		0.04359		0.07335		0.1528		
3270.131	0.01075		0.01642		0.04344		0.07309		0.15227		
3270.2515	0.01072		0.01634		0.0433		0.07284		0.15174		
3270.372	0.01069		0.01627		0.04315		0.07258		0.15122		
3270.4926	0.01066		0.01619		0.043		0.07233		0.15069		
3270.6131	0.01063		0.01612		0.04285		0.07207		0.15016		
3270.7336	0.01061		0.01606		0.0427		0.07181		0.14964		
3270.8542	0.01058		0.01599		0.04256		0.07155		0.14912		
3270.9747	0.01055		0.01592		0.04242		0.0713		0.14861		
3271.0952	0.01052		0.01586		0.04228		0.07104		0.14809		
3271.2158	0.01049		0.01579		0.04215		0.07079		0.14758		
3271.3363	0.01045		0.01572		0.04202		0.07054		0.14707		
3271.4568	0.01042		0.01564		0.0419		0.07029		0.14656		
3271.5774	0.01039		0.01557		0.04177		0.07004		0.14604		
3271.6979	0.01036		0.01549		0.04163		0.06978		0.14553		
3271.8184	0.01032		0.01542		0.04148		0.06952		0.14501		
3271.9389	0.01029		0.01535		0.04133		0.06927		0.14449		
3272.0595	0.01026		0.01528		0.04118		0.06902		0.14397		
3272.18	0.01023		0.01522		0.04104		0.06878		0.14346		
3272.3005	0.0102		0.01517		0.0409		0.06854		0.14295		
3272.4211	0.01017		0.01511		0.04077		0.06832		0.14246		
3272.5416	0.01015		0.01506		0.04065		0.0681		0.14196		
3272.6621	0.01013		0.01501		0.04053		0.06789		0.14147		
3272.7827	0.01011		0.01495		0.04041		0.06767		0.14097		
3272.9032	0.01008		0.01489		0.04029		0.06745		0.14047		
3273.0237	0.01006		0.01483		0.04016		0.06722		0.13997		
3273.1443	0.01003		0.01476		0.04003		0.06697		0.13946		
3273.2648	0.00999		0.01469		0.0399		0.06672		0.13895		
3273.3853	0.00996		0.01462		0.03976		0.06647		0.13845		
3273.5059	0.00992		0.01454		0.03963		0.06621		0.13796		
3273.6264	0.00989		0.01446		0.0395		0.06594		0.13747		
3273.7469	0.00985		0.01437		0.03938		0.06568		0.137		
3273.8674	0.00981		0.0143		0.03925		0.06543		0.13652		
3273.988	0.00978		0.01422		0.03913		0.06518		0.13606		
3274.1085	0.00975		0.01416		0.039		0.06494		0.13559		
3274.229	0.00972		0.0141		0.03888		0.06471		0.13512		
3274.3496	0.00969		0.01404		0.03875		0.06448		0.13465		
3274.4701	0.00966		0.01399		0.03862		0.06425		0.13418		
3274.5906	0.00964		0.01394		0.03848		0.06403		0.13371		
3274.7112	0.00961		0.01389		0.03835		0.0638		0.13324		
3274.8317	0.00958		0.01383		0.03821		0.06358		0.13278		
3274.9522	0.00955		0.01377		0.03808		0.06336		0.13233		
3275.0728	0.00951		0.01372		0.03795		0.06314		0.13187		
3275.1933	0.00948		0.01366		0.03783		0.06292		0.13142		
3275.3138	0.00944		0.0136		0.03771		0.06269		0.13096		
3275.4344	0.0094		0.01354		0.03759		0.06247		0.13049		
3275.5549	0.00937		0.01348		0.03748		0.06224		0.13002		
3275.6754	0.00934		0.01342		0.03736		0.06202		0.12955		
3275.7959	0.00931		0.01337		0.03725		0.06179		0.12907		
3275.9165	0.00928		0.01331		0.03714		0.06157		0.12859		
3276.037	0.00926		0.01326		0.03702		0.06136		0.12812		
3276.1575	0.00924		0.0132		0.03691		0.06115		0.12766		
3276.2781	0.00922		0.01314		0.03679		0.06093		0.1272		
3276.3986	0.00919		0.01308		0.03667		0.06072		0.12674		
3276.5191	0.00917		0.01301		0.03654		0.06049		0.12629		
3276.6397	0.00913		0.01293		0.03641		0.06027		0.12585		
3276.7602	0.0091		0.01285		0.03627		0.06003		0.1254		
3276.8807	0.00906		0.01278		0.03613		0.0598		0.12494		
3277.0013	0.00902		0.0127		0.03599		0.05956		0.12449		
3277.1218	0.00898		0.01263		0.03585		0.05933		0.12403		
3277.2423	0.00894		0.01257		0.03572		0.0591		0.12357		
3277.3629	0.0089		0.01251		0.03559		0.05888		0.12311		
3277.4834	0.00887		0.01245		0.03547		0.05866		0.12265		
3277.6039	0.00884		0.0124		0.03536		0.05844		0.1222		
3277.7244	0.00881		0.01235		0.03525		0.05823		0.12176		
3277.845	0.00879		0.0123		0.03514		0.05803		0.12132		
3277.9655	0.00877		0.01225		0.03504		0.05782		0.12089		
3278.086	0.00876		0.01221		0.03494		0.05763		0.12048		
3278.2066	0.00874		0.01217		0.03484		0.05743		0.12006		
3278.3271	0.00873		0.01213		0.03474		0.05724		0.11965		
3278.4476	0.00872		0.01209		0.03464		0.05704		0.11924		
3278.5682	0.00871		0.01204		0.03453		0.05684		0.11881		
3278.6887	0.00869		0.01198		0.03442		0.05664		0.11838		
3278.8092	0.00866		0.01192		0.0343		0.05643		0.11793		
3278.9298	0.00862		0.01185		0.03417		0.05621		0.11749		
3279.0503	0.00858		0.01178		0.03404		0.056		0.11704		
3279.1708	0.00854		0.01171		0.0339		0.05579		0.1166		
3279.2913	0.0085		0.01165		0.03378		0.05559		0.11618		
3279.4119	0.00848		0.0116		0.03366		0.0554		0.11577		
3279.5324	0.00846		0.01156		0.03355		0.05521		0.11537		
3279.6529	0.00845		0.01152		0.03345		0.05503		0.11497		
3279.7735	0.00845		0.01148		0.03335		0.05485		0.11457		
3279.894	0.00844		0.01144		0.03325		0.05467		0.11416		
3280.0145	0.00842		0.01138		0.03315		0.05448		0.11374		
3280.1351	0.00838		0.01131		0.03304		0.05429		0.1133		
3280.2556	0.00834		0.01124		0.03292		0.05409		0.11286		
3280.3761	0.00829		0.01116		0.0328		0.05389		0.11242		
3280.4967	0.00824		0.01108		0.03268		0.05368		0.11199		
3280.6172	0.00819		0.011		0.03256		0.05348		0.11156		
3280.7377	0.00815		0.01093		0.03243		0.05327		0.11114		
3280.8583	0.00812		0.01086		0.03232		0.05306		0.11073		
3280.9788	0.00809		0.0108		0.03221		0.05285		0.11034		
3281.0993	0.00807		0.01075		0.03211		0.05265		0.10995		
3281.2198	0.00805		0.0107		0.03201		0.05245		0.10957		
3281.3404	0.00802		0.01066		0.03192		0.05225		0.10919		
3281.4609	0.008		0.01061		0.03182		0.05206		0.10881		
3281.5814	0.00797		0.01057		0.03172		0.05188		0.10842		
3281.702	0.00795		0.01053		0.03162		0.05169		0.10803		
3281.8225	0.00793		0.01049		0.03152		0.0515		0.10764		
3281.943	0.0079		0.01045		0.03142		0.05132		0.10725		
3282.0636	0.00788		0.01041		0.03131		0.05113		0.10685		
3282.1841	0.00786		0.01036		0.0312		0.05094		0.10646		
3282.3046	0.00784		0.01031		0.03109		0.05075		0.10607		
3282.4252	0.00782		0.01026		0.03097		0.05057		0.10569		
3282.5457	0.00781		0.01021		0.03085		0.05038		0.10531		
3282.6662	0.00779		0.01016		0.03074		0.0502		0.10492		
3282.7868	0.00778		0.01012		0.03062		0.05003		0.10454		
3282.9073	0.00778		0.01008		0.03051		0.04986		0.10415		
3283.0278	0.00778		0.01004		0.03041		0.04969		0.10377		
3283.1483	0.00778		0.01		0.03031		0.04953		0.10339		
3283.2689	0.00777		0.00996		0.03022		0.04937		0.10302		
3283.3894	0.00776		0.00992		0.03013		0.04921		0.10265		
3283.5099	0.00774		0.00988		0.03004		0.04904		0.10229		
3283.6305	0.00772		0.00984		0.02995		0.04888		0.10194		
3283.751	0.00769		0.0098		0.02985		0.04871		0.10158		
3283.8715	0.00766		0.00975		0.02974		0.04854		0.10123		
3283.9921	0.00763		0.00969		0.02964		0.04836		0.10087		
3284.1126	0.0076		0.00964		0.02953		0.04818		0.10051		
3284.2331	0.00758		0.00958		0.02943		0.048		0.10015		
3284.3537	0.00755		0.00952		0.02933		0.04781		0.0998		
3284.4742	0.00753		0.00947		0.02924		0.04762		0.09944		
3284.5947	0.0075		0.00942		0.02915		0.04744		0.09907		
3284.7153	0.00747		0.00937		0.02906		0.04725		0.09871		
3284.8358	0.00744		0.00932		0.02897		0.04707		0.09834		
3284.9563	0.00741		0.00926		0.02887		0.04689		0.09797		
3285.0768	0.00737		0.00921		0.02878		0.04672		0.09759		
3285.1974	0.00734		0.00914		0.02868		0.04654		0.09722		
3285.3179	0.0073		0.00907		0.02858		0.04637		0.09685		
3285.4384	0.00727		0.009		0.02847		0.0462		0.09648		
3285.559	0.00723		0.00893		0.02837		0.04603		0.09611		
3285.6795	0.0072		0.00887		0.02827		0.04586		0.09576		
3285.8	0.00717		0.00881		0.02818		0.04569		0.0954		
3285.9206	0.00714		0.00876		0.02808		0.04553		0.09506		
3286.0411	0.00712		0.00872		0.02799		0.04537		0.09471		
3286.1616	0.0071		0.00868		0.02791		0.0452		0.09438		
3286.2822	0.00709		0.00865		0.02782		0.04504		0.09404		
3286.4027	0.00708		0.00862		0.02774		0.04487		0.09371		
3286.5232	0.00708		0.00859		0.02766		0.04471		0.09338		
3286.6438	0.00707		0.00855		0.02758		0.04454		0.09305		
3286.7643	0.00707		0.00851		0.0275		0.04438		0.09272		
3286.8848	0.00706		0.00846		0.02741		0.04422		0.09239		
3287.0053	0.00705		0.00841		0.02733		0.04406		0.09206		
3287.1259	0.00703		0.00836		0.02724		0.04391		0.09174		
3287.2464	0.00702		0.00832		0.02715		0.04376		0.09141		
3287.3669	0.007		0.00828		0.02706		0.0436		0.09108		
3287.4875	0.00698		0.00824		0.02696		0.04345		0.09075		
3287.608	0.00696		0.00821		0.02687		0.04328		0.09043		
3287.7285	0.00693		0.00817		0.02677		0.04312		0.0901		
3287.8491	0.00691		0.00814		0.02668		0.04295		0.08978		
3287.9696	0.00689		0.00809		0.02657		0.04279		0.08945		
3288.0901	0.00687		0.00804		0.02647		0.04263		0.08913		
3288.2107	0.00685		0.00799		0.02636		0.04247		0.08881		
3288.3312	0.00682		0.00793		0.02626		0.04233		0.08849		
3288.4517	0.00679		0.00787		0.02616		0.04218		0.08817		
3288.5722	0.00675		0.00781		0.02606		0.04204		0.08784		
3288.6928	0.00671		0.00775		0.02597		0.04189		0.08751		
3288.8133	0.00667		0.0077		0.02588		0.04175		0.08718		
3288.9338	0.00663		0.00766		0.0258		0.0416		0.08686		
3289.0544	0.00659		0.00762		0.02572		0.04146		0.08654		
3289.1749	0.00656		0.00758		0.02564		0.04131		0.08622		
3289.2954	0.00653		0.00755		0.02555		0.04116		0.08591		
3289.416	0.00651		0.00753		0.02547		0.04102		0.0856		
3289.5365	0.00649		0.0075		0.02539		0.04088		0.08528		
3289.657	0.00648		0.00747		0.0253		0.04074		0.08497		
3289.7776	0.00647		0.00744		0.02522		0.04061		0.08466		
3289.8981	0.00646		0.0074		0.02515		0.04048		0.08436		
3290.0186	0.00647		0.00735		0.02508		0.04035		0.08406		
3290.1392	0.00648		0.0073		0.025		0.04022		0.08376		
3290.2597	0.00649		0.00725		0.02493		0.04009		0.08347		
3290.3802	0.00649		0.0072		0.02485		0.03996		0.08317		
3290.5007	0.0065		0.00716		0.02477		0.03981		0.08288		
3290.6213	0.00649		0.00712		0.02468		0.03967		0.08257		
3290.7418	0.00647		0.00709		0.02458		0.03951		0.08227		
3290.8623	0.00644		0.00705		0.02449		0.03936		0.08196		
3290.9829	0.0064		0.00702		0.02439		0.0392		0.08166		
3291.1034	0.00637		0.00699		0.0243		0.03905		0.08137		
3291.2239	0.00633		0.00695		0.02421		0.0389		0.08108		
3291.3445	0.0063		0.0069		0.02413		0.03875		0.0808		
3291.465	0.00628		0.00686		0.02405		0.03861		0.08052		
3291.5855	0.00625		0.0068		0.02398		0.03846		0.08023		
3291.7061	0.00623		0.00675		0.0239		0.03832		0.07995		
3291.8266	0.00622		0.0067		0.02382		0.03819		0.07966		
3291.9471	0.0062		0.00665		0.02374		0.03805		0.07937		
3292.0677	0.00619		0.0066		0.02366		0.03792		0.07908		
3292.1882	0.00618		0.00656		0.02358		0.03779		0.07879		
3292.3087	0.00617		0.00652		0.0235		0.03766		0.0785		
3292.4292	0.00616		0.00648		0.02342		0.03753		0.07822		
3292.5498	0.00614		0.00644		0.02333		0.0374		0.07793		
3292.6703	0.00612		0.0064		0.02326		0.03727		0.07765		
3292.7908	0.00609		0.00636		0.02319		0.03714		0.07737		
3292.9114	0.00607		0.00633		0.02312		0.03701		0.0771		
3293.0319	0.00604		0.0063		0.02305		0.03688		0.07683		
3293.1524	0.00602		0.00627		0.02299		0.03675		0.07657		
3293.273	0.00601		0.00624		0.02293		0.03663		0.0763		
3293.3935	0.006		0.00621		0.02286		0.03651		0.07603		
3293.514	0.00598		0.00618		0.02278		0.03638		0.07575		
3293.6346	0.00597		0.00614		0.02271		0.03626		0.07548		
3293.7551	0.00595		0.00611		0.02263		0.03615		0.0752		
3293.8756	0.00593		0.00607		0.02256		0.03604		0.07492		
3293.9962	0.00591		0.00604		0.0225		0.03593		0.07465		
3294.1167	0.0059		0.00602		0.02244		0.03582		0.07439		
3294.2372	0.00589		0.006		0.02237		0.03571		0.07413		
3294.3577	0.00587		0.00598		0.0223		0.03559		0.07387		
3294.4783	0.00586		0.00595		0.02223		0.03547		0.07361		
3294.5988	0.00584		0.00593		0.02214		0.03533		0.07334		
3294.7193	0.00582		0.00589		0.02204		0.03518		0.07308		
3294.8399	0.00579		0.00584		0.02194		0.03503		0.07281		
3294.9604	0.00577		0.00579		0.02184		0.03488		0.07254		
3295.0809	0.00575		0.00574		0.02175		0.03475		0.07228		
3295.2015	0.00573		0.00568		0.02167		0.03462		0.07202		
3295.322	0.00572		0.00564		0.0216		0.0345		0.07177		
3295.4425	0.0057		0.0056		0.02154		0.03439		0.07151		
3295.5631	0.00569		0.00556		0.02147		0.03427		0.07126		
3295.6836	0.00568		0.00552		0.0214		0.03415		0.07101		
3295.8041	0.00566		0.00548		0.02134		0.03403		0.07075		
3295.9246	0.00565		0.00544		0.02126		0.0339		0.0705		
3296.0452	0.00563		0.00539		0.02119		0.03377		0.07025		
3296.1657	0.00562		0.00535		0.02111		0.03364		0.07		
3296.2862	0.0056		0.0053		0.02103		0.03351		0.06976		
3296.4068	0.00559		0.00527		0.02096		0.03338		0.06951		
3296.5273	0.00557		0.00524		0.02088		0.03326		0.06927		
3296.6478	0.00554		0.00521		0.0208		0.03315		0.06902		
3296.7684	0.00551		0.00518		0.02072		0.03304		0.06878		
3296.8889	0.00548		0.00516		0.02064		0.03293		0.06853		
3297.0094	0.00545		0.00513		0.02057		0.03282		0.06828		
3297.13	0.00543		0.00509		0.02049		0.0327		0.06804		
3297.2505	0.0054		0.00506		0.02043		0.03259		0.06779		
3297.371	0.00538		0.00502		0.02036		0.03247		0.06754		
3297.4916	0.00536		0.00498		0.02029		0.03235		0.0673		
3297.6121	0.00534		0.00495		0.02023		0.03223		0.06705		
3297.7326	0.00532		0.00491		0.02016		0.03212		0.06681		
3297.8531	0.0053		0.00488		0.02009		0.03201		0.06657		
3297.9737	0.00529		0.00485		0.02001		0.03191		0.06634		
3298.0942	0.00528		0.00482		0.01994		0.03181		0.06612		
3298.2147	0.00528		0.0048		0.01988		0.03171		0.0659		
3298.3353	0.00528		0.00477		0.01981		0.03162		0.06567		
3298.4558	0.00529		0.00474		0.01975		0.03153		0.06545		
3298.5763	0.00529		0.00471		0.01969		0.03144		0.06522		
3298.6969	0.00529		0.00468		0.01963		0.03134		0.06499		
3298.8174	0.00528		0.00465		0.01956		0.03124		0.06475		
3298.9379	0.00527		0.00462		0.0195		0.03114		0.06451		
3299.0585	0.00526		0.0046		0.01944		0.03104		0.06428		
3299.179	0.00525		0.00457		0.01937		0.03093		0.06405		
3299.2995	0.00524		0.00454		0.01931		0.03081		0.06383		
3299.4201	0.00523		0.00452		0.01925		0.03069		0.06362		
3299.5406	0.00523		0.00449		0.0192		0.03057		0.06341		
3299.6611	0.00522		0.00446		0.01914		0.03046		0.0632		
3299.7816	0.00521		0.00443		0.01908		0.03034		0.063		
3299.9022	0.00519		0.0044		0.01903		0.03024		0.06279		
3300.0227	0.00518		0.00437		0.01898		0.03014		0.06259		
3300.1432	0.00515		0.00434		0.01893		0.03005		0.06238		
3300.2638	0.00513		0.00431		0.01888		0.02996		0.06218		
3300.3843	0.00511		0.00427		0.01883		0.02987		0.06197		
3300.5048	0.00509		0.00423		0.01877		0.02978		0.06176		
3300.6254	0.00507		0.00419		0.01871		0.02969		0.06156		
3300.7459	0.00505		0.00415		0.01864		0.02959		0.06134		
3300.8664	0.00503		0.0041		0.01857		0.02949		0.06113		
3300.987	0.00502		0.00405		0.01849		0.02939		0.06091		
3301.1075	0.005		0.00401		0.01841		0.02929		0.06069		
3301.228	0.00498		0.00397		0.01833		0.02919		0.06047		
3301.3486	0.00496		0.00394		0.01826		0.0291		0.06026		
3301.4691	0.00494		0.0039		0.01818		0.02901		0.06005		
3301.5896	0.00491		0.00387		0.01812		0.02891		0.05985		
3301.7101	0.00489		0.00384		0.01805		0.02882		0.05965		
3301.8307	0.00486		0.00381		0.01799		0.02873		0.05944		
3301.9512	0.00484		0.00378		0.01794		0.02864		0.05924		
3302.0717	0.00483		0.00376		0.01788		0.02855		0.05903		
3302.1923	0.00481		0.00373		0.01782		0.02845		0.05882		
3302.3128	0.0048		0.00371		0.01776		0.02835		0.05861		
3302.4333	0.00479		0.00369		0.01769		0.02826		0.0584		
3302.5539	0.00478		0.00367		0.01763		0.02816		0.0582		
3302.6744	0.00477		0.00365		0.01757		0.02808		0.05801		
3302.7949	0.00477		0.00363		0.01752		0.02799		0.05782		
3302.9155	0.00476		0.00361		0.01747		0.02791		0.05764		
3303.036	0.00476		0.00359		0.01742		0.02784		0.05747		
3303.1565	0.00475		0.00356		0.01737		0.02776		0.05729		
3303.2771	0.00474		0.00354		0.01732		0.02768		0.05711		
3303.3976	0.00472		0.0035		0.01727		0.02759		0.05692		
3303.5181	0.0047		0.00347		0.01722		0.0275		0.05673		
3303.6386	0.00468		0.00343		0.01717		0.0274		0.05653		
3303.7592	0.00466		0.0034		0.01712		0.0273		0.05633		
3303.8797	0.00464		0.00337		0.01707		0.0272		0.05613		
3304.0002	0.00463		0.00334		0.01701		0.02709		0.05594		
3304.1208	0.00461		0.00332		0.01696		0.027		0.05574		
3304.2413	0.0046		0.00329		0.0169		0.0269		0.05555		
3304.3618	0.00459		0.00326		0.01685		0.02681		0.05535		
3304.4824	0.00457		0.00322		0.01679		0.02672		0.05516		
3304.6029	0.00455		0.00319		0.01673		0.02663		0.05496		
3304.7234	0.00454		0.00315		0.01667		0.02654		0.05478		
3304.844	0.00452		0.00311		0.0166		0.02645		0.05459		
3304.9645	0.0045		0.00308		0.01653		0.02637		0.05441		
3305.085	0.00449		0.00305		0.01646		0.02628		0.05423		
3305.2055	0.00447		0.00302		0.01638		0.02619		0.05405		
3305.3261	0.00446		0.00299		0.0163		0.02609		0.05386		
3305.4466	0.00445		0.00295		0.01622		0.026		0.05368		
3305.5671	0.00443		0.0029		0.01615		0.0259		0.05349		
3305.6877	0.00442		0.00285		0.01608		0.02581		0.05331		
3305.8082	0.0044		0.00281		0.01601		0.02572		0.05312		
3305.9287	0.00438		0.00278		0.01596		0.02565		0.05293		
3306.0493	0.00435		0.00276		0.01591		0.02557		0.05275		
3306.1698	0.00433		0.00274		0.01587		0.0255		0.05257		
3306.2903	0.00431		0.00274		0.01583		0.02544		0.05239		
3306.4109	0.0043		0.00274		0.01579		0.02537		0.05222		
3306.5314	0.00429		0.00274		0.01575		0.02529		0.05206		
3306.6519	0.00429		0.00273		0.0157		0.02522		0.0519		
3306.7725	0.0043		0.00271		0.01566		0.02514		0.05174		
3306.893	0.00431		0.0027		0.01561		0.02507		0.05158		
3307.0135	0.00432		0.00269		0.01556		0.025		0.05142		
3307.134	0.00433		0.00267		0.01552		0.02492		0.05126		
3307.2546	0.00433		0.00266		0.01547		0.02485		0.05109		
3307.3751	0.00432		0.00264		0.01542		0.02477		0.05092		
3307.4956	0.00431		0.00262		0.01537		0.0247		0.05074		
3307.6162	0.00429		0.00259		0.01532		0.02462		0.05056		
3307.7367	0.00427		0.00256		0.01527		0.02455		0.05038		
3307.8572	0.00425		0.00253		0.01522		0.02447		0.05022		
3307.9778	0.00424		0.0025		0.01517		0.0244		0.05006		
3308.0983	0.00422		0.00247		0.01511		0.02434		0.04991		
3308.2188	0.00421		0.00244		0.01506		0.02427		0.04977		
3308.3394	0.00419		0.00241		0.015		0.0242		0.04963		
3308.4599	0.00418		0.00238		0.01495		0.02412		0.04949		
3308.5804	0.00416		0.00235		0.01489		0.02404		0.04935		
3308.701	0.00415		0.00231		0.01484		0.02396		0.0492		
3308.8215	0.00413		0.00228		0.01478		0.02388		0.04904		
3308.942	0.00412		0.00225		0.01473		0.02379		0.04889		
3309.0625	0.00412		0.00222		0.01468		0.02371		0.04873		
3309.1831	0.00411		0.0022		0.01463		0.02363		0.04857		
3309.3036	0.00411		0.00218		0.01457		0.02354		0.04841		
3309.4241	0.00411		0.00217		0.01452		0.02346		0.04826		
3309.5447	0.00411		0.00215		0.01447		0.02338		0.0481		
3309.6652	0.0041		0.00213		0.01442		0.0233		0.04794		
3309.7857	0.00409		0.00211		0.01437		0.02323		0.04777		
3309.9063	0.00407		0.00208		0.01432		0.02315		0.0476		
3310.0268	0.00405		0.00204		0.01427		0.02308		0.04743		
3310.1473	0.00403		0.00201		0.01423		0.02302		0.04727		
3310.2679	0.00401		0.00198		0.01419		0.02296		0.04711		
3310.3884	0.004		0.00195		0.01416		0.02289		0.04695		
3310.5089	0.00398		0.00193		0.01413		0.02283		0.0468		
3310.6295	0.00396		0.0019		0.0141		0.02276		0.04665		
3310.75	0.00395		0.00188		0.01407		0.02269		0.04649		
3310.8705	0.00394		0.00185		0.01403		0.02262		0.04633		
3310.991	0.00394		0.00183		0.01399		0.02255		0.04617		
3311.1116	0.00393		0.00182		0.01394		0.02249		0.04601		
3311.2321	0.00393		0.0018		0.01388		0.02243		0.04584		
3311.3526	0.00393		0.00178		0.01382		0.02236		0.04568		
3311.4732	0.00392		0.00176		0.01376		0.0223		0.04552		
3311.5937	0.00392		0.00174		0.01371		0.02224		0.04537		
3311.7142	0.0039		0.00171		0.01365		0.02217		0.04522		
3311.8348	0.00389		0.00168		0.01359		0.0221		0.04508		
3311.9553	0.00387		0.00165		0.01354		0.02202		0.04494		
3312.0758	0.00385		0.00161		0.01348		0.02193		0.04479		
3312.1964	0.00384		0.00158		0.01342		0.02185		0.04465		
3312.3169	0.00382		0.00155		0.01336		0.02177		0.0445		
3312.4374	0.00382		0.00152		0.0133		0.02169		0.04435		
3312.558	0.00381		0.00149		0.01325		0.02162		0.0442		
3312.6785	0.00381		0.00147		0.0132		0.02156		0.04405		
3312.799	0.00381		0.00146		0.01316		0.0215		0.0439		
3312.9195	0.0038		0.00144		0.01313		0.02144		0.04375		
3313.0401	0.00379		0.00143		0.0131		0.02139		0.0436		
3313.1606	0.00378		0.00142		0.01307		0.02132		0.04346		
3313.2811	0.00377		0.00141		0.01304		0.02125		0.04332		
3313.4017	0.00375		0.00139		0.013		0.02117		0.04317		
3313.5222	0.00374		0.00137		0.01296		0.02108		0.04302		
3313.6427	0.00372		0.00134		0.01291		0.02098		0.04286		
3313.7633	0.0037		0.0013		0.01285		0.02087		0.0427		
3313.8838	0.00369		0.00125		0.01279		0.02076		0.04253		
3314.0043	0.00367		0.00121		0.01273		0.02067		0.04236		
3314.1249	0.00366		0.00117		0.01267		0.02058		0.04219		
3314.2454	0.00364		0.00114		0.01262		0.0205		0.04204		
3314.3659	0.00363		0.00112		0.01258		0.02044		0.0419		
3314.4864	0.00362		0.00111		0.01255		0.02039		0.04177		
3314.607	0.00362		0.0011		0.01253		0.02035		0.04165		
3314.7275	0.00361		0.0011		0.01251		0.02031		0.04153		
3314.848	0.00361		0.0011		0.01249		0.02027		0.0414		
3314.9686	0.00361		0.00109		0.01246		0.02022		0.04127		
3315.0891	0.00361		0.00108		0.01243		0.02017		0.04113		
3315.2096	0.00361		0.00106		0.01239		0.0201		0.04098		
3315.3302	0.00361		0.00103		0.01234		0.02004		0.04084		
3315.4507	0.0036		0.001		0.01229		0.01996		0.04069		
3315.5712	0.00359		0.000972		0.01224		0.01988		0.04054		
3315.6918	0.00358		0.00094		0.01219		0.0198		0.04039		
