Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
674.39	1.55525		-0.00261		
674.51	1.55518		-0.00282		
674.63	1.55518		-0.00308		
674.75	1.55527		-0.00336		
674.87	1.55546		-0.00362		
674.99	1.55574		-0.00381		
675.11	1.55606		-0.00391		
675.23	1.5564		-0.00391		
675.35	1.55671		-0.00382		
675.47	1.55697		-0.00365		
675.59	1.55715		-0.00343		
675.71	1.55725		-0.00318		
675.83	1.55726		-0.00295		
675.95	1.5572		-0.00276		
676.07	1.5571		-0.00262		
676.19	1.55697		-0.00257		
676.31	1.55686		-0.00258		
676.43	1.5568		-0.00265		
676.55	1.5568		-0.00274		
676.67	1.55686		-0.00282		
676.79	1.55696		-0.00286		
676.91	1.55706		-0.00285		
677.03	1.55716		-0.00281		
677.15	1.55723		-0.00274		
677.27	1.55727		-0.00268		
677.39	1.55731		-0.00264		
677.51	1.55735		-0.00259		
677.63	1.55739		-0.00254		
677.75	1.55745		-0.00247		
677.87	1.55749		-0.00237		
677.99	1.55749		-0.00226		
678.11	1.55746		-0.00216		
678.23	1.55739		-0.00209		
678.35	1.55732		-0.00206		
678.47	1.55727		-0.00206		
678.59	1.55725		-0.00208		
678.71	1.55727		-0.00207		
678.83	1.5573		-0.00202		
678.95	1.5573		-0.00194		
679.07	1.55724		-0.00185		
679.19	1.55713		-0.00178		
679.31	1.55699		-0.00178		
679.43	1.55685		-0.00184		
679.55	1.55676		-0.00197		
679.67	1.55674		-0.00211		
679.79	1.55678		-0.00224		
679.91	1.55688		-0.00233		
680.03	1.55698		-0.00235		
680.15	1.55705		-0.00232		
680.27	1.55708		-0.00228		
680.39	1.55706		-0.00224		
680.51	1.55703		-0.00224		
680.63	1.557		-0.00228		
680.75	1.55699		-0.00234		
