Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:C2H2 (94.5:5:0.5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/278"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.36378	1.56282	0.01424		0.59261	0.001992	0.000172	
1.36227	1.56283	0.01424		0.59188	0.002021	0.000175	
1.36075	1.56285	0.01424		0.59115	0.00205	0.000178	
1.35923	1.56287	0.01424		0.59041	0.002079	0.000182	
1.35771	1.56288	0.01424		0.58968	0.002108	0.000185	
1.35619	1.5629	0.01424		0.58895	0.002138	0.000189	
1.35467	1.56291	0.01424		0.58822	0.002168	0.000192	
1.35315	1.56293	0.01424		0.58749	0.002198	0.000196	
1.35163	1.56295	0.01423		0.58675	0.002228	0.000199	
1.35011	1.56296	0.01424		0.58602	0.002259	0.000203	
1.34859	1.56298	0.01424		0.58529	0.00229	0.000207	
1.34707	1.563	0.01423		0.58456	0.002321	0.000211	
1.34555	1.56301	0.01424		0.58382	0.002353	0.000214	
1.34403	1.56303	0.01423		0.58309	0.002384	0.000218	
1.34251	1.56305	0.01423		0.58236	0.002416	0.000222	
1.34099	1.56306	0.01424		0.58163	0.002449	0.000226	
1.33946	1.56308	0.01423		0.58089	0.002481	0.00023	
1.33794	1.5631	0.01423		0.58016	0.002514	0.000234	
1.33642	1.56311	0.01424		0.57943	0.002547	0.000238	
1.3349	1.56313	0.01423		0.57869	0.00258	0.000242	
1.33337	1.56315	0.01423		0.57796	0.002614	0.000246	
1.33185	1.56317	0.01423		0.57723	0.002648	0.00025	
1.33033	1.56318	0.01423		0.57649	0.002682	0.000254	
1.3288	1.5632	0.01423		0.57576	0.002717	0.000259	
1.32728	1.56322	0.01423		0.57502	0.002751	0.000263	
1.32575	1.56323	0.01423		0.57429	0.002786	0.000267	
1.32423	1.56325	0.01423		0.57356	0.002821	0.000272	
1.3227	1.56327	0.01423		0.57282	0.002857	0.000276	
1.32118	1.56328	0.01423		0.57209	0.002893	0.000281	
1.31965	1.5633	0.01423		0.57135	0.002929	0.000285	
1.31813	1.56332	0.01423		0.57062	0.002965	0.00029	
1.3166	1.56334	0.01423		0.56989	0.003002	0.000294	
1.31507	1.56335	0.01423		0.56915	0.003039	0.000299	
1.31355	1.56337	0.01423		0.56842	0.003076	0.000304	
1.31202	1.56339	0.01423		0.56768	0.003114	0.000308	
1.31049	1.5634	0.01423		0.56695	0.003152	0.000313	
1.30896	1.56342	0.01423		0.56621	0.00319	0.000318	
1.30743	1.56344	0.01423		0.56548	0.003228	0.000323	
1.30591	1.56346	0.01423		0.56474	0.003267	0.000328	
1.30438	1.56348	0.01423		0.56401	0.003306	0.000333	
1.30285	1.5635	0.01423		0.56327	0.003346	0.000338	
1.30132	1.56351	0.01423		0.56254	0.003385	0.000343	
1.29979	1.56353	0.01423		0.5618	0.003425	0.000348	
1.29826	1.56355	0.01423		0.56107	0.003466	0.000353	
1.29673	1.56357	0.01423		0.56033	0.003506	0.000358	
1.2952	1.56359	0.01423		0.5596	0.003547	0.000363	
1.29367	1.56361	0.01423		0.55886	0.003588	0.000369	
1.29214	1.56363	0.01423		0.55813	0.00363	0.000374	
1.29061	1.56365	0.01423		0.55739	0.003671	0.000379	
1.28908	1.56366	0.01422		0.55665	0.003714	0.000385	
1.28754	1.56368	0.01423		0.55592	0.003756	0.00039	
1.28601	1.5637	0.01423		0.55518	0.003799	0.000396	
1.28448	1.56372	0.01423		0.55445	0.003842	0.000401	
1.28295	1.56374	0.01423		0.55371	0.003885	0.000407	
1.28141	1.56376	0.01423		0.55297	0.003929	0.000413	
1.27988	1.56378	0.01423		0.55224	0.003973	0.000418	
1.27835	1.5638	0.01423		0.5515	0.004017	0.000424	
1.27681	1.56382	0.01423		0.55076	0.004062	0.00043	
1.27528	1.56384	0.01423		0.55003	0.004107	0.000436	
1.27375	1.56386	0.01423		0.54929	0.004152	0.000442	
1.27221	1.56387	0.01422		0.54855	0.004198	0.000448	
1.27068	1.56389	0.01422		0.54782	0.004244	0.000454	
1.26914	1.56391	0.01422		0.54708	0.00429	0.00046	
1.26761	1.56393	0.01422		0.54634	0.004337	0.000466	
1.26607	1.56395	0.01422		0.5456	0.004384	0.000472	
1.26453	1.56397	0.01422		0.54487	0.004432	0.000479	
1.263	1.56399	0.01422		0.54413	0.004479	0.000485	
1.26146	1.56401	0.01422		0.54339	0.004527	0.000491	
1.25992	1.56403	0.01422		0.54265	0.004576	0.000498	
1.25839	1.56405	0.01422		0.54192	0.004624	0.000504	
1.25685	1.56407	0.01422		0.54118	0.004674	0.000511	
1.25531	1.56409	0.01422		0.54044	0.004723	0.000517	
1.25377	1.56412	0.01422		0.5397	0.004773	0.000524	
1.25224	1.56414	0.01422		0.53897	0.004823	0.000531	
1.2507	1.56416	0.01422		0.53823	0.004873	0.000537	
1.24916	1.56418	0.01422		0.53749	0.004924	0.000544	
1.24762	1.5642	0.01422		0.53675	0.004976	0.000551	
1.24608	1.56422	0.01422		0.53601	0.005027	0.000558	
1.24454	1.56424	0.01422		0.53527	0.005079	0.000565	
1.243	1.56426	0.01422		0.53454	0.005131	0.000572	
1.24146	1.56428	0.01422		0.5338	0.005184	0.000579	
1.23992	1.5643	0.01422		0.53306	0.005237	0.000586	
1.23838	1.56432	0.01422		0.53232	0.005291	0.000594	
1.23684	1.56435	0.01422		0.53158	0.005344	0.000601	
1.2353	1.56437	0.01422		0.53084	0.005399	0.000608	
1.23375	1.56439	0.01422		0.5301	0.005453	0.000616	
1.23221	1.56441	0.01422		0.52936	0.005508	0.000623	
1.23067	1.56443	0.01422		0.52862	0.005563	0.000631	
1.22913	1.56446	0.01421		0.52789	0.005619	0.000638	
1.22758	1.56448	0.01422		0.52715	0.005675	0.000646	
1.22604	1.5645	0.01422		0.52641	0.005732	0.000654	
1.2245	1.56452	0.01422		0.52567	0.005788	0.000661	
1.22295	1.56455	0.01421		0.52493	0.005846	0.000669	
1.22141	1.56457	0.01422		0.52419	0.005903	0.000677	
1.21987	1.56459	0.01422		0.52345	0.005961	0.000685	
1.21832	1.56461	0.01421		0.52271	0.00602	0.000693	
1.21678	1.56463	0.01421		0.52197	0.006079	0.000701	
1.21523	1.56466	0.01422		0.52123	0.006138	0.000709	
1.21369	1.56468	0.01422		0.52049	0.006198	0.000718	
1.21214	1.5647	0.01421		0.51975	0.006258	0.000726	
1.2106	1.56472	0.01421		0.51901	0.006318	0.000734	
1.20905	1.56475	0.01421		0.51827	0.006379	0.000743	
1.2075	1.56477	0.01421		0.51753	0.00644	0.000751	
1.20596	1.56479	0.01421		0.51679	0.006502	0.00076	
1.20441	1.56482	0.01421		0.51604	0.006564	0.000769	
1.20286	1.56484	0.01421		0.5153	0.006627	0.000777	
1.20131	1.56487	0.01421		0.51456	0.00669	0.000786	
1.19977	1.56489	0.01421		0.51382	0.006753	0.000795	
1.19822	1.56491	0.01421		0.51308	0.006817	0.000804	
1.19667	1.56494	0.01421		0.51234	0.006881	0.000813	
1.19512	1.56496	0.01421		0.5116	0.006946	0.000822	
1.19357	1.56499	0.01421		0.51086	0.007011	0.000831	
1.19202	1.56501	0.01421		0.51012	0.007077	0.00084	
1.19047	1.56504	0.01421		0.50937	0.007143	0.000849	
1.18892	1.56506	0.01421		0.50863	0.007209	0.000859	
1.18737	1.56509	0.01421		0.50789	0.007276	0.000868	
1.18582	1.56511	0.01421		0.50715	0.007343	0.000878	
1.18427	1.56514	0.01421		0.50641	0.007411	0.000887	
1.18272	1.56516	0.01421		0.50567	0.007479	0.000897	
1.18117	1.56519	0.01421		0.50492	0.007548	0.000907	
1.17962	1.56521	0.01421		0.50418	0.007617	0.000916	
1.17807	1.56523	0.01421		0.50344	0.007687	0.000926	
1.17651	1.56526	0.01421		0.5027	0.007757	0.000936	
1.17496	1.56528	0.01421		0.50196	0.007828	0.000946	
1.17341	1.56531	0.01421		0.50121	0.007899	0.000956	
1.17186	1.56534	0.01421		0.50047	0.00797	0.000967	
1.1703	1.56536	0.01421		0.49973	0.008042	0.000977	
1.16875	1.56539	0.0142		0.49898	0.008115	0.000987	
1.16719	1.56541	0.01421		0.49824	0.008187	0.000998	
1.16564	1.56544	0.01421		0.4975	0.008261	0.001008	
1.16409	1.56547	0.0142		0.49676	0.008335	0.001019	
1.16253	1.56549	0.01421		0.49601	0.008409	0.001029	
1.16098	1.56552	0.0142		0.49527	0.008484	0.00104	
1.15942	1.56555	0.0142		0.49453	0.008559	0.001051	
1.15787	1.56557	0.01421		0.49378	0.008635	0.001062	
1.15631	1.5656	0.0142		0.49304	0.008712	0.001073	
1.15475	1.56563	0.0142		0.4923	0.008789	0.001084	
1.1532	1.56566	0.0142		0.49155	0.008866	0.001095	
1.15164	1.56568	0.0142		0.49081	0.008944	0.001107	
1.15008	1.56571	0.0142		0.49007	0.009022	0.001118	
1.14853	1.56574	0.0142		0.48932	0.009101	0.001129	
1.14697	1.56576	0.0142		0.48858	0.009181	0.001141	
1.14541	1.56579	0.0142		0.48783	0.009261	0.001153	
1.14385	1.56582	0.0142		0.48709	0.009341	0.001164	
1.14229	1.56585	0.0142		0.48635	0.009422	0.001176	
1.14074	1.56587	0.0142		0.4856	0.009504	0.001188	
1.13918	1.5659	0.0142		0.48486	0.009586	0.0012	
1.13762	1.56593	0.0142		0.48411	0.009668	0.001212	
1.13606	1.56596	0.0142		0.48337	0.009752	0.001224	
1.1345	1.56599	0.0142		0.48262	0.009835	0.001236	
1.13294	1.56602	0.0142		0.48188	0.009919	0.001249	
1.13138	1.56605	0.0142		0.48113	0.010004	0.001261	
1.12982	1.56607	0.0142		0.48039	0.01009	0.001274	
1.12826	1.5661	0.0142		0.47964	0.010176	0.001287	
1.12669	1.56613	0.0142		0.4789	0.010262	0.001299	
1.12513	1.56616	0.0142		0.47815	0.010349	0.001312	
1.12357	1.56619	0.0142		0.47741	0.010437	0.001325	
1.12201	1.56622	0.0142		0.47666	0.010525	0.001338	
1.12045	1.56625	0.0142		0.47592	0.010614	0.001351	
1.11888	1.56628	0.01419		0.47517	0.010703	0.001365	
1.11732	1.56631	0.01419		0.47443	0.010793	0.001378	
1.11576	1.56634	0.01419		0.47368	0.010883	0.001391	
1.11419	1.56637	0.01419		0.47294	0.010975	0.001405	
1.11263	1.5664	0.01419		0.47219	0.011066	0.001419	
1.11107	1.56643	0.01419		0.47144	0.011159	0.001432	
1.1095	1.56646	0.0142		0.4707	0.011251	0.001446	
1.10794	1.56649	0.0142		0.46995	0.011345	0.00146	
1.10637	1.56653	0.0142		0.46921	0.011439	0.001474	
1.10481	1.56656	0.01419		0.46846	0.011534	0.001488	
1.10324	1.56659	0.01419		0.46771	0.011629	0.001503	
1.10168	1.56662	0.01419		0.46697	0.011725	0.001517	
1.10011	1.56665	0.01419		0.46622	0.011822	0.001532	
1.09854	1.56668	0.01419		0.46547	0.011919	0.001546	
1.09698	1.56672	0.01419		0.46473	0.012017	0.001561	
1.09541	1.56675	0.01419		0.46398	0.012115	0.001576	
1.09384	1.56678	0.01419		0.46323	0.012214	0.001591	
1.09227	1.56681	0.01419		0.46249	0.012314	0.001606	
1.09069	1.56685	0.01419		0.46174	0.012415	0.001621	
1.08914	1.56688	0.01419		0.46099	0.012516	0.001637	
1.08756	1.56691	0.01419		0.46025	0.012618	0.001652	
1.08599	1.56694	0.01419		0.4595	0.01272	0.001668	
1.08444	1.56698	0.01419		0.45875	0.012823	0.001683	
1.08286	1.56701	0.01419		0.458	0.012927	0.001699	
1.08127	1.56704	0.01419		0.45726	0.013031	0.001715	
1.07973	1.56708	0.01419		0.45651	0.013136	0.001731	
1.07815	1.56711	0.01419		0.45576	0.013242	0.001747	
1.07656	1.56714	0.01419		0.45501	0.013349	0.001764	
1.07502	1.56718	0.01419		0.45426	0.013456	0.00178	
1.07343	1.56721	0.01419		0.45352	0.013564	0.001797	
1.07185	1.56725	0.01419		0.45277	0.013672	0.001813	
1.07031	1.56728	0.01419		0.45202	0.013782	0.00183	
1.06872	1.56732	0.01419		0.45127	0.013892	0.001847	
1.06713	1.56735	0.01419		0.45052	0.014002	0.001864	
1.0656	1.56739	0.01419		0.44977	0.014114	0.001881	
1.064	1.56742	0.01419		0.44903	0.014226	0.001899	
1.06241	1.56746	0.01419		0.44828	0.014339	0.001916	
1.06088	1.56749	0.01418		0.44753	0.014453	0.001934	
1.05928	1.56753	0.01419		0.44678	0.014567	0.001952	
1.05768	1.56756	0.01418		0.44603	0.014682	0.001969	
1.05616	1.5676	0.01418		0.44528	0.014798	0.001987	
1.05456	1.56764	0.01419		0.44453	0.014915	0.002006	
1.05296	1.56767	0.01418		0.44378	0.015032	0.002024	
1.05144	1.56771	0.01418		0.44304	0.015151	0.002042	
1.04984	1.56775	0.01418		0.44229	0.01527	0.002061	
1.04823	1.56778	0.01418		0.44154	0.015389	0.00208	
1.04672	1.56782	0.01418		0.44079	0.01551	0.002099	
1.04511	1.56786	0.01418		0.44004	0.015631	0.002118	
1.0435	1.5679	0.01418		0.43929	0.015754	0.002137	
1.04199	1.56793	0.01418		0.43854	0.015877	0.002156	
1.04038	1.56797	0.01418		0.43779	0.016	0.002176	
1.03876	1.56801	0.01418		0.43704	0.016125	0.002195	
1.03726	1.56805	0.01418		0.43629	0.01625	0.002215	
1.03564	1.56809	0.01418		0.43554	0.016377	0.002235	
1.03402	1.56813	0.01418		0.43479	0.016504	0.002255	
1.03253	1.56816	0.01417		0.43404	0.016632	0.002276	
1.0309	1.5682	0.01417		0.43329	0.01676	0.002296	
1.02928	1.56824	0.01417		0.43254	0.01689	0.002317	
1.02779	1.56828	0.01417		0.43179	0.017021	0.002337	
1.02616	1.56832	0.01417		0.43104	0.017152	0.002358	
1.02453	1.56836	0.01417		0.43029	0.017284	0.00238	
1.02305	1.5684	0.01417		0.42953	0.017417	0.002401	
1.02142	1.56844	0.01417		0.42878	0.017551	0.002422	
1.01978	1.56849	0.01417		0.42803	0.017686	0.002444	
1.0183	1.56852	0.01417		0.42728	0.017822	0.002466	
1.01667	1.56857	0.01417		0.42653	0.017959	0.002488	
1.01503	1.56861	0.01417		0.42578	0.018096	0.00251	
1.01355	1.56865	0.01417		0.42503	0.018235	0.002532	
1.01192	1.56869	0.01417		0.42428	0.018374	0.002555	
1.01027	1.56873	0.01417		0.42352	0.018515	0.002577	
1.0088	1.56877	0.01417		0.42277	0.018656	0.0026	
1.00716	1.56882	0.01417		0.42202	0.018798	0.002623	
1.00551	1.56886	0.01417		0.42127	0.018941	0.002646	
1.00404	1.5689	0.01417		0.42052	0.019086	0.00267	
1.00258	1.56894	0.01417		0.41977	0.019231	0.002693	
1.00093	1.56899	0.01417		0.41901	0.019377	0.002717	
0.99928	1.56903	0.01417		0.41826	0.019524	0.002741	
0.99782	1.56907	0.01417		0.41751	0.019672	0.002765	
0.99617	1.56912	0.01417		0.41676	0.019821	0.00279	
0.99452	1.56916	0.01417		0.41601	0.019971	0.002814	
0.99306	1.56921	0.01416		0.41525	0.020122	0.002839	
0.99141	1.56925	0.01417		0.4145	0.020275	0.002864	
0.98975	1.5693	0.01417		0.41375	0.020428	0.002889	
0.9883	1.56934	0.01417		0.413	0.020582	0.002915	
0.98664	1.56939	0.01417		0.41224	0.020737	0.00294	
0.98497	1.56943	0.01416		0.41149	0.020894	0.002966	
0.98353	1.56948	0.01417		0.41074	0.021051	0.002992	
0.98186	1.56953	0.01417		0.40998	0.02121	0.003018	
0.98019	1.56957	0.01416		0.40923	0.021369	0.003045	
0.97875	1.56962	0.01417		0.40848	0.02153	0.003072	
0.97708	1.56967	0.01417		0.40772	0.021692	0.003099	
