Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/56"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
3492.9	1.306298272		0.013818164			3492.9	0.000669029		
3492.95	1.307563066		0.011397482			3492.95	0.000551765		
3493	1.310319063		0.010561537			3493	0.000512208		
3493.05	1.312655707		0.011721758			3493.05	0.000569989		
3493.1	1.313503072		0.013574567			3493.1	0.000661103		
3493.15	1.313387269		0.014973963			3493.15	0.000729539		
3493.2	1.313103274		0.015965073			3493.2	0.000777874		
3493.25	1.312624378		0.016995392			3493.25	0.000827973		
3493.3	1.311579138		0.017851696			3493.3	0.000869128		
3493.35	1.310201838		0.018069594			3493.35	0.000878811		
3493.4	1.308944866		0.01767067			3493.4	0.00085848		
3493.45	1.307963057		0.016866867			3493.45	0.00081864		
3493.5	1.307385999		0.015703872			3493.5	0.000761611		
3493.55	1.307521664		0.014536212			3493.55	0.000704806		
3493.6	1.308022213		0.014078421			3493.6	0.000682784		
3493.65	1.307785958		0.014216173			3493.65	0.000689378		
3493.7	1.30646613		0.013466506			3493.7	0.000652147		
3493.75	1.30575813		0.010750258			3493.75	0.000519571		
3493.8	1.307653601		0.00744447			3493.8	0.000359217		
3493.85	1.311813298		0.006230729			3493.85	0.000301152		
3493.9	1.315628667		0.008191266			3493.9	0.000398398		
3493.95	1.316946593		0.011738523			3493.95	0.000573042		
3494	1.31585861		0.014594038			3494	0.000712579		
3494.05	1.313824553		0.015713164			3494.05	0.000766188		
3494.1	1.312123433		0.01537332			3494.1	0.000748509		
3494.15	1.311315402		0.014314469			3494.15	0.000696269		
3494.2	1.311384579		0.013250455			3494.2	0.000644304		
3494.25	1.311951444		0.012542326			3494.25	0.000609982		
3494.3	1.312749571		0.012148993			3494.3	0.000591147		
3494.35	1.313840805		0.012105649			3494.35	0.000589575		
3494.4	1.315057411		0.012858524			3494.4	0.000627102		
3494.45	1.315490896		0.01447436			3494.45	0.000706583		
3494.5	1.314547888		0.015822694			3494.5	0.00077211		
3494.55	1.313209102		0.015708892			3494.55	0.0007657		
3494.6	1.313162955		0.014669569			3494.6	0.000714804		
3494.65	1.314471101		0.014670352			3494.65	0.000715627		
3494.7	1.315212532		0.016436366			3494.7	0.000802665		
3494.75	1.314040098		0.018500162			3494.75	0.000902989		
3494.8	1.311636426		0.019177591			3494.8	0.000934362		
3494.85	1.309471605		0.018366067			3494.85	0.000893141		
3494.9	1.308005592		0.016819755			3494.9	0.000816708		
3494.95	1.30719916		0.014732813			3494.95	0.000714485		
3495	1.307490834		0.012193949			3495	0.000590887		
3495.05	1.309346694		0.010070037			3495.05	0.000488088		
3495.1	1.312108005		0.009525586			3495.1	0.000462593		
3495.15	1.314460837		0.010625732			3495.15	0.000517473		
3495.2	1.315736159		0.012665932			3495.2	0.000618155		
3495.25	1.315741868		0.015110147			3495.25	0.000738082		
3495.3	1.314121438		0.017359375			3495.3	0.000847303		
3495.35	1.310920089		0.018054163			3495.35	0.000879067		
3495.4	1.307784829		0.015943715			3495.4	0.000773963		
3495.45	1.307216387		0.011871542			3495.45	0.000575112		
3495.5	1.309929777		0.00872526			3495.5	0.000422682		
3495.55	1.31380412		0.008726778			3495.55	0.000424182		
3495.6	1.315921798		0.011292921			3495.6	0.000550937		
3495.65	1.315295822		0.01389555			3495.65	0.000678319		
3495.7	1.313288025		0.014577874			3495.7	0.000710611		
3495.75	1.311978078		0.013383141			3495.75	0.000651397		
3495.8	1.312254968		0.011834033			3495.8	0.000575738		
3495.85	1.313405891		0.011169126			3495.85	0.00054373		
3495.9	1.314281476		0.011321262			3495.9	0.000551601		
3495.95	1.314613199		0.011376667			3495.95	0.000554482		
3496	1.315124239		0.010881078			3496	0.00053042		
3496.05	1.316498708		0.010355841			3496.05	0.000505262		
3496.1	1.318615901		0.010676126			3496.1	0.000521962		
3496.15	1.320774177		0.01230587			3496.15	0.000603257		
3496.2	1.322141633		0.015242092			3496.2	0.000748777		
3496.25	1.321846528		0.018989665			3496.25	0.000933327		
3496.3	1.319331226		0.022318628			3496.3	0.00109515		
3496.35	1.315230443		0.023554584			3496.35	0.001152135		
3496.4	1.311578243		0.02205444			3496.4	0.001075434		
3496.45	1.310172653		0.019172139			3496.45	0.000933434		
3496.5	1.310912142		0.017043777			3496.5	0.000829952		
3496.55	1.312223745		0.016604991			3496.55	0.000809374		
3496.6	1.312872081		0.017278277			3496.6	0.000842781		
3496.65	1.312606409		0.018274309			3496.65	0.00089137		
3496.7	1.311395346		0.019067457			3496.7	0.0009293		
3496.75	1.309409511		0.018909491			3496.75	0.000920117		
3496.8	1.30765026		0.017194162			3496.8	0.000835178		
3496.85	1.307509976		0.014606967			3496.85	0.000708912		
3496.9	1.309016409		0.012925011			3496.9	0.00062765		
3496.95	1.310554027		0.012956131			3496.95	0.000629975		
3497	1.310760618		0.013608395			3497	0.000661989		
3497.05	1.310133094		0.01331476			3497.05	0.000647304		
3497.1	1.310123441		0.012065346			3497.1	0.000586234		
3497.15	1.311117535		0.010979432			3497.15	0.000533601		
3497.2	1.312397235		0.010621284			3497.2	0.000516645		
3497.25	1.313475124		0.010540632			3497.25	0.000513174		
3497.3	1.314823906		0.010441633			3497.3	0.000508917		
3497.35	1.316768907		0.011030771			3497.35	0.000538732		
3497.4	1.31851833		0.013078591			3497.4	0.000640311		
3497.45	1.31870072		0.016216812			3497.45	0.000794819		
3497.5	1.316787273		0.018886127			3497.5	0.000924685		
3497.55	1.313766003		0.019688718			3497.55	0.000961753		
3497.6	1.311303189		0.018522689			3497.6	0.000902821		
3497.65	1.310473836		0.016560259			3497.65	0.000806289		
3497.7	1.311023057		0.01522715			3497.7	0.000741451		
3497.75	1.31185304		0.015094483			3497.75	0.000735471		
3497.8	1.312000265		0.015783314			3497.8	0.000769292		
3497.85	1.311100821		0.016461813			3497.85	0.000801929		
3497.9	1.309417064		0.01632343			3497.9	0.000794086		
3497.95	1.307650025		0.014884267			3497.95	0.000722745		
3498	1.306761385		0.012169515			3498	0.000589847		
3498.05	1.307592967		0.008942649			3498.05	0.000432762		
3498.1	1.310224862		0.006464421			3498.1	0.000312514		
3498.15	1.313809216		0.005711897			3498.15	0.000276621		
3498.2	1.317115141		0.006799921			3498.2	0.000331003		
3498.25	1.319252986		0.009026618			3498.25	0.000441343		
3498.3	1.320160851		0.011411576			3498.3	0.000559239		
3498.35	1.320425624		0.013530135			3498.35	0.000663784		
3498.4	1.320379455		0.015690768			3498.4	0.000770234		
3498.45	1.319590587		0.018177312			3498.45	0.000892171		
3498.5	1.317389382		0.020373988			3498.5	0.000998536		
3498.55	1.31409732		0.02100577			3498.55	0.001026858		
3498.6	1.311225008		0.019540499			3498.6	0.000952818		
3498.65	1.310208135		0.017024669			3498.65	0.000829052		
3498.7	1.310921785		0.015245286			3498.7	0.000742488		
3498.75	1.311940087		0.014909959			3498.75	0.000726698		
3498.8	1.312207498		0.015342482			3498.8	0.000748051		
3498.85	1.311724184		0.015678545			3498.85	0.000764218		
3498.9	1.310820247		0.015630259			3498.9	0.000761303		
3498.95	1.30957283		0.014978657			3498.95	0.000728692		
3499	1.308380239		0.013196307			3499	0.000640948		
3499.05	1.308388489		0.01022922			3499.05	0.000496027		
3499.1	1.310594457		0.007307885			3499.1	0.000353987		
3499.15	1.314526421		0.006248237			3499.15	0.000303216		
3499.2	1.318372305		0.007856965			3499.2	0.00038353		
3499.25	1.320369499		0.011325403			3499.25	0.000555244		
3499.3	1.319908985		0.014960683			3499.3	0.000734155		
3499.35	1.317636457		0.01724101			3499.35	0.000844914		
3499.4	1.314962131		0.017540128			3499.4	0.000857747		
3499.45	1.313212863		0.01637568			3499.45	0.000799455		
3499.5	1.312846265		0.014977035			3499.5	0.000730682		
3499.55	1.313174543		0.014330092			3499.55	0.000699174		
3499.6	1.313160427		0.01427166			3499.6	0.000696311		
3499.65	1.312635664		0.013916293			3499.65	0.000678604		
3499.7	1.312316151		0.012882964			3499.7	0.000627803		
3499.75	1.31273491		0.011679109			3499.75	0.000569022		
3499.8	1.313649351		0.010864502			3499.8	0.000529509		
3499.85	1.314630935		0.010372453			3499.85	0.000505805		
3499.9	1.315803051		0.009917324			3499.9	0.00048396		
3499.95	1.317507841		0.009797395			3499.95	0.00047879		
3500	1.319456779		0.010611216			3500	0.000519727		
3500.05	1.320878274		0.012377085			3500.05	0.000607492		
3500.1	1.321427454		0.014495624			3500.1	0.000712323		
3500.15	1.32132395		0.016649046			3500.15	0.000818504		
3500.2	1.32051032		0.018958314			3500.2	0.000931796		
3500.25	1.31837894		0.021115556			3500.25	0.001036333		
3500.3	1.314856333		0.021772115			3500.3	0.00106561		
3500.35	1.311527967		0.019821304			3500.35	0.000967273		
3500.4	1.310614796		0.016103856			3500.4	0.000784677		
3500.45	1.312734839		0.013275117			3500.45	0.000647381		
3500.5	1.3158688		0.013347339			3500.5	0.000652641		
3500.55	1.317353824		0.015750781			3500.55	0.000771703		
3500.6	1.31620314		0.018112318			3500.6	0.000887033		
3500.65	1.313807539		0.01845396			3500.65	0.000902068		
3500.7	1.312311822		0.016953734			3500.7	0.000827476		
3500.75	1.312524214		0.015282293			3500.75	0.00074571		
3500.8	1.313502013		0.014741244			3500.8	0.000719781		
3500.85	1.313915836		0.015040753			3500.85	0.000734734		
3500.9	1.313617447		0.01505512			3500.9	0.000735268		
3500.95	1.31350818		0.014375163			3500.95	0.000701856		
3501	1.314182634		0.013695207			3501	0.000668885		
3501.05	1.315207626		0.013745834			3501.05	0.000671955		
3501.1	1.315859969		0.014426012			3501.1	0.000705761		
3501.15	1.315958647		0.015265139			3501.15	0.000747072		
3501.2	1.315534212		0.01605523			3501.2	0.000785637		
3501.25	1.314423849		0.016466813			3501.25	0.000805133		
3501.3	1.312890489		0.015656117			3501.3	0.000764381		
3501.35	1.312378613		0.013204701			3501.35	0.000643902		
3501.4	1.314420108		0.010547956			3501.4	0.000514553		
3501.45	1.318481814		0.010183935			3501.45	0.000498448		
3501.5	1.321925204		0.013083729			3501.5	0.000643192		
3501.55	1.32246429		0.017554322			3501.55	0.000864328		
3501.6	1.320226371		0.020951421			3501.6	0.001030207		
3501.65	1.317102428		0.02212556			3501.65	0.00108534		
3501.7	1.314579602		0.021689405			3501.7	0.001061736		
3501.75	1.313003041		0.02061183			3501.75	0.00100757		
3501.8	1.312150404		0.0194422			3501.8	0.000949579		
3501.85	1.311799491		0.018362437			3501.85	0.000896423		
3501.9	1.311814611		0.017489015			3501.9	0.000853651		
3501.95	1.312029649		0.016914669			3501.95	0.000825665		
3502	1.312239009		0.016639833			3502	0.000812346		
3502.05	1.312272914		0.016559097			3502.05	0.000808422		
3502.1	1.312010513		0.016446364			3502.1	0.000802735		
3502.15	1.311614811		0.01596875			3502.15	0.000779086		
3502.2	1.311520271		0.015130824			3502.2	0.000737981		
3502.25	1.311921914		0.014340577			3502.25	0.000699501		
3502.3	1.31250623		0.013938715			3502.3	0.000680141		
3502.35	1.312888405		0.013682298			3502.35	0.000667787		
3502.4	1.313290523		0.013164235			3502.4	0.000642598		
3502.45	1.314225583		0.012530998			3502.45	0.000612012		
3502.5	1.315819488		0.012416744			3502.5	0.000607228		
3502.55	1.317553249		0.013382842			3502.55	0.000655699		
3502.6	1.31856639		0.015424017			3502.6	0.000756837		
3502.65	1.318149495		0.017866279			3502.65	0.000876857		
3502.7	1.31626635		0.019565939			3502.7	0.000959084		
3502.75	1.313855611		0.019645329			3502.75	0.000961116		
3502.8	1.312238075		0.01831028			3502.8	0.000894426		
3502.85	1.31195313		0.016703524			3502.85	0.000815474		
3502.9	1.312398815		0.015636629			3502.9	0.000763464		
3502.95	1.313018893		0.014909885			3502.95	0.000728207		
3503	1.314077124		0.014360599			3503	0.000701881		
3503.05	1.315682209		0.014694648			3503.05	0.000719254		
3503.1	1.31671912		0.016488747			3503.1	0.000808163		
3503.15	1.315836882		0.018670046			3503.15	0.000914828		
3503.2	1.313470736		0.019230198			3503.2	0.000940567		
3503.25	1.311803192		0.017566274			3503.25	0.000857757		
3503.3	1.312476672		0.015391336			3503.3	0.000751568		
3503.35	1.314815769		0.014970417			3503.35	0.000732347		
3503.4	1.316647226		0.016930364			3503.4	0.000829911		
3503.45	1.316259656		0.019967525			3503.45	0.000979032		
3503.5	1.313571178		0.021990325			3503.5	0.001076183		
3503.55	1.310135657		0.021561179			3503.55	0.001052237		
3503.6	1.308146442		0.019011266			3503.6	0.000925953		
3503.65	1.308625352		0.01642981			3503.65	0.000800078		
3503.7	1.310275731		0.015790997			3503.7	0.000769875		
3503.75	1.310813161		0.016866307			3503.75	0.000822902		
3503.8	1.309503116		0.017655492			3503.8	0.000860664		
3503.85	1.307660393		0.016815949			3503.85	0.000818374		
3503.9	1.3067253		0.014845812			3503.9	0.000721548		
3503.95	1.306794044		0.012762027			3503.95	0.000619804		
3504	1.307518731		0.010703553			3504	0.000519553		
3504.05	1.309309356		0.008715692			3504.05	0.000423013		
3504.1	1.312414054		0.007935051			3504.1	0.000385839		
3504.15	1.315448633		0.009503125			3504.15	0.00046402		
3504.2	1.316366093		0.012661756			3504.2	0.000619861		
3504.25	1.314658096		0.015112477			3504.25	0.00073942		
3504.3	1.311961145		0.015171915			3504.3	0.000740703		
3504.35	1.31034674		0.013229062			3504.35	0.000644561		
3504.4	1.310553333		0.010796181			3504.4	0.000525465		
3504.45	1.312117829		0.00899085			3504.45	0.000437585		
3504.5	1.314404331		0.008167661			3504.5	0.000397998		
3504.55	1.316947011		0.008529147			3504.55	0.000416716		
3504.6	1.319067558		0.010117643			3504.6	0.000495881		
3504.65	1.320136484		0.012454458			3504.65	0.000611713		
3504.7	1.320097586		0.014751535			3504.7	0.000725077		
3504.75	1.319465725		0.016660029			3504.75	0.00081884		
3504.8	1.318474514		0.018462108			3504.8	0.000906993		
3504.85	1.316659166		0.020280133			3504.85	0.000995125		
3504.9	1.313525713		0.021287896			3504.9	0.001042088		
3504.95	1.309785725		0.020212228			3504.95	0.000986322		
3505	1.307238286		0.016864261			3505	0.000820725		
3505.05	1.307257898		0.012700187			3505.05	0.000617208		
3505.1	1.309516615		0.009672436			3505.1	0.000470075		
3505.15	1.312508219		0.008598561			3505.15	0.00041856		
3505.2	1.315012436		0.009007194			3505.2	0.000439588		
3505.25	1.316691449		0.010103518			3505.25	0.00049424		
3505.3	1.317644469		0.011407718			3505.3	0.000558933		
3505.35	1.318021423		0.012625362			3505.35	0.000619145		
3505.4	1.31812116		0.013569952			3505.4	0.000665769		
3505.45	1.318237605		0.014437402			3505.45	0.000708607		
3505.5	1.31818432		0.015515867			3505.5	0.000761745		
3505.55	1.31760124		0.016610766			3505.55	0.000815328		
3505.6	1.31656045		0.017228553			3505.6	0.000845049		
3505.65	1.315560402		0.01721166			3505.65	0.000843534		
3505.7	1.314914473		0.016831476			3505.7	0.000824406		
3505.75	1.314675332		0.016326711			3505.75	0.000799441		
3505.8	1.314920973		0.015914331			3505.8	0.000779336		
3505.85	1.315593701		0.016095624			3505.85	0.0007887		
3505.9	1.3158909		0.017274155			3505.9	0.000846899		
3505.95	1.314815439		0.01869073			3505.95	0.000915809		
3506	1.312668853		0.018873425			3506	0.000923193		
3506.05	1.311044803		0.017431478			3506.05	0.000851303		
3506.1	1.310921155		0.015668168			3506.1	0.000764781		
3506.15	1.31149187		0.014793032			3506.15	0.000722221		
3506.2	1.311632442		0.014383427			3506.2	0.00070222		
3506.25	1.311636022		0.013443163			3506.25	0.0006561		
3506.3	1.31255363		0.012225301			3506.3	0.000596811		
3506.35	1.314349068		0.011956982			3506.35	0.000584528		
3506.4	1.315789035		0.013053721			3506.4	0.000639237		
3506.45	1.316007164		0.014648825			3506.45	0.000717888		
3506.5	1.315256441		0.015744355			3506.5	0.000771345		
3506.55	1.314231886		0.016082432			3506.55	0.000787322		
3506.6	1.313351767		0.015805367			3506.6	0.000773153		
3506.65	1.312957562		0.015180698			3506.65	0.000742235		
3506.7	1.31304249		0.014776915			3506.7	0.000722464		
3506.75	1.313017121		0.014832864			3506.75	0.000725207		
3506.8	1.312389949		0.014802139			3506.8	0.000723334		
3506.85	1.311620462		0.013893146			3506.85	0.000678284		
3506.9	1.311768485		0.012326804			3506.9	0.000601503		
3506.95	1.313024658		0.011221458			3506.95	0.000547838		
3507	1.314528675		0.01114136			3507	0.000544607		
3507.05	1.315674447		0.011673828			3507.05	0.000571363		
3507.1	1.316578423		0.012568265			3507.1	0.000615877		
3507.15	1.31703472		0.014100849			3507.15	0.000691647		
3507.2	1.31618747		0.015964079			3507.2	0.000782913		
3507.25	1.313845687		0.016738863			3507.25	0.000819493		
3507.3	1.311446268		0.015333657			3507.3	0.000748956		
3507.35	1.310835141		0.01247716			3507.35	0.000608488		
3507.4	1.312373634		0.010095904			3507.4	0.000492325		
3507.45	1.314846437		0.009402697			3507.45	0.000459266		
3507.5	1.316882639		0.010292998			3507.5	0.000503976		
3507.55	1.317697928		0.01195293			3507.55	0.000586201		
3507.6	1.317187497		0.013356045			3507.6	0.000655114		
3507.65	1.3159656		0.013594911			3507.65	0.000666209		
3507.7	1.315267313		0.012529922			3507.7	0.000613409		
3507.75	1.31592766		0.011153501			3507.75	0.000545974		
3507.8	1.317564954		0.010627208			3507.8	0.000520801		
3507.85	1.319167698		0.011156329			3507.85	0.000547666		
3507.9	1.320299663		0.012187979			3507.9	0.000599196		
3507.95	1.321112971		0.013442061			3507.95	0.000661633		
3508	1.321617817		0.015000112			3508	0.000738988		
3508.05	1.321560959		0.016782038			3508.05	0.000827081		
3508.1	1.320924731		0.018457581			3508.1	0.000909462		
3508.15	1.319868864		0.019987037			3508.15	0.000984204		
3508.2	1.318186587		0.021376935			3508.2	0.001051401		
3508.25	1.315635797		0.022076325			3508.25	0.001083662		
3508.3	1.312799744		0.021245446			3508.3	0.0010404		
3508.35	1.311002136		0.018984809			3508.35	0.000928029		
3508.4	1.310869948		0.016558529			3508.4	0.000808927		
3508.45	1.31168473		0.015064171			3508.45	0.000736117		
3508.5	1.31237738		0.014392642			3508.5	0.000703561		
3508.55	1.312698089		0.013811887			3508.55	0.000675223		
3508.6	1.313039912		0.012942397			3508.6	0.000632689		
3508.65	1.31382377		0.011897747			3508.65	0.000581736		
3508.7	1.315276984		0.011032642			3508.7	0.000539864		
3508.75	1.317354336		0.010936116			3508.75	0.00053608		
3508.8	1.319367852		0.012094185			3508.8	0.000594232		
3508.85	1.320358321		0.014168091			3508.85	0.000697256		
3508.9	1.320075314		0.01607785			3508.9	0.000791459		
3508.95	1.319370274		0.01715574			3508.95	0.000844229		
3509	1.318998894		0.017967228			3509	0.000884038		
3509.05	1.318507144		0.019263167			3509.05	0.000947638		
3509.1	1.316963047		0.020637048			3509.1	0.001014161		
3509.15	1.314478238		0.020864072			3509.15	0.0010233		
3509.2	1.312293312		0.019425208			3509.2	0.00095085		
3509.25	1.311550698		0.017013632			3509.25	0.000831912		
3509.3	1.312516385		0.014873161			3509.3	0.000727412		
3509.35	1.314602648		0.0141176			3509.35	0.000691493		
3509.4	1.316492788		0.0153281			3509.4	0.000752257		
3509.45	1.316487097		0.017845136			3509.45	0.000876304		
3509.5	1.313929416		0.01947258			3509.5	0.00095452		
3509.55	1.310571276		0.018098445			3509.55	0.000884541		
3509.6	1.309488092		0.01418822			3509.6	0.000692092		
3509.65	1.311812593		0.010821213			3509.65	0.000528034		
3509.7	1.315427968		0.010326117			3509.7	0.000505283		
3509.75	1.31767675		0.011978714			3509.75	0.000587828		
3509.8	1.318204389		0.013567309			3509.8	0.000666516		
3509.85	1.318537354		0.014350682			3509.85	0.000705389		
3509.9	1.31936802		0.015430523			3509.9	0.000759238		
3509.95	1.319716647		0.017548114			3509.95	0.000864097		
3510	1.318515369		0.019918493			3510	0.000980243		
3510.05	1.315976393		0.021245929			3510.05	0.001043613		
3510.1	1.313053769		0.021006204			3510.1	0.001029385		
3510.15	1.310552609		0.019288281			3510.15	0.000943055		
3510.2	1.309137212		0.016341718			3510.2	0.000797577		
3510.25	1.309589648		0.01281875			3510.25	0.000625113		
3510.3	1.312071506		0.010156251			3510.3	0.000495567		
3510.35	1.315410088		0.009498628			3510.35	0.000464596		
3510.4	1.318024064		0.010588461			3510.4	0.000519481		
3510.45	1.319338728		0.012119359			3510.45	0.000595738		
3510.5	1.320094453		0.013203567			3510.5	0.000649741		
3510.55	1.321152063		0.014184043			3510.55	0.000698854		
3510.6	1.32237703		0.015939162			3510.6	0.000786512		
3510.65	1.322784956		0.018640895			3510.65	0.000920611		
3510.7	1.321714199		0.021411794			3510.7	0.001056913		
3510.75	1.319550144		0.023220249			3510.75	0.001144386		
3510.8	1.317266493		0.02382706			3510.8	0.001172207		
3510.85	1.315453573		0.023823956			3510.85	0.001170361		
3510.9	1.313837519		0.023792757			3510.9	0.001167327		
3510.95	1.311918387		0.023541172			3510.95	0.001153199		
3511	1.309812853		0.022497005			3511	0.001100082		
3511.05	1.308154303		0.020461373			3511.05	0.000998947		
3511.1	1.307522016		0.017789312			3511.1	0.000867629		
3511.15	1.308151407		0.015032854			3511.15	0.000733029		
3511.2	1.310119439		0.012821959			3511.2	0.000625712		
3511.25	1.313094438		0.012048025			3511.25	0.000589198		
3511.3	1.315876346		0.013291653			3511.3	0.0006519		
3511.35	1.316994381		0.015861605			3511.35	0.000779305		
3511.4	1.316158728		0.018023973			3511.4	0.000885367		
3511.45	1.314681447		0.018680865			3511.45	0.000916651		
3511.5	1.313926083		0.018464249			3511.5	0.000905442		
3511.55	1.31376338		0.018583193			3511.55	0.000911187		
3511.6	1.313212578		0.019127382			3511.6	0.000937556		
3511.65	1.312098333		0.01922015			3511.65	0.000941284		
3511.7	1.311277669		0.018582318			3511.7	0.000909349		
3511.75	1.311195737		0.018028598			3511.75	0.000882109		
3511.8	1.311150059		0.018228252			3511.8	0.000891894		
3511.85	1.310218171		0.018699153			3511.85	0.000914345		
3511.9	1.308481503		0.018360226			3511.9	0.000896474		
3511.95	1.306882186		0.016738253			3511.95	0.000815939		
3512	1.306338513		0.014256339			3512	0.000694129		
3512.05	1.307104687		0.011818489			3512.05	0.00057517		
3512.1	1.308808727		0.0100943			3512.1	0.000491417		
3512.15	1.31088538		0.009368026			3512.15	0.000456603		
3512.2	1.312793897		0.009534796			3512.2	0.000465563		
3512.25	1.314283775		0.01035612			3512.25	0.000506626		
3512.3	1.315077782		0.011691559			3512.3	0.000572795		
3512.35	1.314781915		0.01305137			3512.35	0.000639655		
3512.4	1.313538474		0.013483363			3512.4	0.000660261		
3512.45	1.312430931		0.012389359			3512.45	0.000605857		
3512.5	1.312732166		0.010381936			3512.5	0.000507258		
3512.55	1.314659418		0.008876449			3512.55	0.000433921		
3512.6	1.317332945		0.0087338			3512.6	0.000427915		
3512.65	1.319923697		0.009908965			3512.65	0.000487065		
3512.7	1.322063532		0.012289227			3512.7	0.000605951		
3512.75	1.323071913		0.015984957			3512.75	0.000789725		
3512.8	1.321766343		0.020250253			3512.8	0.001000078		
3512.85	1.317964318		0.023150787			3512.85	0.001140167		
3512.9	1.313302501		0.02320465			3512.9	0.001138559		
3512.95	1.309917232		0.020851504			3512.95	0.001020037		
3513	1.308560798		0.01775568			3513	0.000867169		
3513.05	1.308694004		0.015019539			3513.05	0.000733092		
3513.1	1.309790277		0.012959944			3513.1	0.000632652		
3513.15	1.311473377		0.01196594			3513.15	0.000584679		
3513.2	1.312721943		0.012236578			3513.2	0.000598616		
3513.25	1.312564295		0.012616949			3513.25	0.000617259		
3513.3	1.311857479		0.011399902			3513.3	0.000557057		
3513.35	1.312943622		0.008722481			3513.35	0.000425789		
3513.4	1.316878274		0.007212511			3513.4	0.000352724		
3513.45	1.321581322		0.009346791			3513.45	0.000460048		
3513.5	1.323637035		0.014660747			3513.5	0.000724582		
3513.55	1.321353288		0.020062132			3513.55	0.000990636		
3513.6	1.316075504		0.022313584			3513.6	0.001097391		
3513.65	1.311007198		0.020356426			3513.65	0.000996809		
3513.7	1.309001953		0.015770518			3513.7	0.000770256		
3513.75	1.310732188		0.011677724			3513.75	0.000570254		
3513.8	1.314304935		0.010418735			3513.8	0.000509942		
3513.85	1.316975812		0.011950944			3513.85	0.000586784		
3513.9	1.317372431		0.014275479			3513.9	0.00070179		
3513.95	1.316245502		0.015609434			3513.95	0.000766952		
3514	1.314900628		0.01568511			3514	0.000769837		
3514.05	1.313933797		0.014971957			3514.05	0.000734109		
3514.1	1.313522957		0.013693878			3514.1	0.000670936		
3514.15	1.314130749		0.012163657			3514.15	0.000595894		
3514.2	1.31583941		0.011342973			3514.2	0.000556277		
3514.25	1.317666126		0.011973951			3514.25	0.000588335		
3514.3	1.318330723		0.013483562			3514.3	0.000663297		
3514.35	1.317814609		0.014433339			3514.35	0.00070994		
3514.4	1.317334846		0.014270441			3514.4	0.000701618		
3514.45	1.317781675		0.013760188			3514.45	0.000676683		
3514.5	1.318933493		0.013852309			3514.5	0.00068191		
3514.55	1.320115192		0.014819241			3514.55	0.000730464		
3514.6	1.320844131		0.016553477			3514.6	0.000816801		
3514.65	1.320612057		0.018863732			3514.65	0.000931019		
3514.7	1.318893188		0.020977369			3514.7	0.001034196		
3514.75	1.316100341		0.02167206			3514.75	0.001066127		
3514.8	1.313632918		0.020525007			3514.8	0.001007544		
3514.85	1.31269722		0.018461833			3514.85	0.000905277		
3514.9	1.313166274		0.016933947			3514.9	0.000830417		
3514.95	1.313933186		0.016457709			3514.95	0.00080749		
3515	1.314263045		0.016517591			3515	0.000810671		
3515.05	1.314193556		0.016535828			3515.05	0.000811535		
3515.1	1.313980213		0.016310406			3515.1	0.000800299		
3515.15	1.313858152		0.015786202			3515.15	0.000774405		
3515.2	1.314087435		0.015048917			3515.2	0.000738233		
3515.25	1.314872632		0.014384532			3515.25	0.000705966		
3515.3	1.316134379		0.014254044			3515.3	0.00070028		
3515.35	1.31743503		0.014936475			3515.35	0.000734771		
3515.4	1.318255056		0.016371988			3515.4	0.000806248		
3515.45	1.318161077		0.018198289			3515.45	0.00089646		
3515.5	1.316958727		0.019774696			3515.5	0.000973422		
3515.55	1.314965333		0.020298842			3515.55	0.000997696		
3515.6	1.313203116		0.019342986			3515.6	0.000949227		
3515.65	1.31288131		0.01755793			3515.65	0.000861119		
3515.7	1.314182782		0.016562352			3515.7	0.000812984		
3515.75	1.315670492		0.017507671			3515.75	0.000860631		
3515.8	1.315452744		0.019705717			3515.8	0.000968907		
3515.85	1.313117627		0.021048266			3515.85	0.001033186		
3515.9	1.310337197		0.020020194			3515.9	0.000980389		
3515.95	1.30933663		0.01732696			3515.95	0.000847383		
3516	1.310567395		0.015232065			3516	0.000745269		
3516.05	1.312386881		0.015139449			3516.05	0.000741832		
3516.1	1.312929633		0.016377793			3516.1	0.000803153		
3516.15	1.311957909		0.017216669			3516.15	0.000843804		
3516.2	1.310573074		0.016884051			3516.2	0.000826519		
3516.25	1.309563891		0.015684624			3516.25	0.000766943		
3516.3	1.309125412		0.013948287			3516.3	0.000681416		
3516.35	1.309576148		0.011726289			3516.35	0.000572511		
3516.4	1.311597043		0.009673423			3516.4	0.000472459		
3516.45	1.314929309		0.009293157			3516.45	0.000455063		
3516.5	1.317789339		0.011388905			3516.5	0.000559846		
3516.55	1.318266054		0.014753646			3516.55	0.000726492		
3516.6	1.316381899		0.01705029			3516.6	0.000838759		
3516.65	1.313966305		0.017156358			3516.65	0.000842334		
